Feature,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,buds
MGM1,YOR211C,13.99691552,14.54945774,15.40827961,16.39626839,18.6464224,18.81150979,18.76878311,18.78944403,20.0838031,20.58457408,20.47499969,18.98099769,7.219987025,7.235184579,7.455973719,7.923153715,8.823434463,10.7974793,11.43188353,11.32651407,9.376348003,8.78439465,9.033982305,10.88796132,24.54022989
YIR035C,YIR035C,141.5879379,142.6212034,144.2247934,146.2227531,149.552886,151.2419197,154.383187,163.3621398,166.1861424,166.8110715,164.8492178,159.3634339,2.769401882,2.786375229,2.840934215,2.950510982,3.186989013,3.456328058,3.482880397,3.438431129,3.334556033,3.438746081,3.659371177,4.062464569,24.48
YKE2,YLR200W,133.9366576,133.5852894,132.808113,132.108521,129.6074283,131.5790693,131.2634288,121.6217648,118.1903523,118.9006551,123.0493278,132.6600243,31.89988216,33.67332349,34.7919155,34.1653674,31.11694889,29.93655712,31.61378897,35.03134088,40.82780701,41.59826442,35.89396151,19.20289469,24.48
PTC3,YBL056W,100.010762,98.84864095,98.09501022,97.01312012,98.28784841,93.55321947,87.77646752,82.67847987,72.5058907,65.99507514,62.0525382,62.98458026,5.124043737,5.097732281,5.266592777,5.660141578,6.523964924,8.387823122,9.215780003,10.44240253,12.48766866,13.92696218,16.07451357,19.53570323,24.4
LSM12,YHR121W,88.77358187,88.33976224,87.85169404,87.26155156,86.74383319,86.12790975,84.86785198,81.25987291,78.69734352,78.64932264,81.20200746,88.09887689,8.376696938,8.582872586,8.885904852,9.279448618,9.644875232,11.30378414,12.11339945,12.36147104,10.88518734,9.951533686,9.931748959,11.8988864,24.4
NUP100,YKL068W,28.78510852,28.13236701,27.23513634,26.28432971,24.50927642,24.33020945,24.50397828,25.09898364,25.07132792,24.53972676,23.55793482,22.01761012,25.86356463,25.57771636,25.20294407,24.59249591,23.55557415,23.49377502,22.57653729,21.42561125,19.51145437,18.86673031,19.51007534,22.2595286,24.4
HCH1,YNL281W,152.8739097,149.5304077,145.5432897,142.4106889,135.5663647,142.4767037,152.6526056,164.3091779,167.049451,171.7303862,178.2186287,190.4880032,110.981567,102.6968268,93.91911496,83.5983346,72.86726154,67.68647019,67.77554686,83.16739644,139.092066,177.5424401,193.1935265,164.2142726,24.4
SPE2,YOL052C,48.73263004,49.01036514,49.12788483,49.1438714,48.79615505,48.45671874,48.59056464,50.53909839,52.64837647,51.12602403,46.45135637,36.59523504,11.19553668,11.52445789,11.96385386,12.59126359,13.47434569,14.48665242,15.16133122,15.11888922,12.97376516,11.45515141,10.93575639,12.5262658,24.4
MDM38,YOL027C,98.88936472,98.72198807,97.89750209,96.57967851,93.15961029,91.22805255,88.79791068,84.45116042,86.98428612,89.42438181,92.60920063,95.49866847,102.6521902,103.5169658,103.7100437,103.1647812,100.631375,96.41251302,90.64003981,85.22870387,86.08024498,86.11972067,84.47413819,79.23975998,24.23863636
PDI1,YCL043C,292.2608082,292.3643526,294.0053283,297.5082704,305.8521761,312.615345,321.3255567,338.421834,338.823312,339.545075,338.8474234,339.4480096,1891.498053,1776.056109,1619.794885,1395.371441,1074.291475,742.5650674,509.0433765,448.2380918,858.6504887,963.4644857,835.6828672,269.4353367,24.2
TED1,YIL039W,62.92889802,63.16931096,63.38460686,63.57666413,63.81941788,63.83702541,63.26663245,60.556264,61.94566833,63.45972403,65.43068326,67.35689653,11.20781763,11.18793604,11.15903447,11.09325536,10.92761892,10.97362779,11.59581838,12.61770524,14.21957593,15.11489296,15.4486816,14.80860041,24.2
SGM1,YJR134C,22.09181686,22.09078723,22.05959326,21.95034402,21.83147651,21.3333507,20.64414885,19.66980482,18.99277389,18.97950842,19.67148108,21.46566237,5.830589424,5.690595581,5.43689544,5.003609729,4.298873639,3.468724074,3.094984124,3.125652705,4.402826105,4.92618715,4.757014972,3.30162016,24.2
APE2,YKL157W,45.64345073,45.63625167,46.00316681,46.47216196,48.2108454,47.65917377,47.53035262,50.26489155,48.48286534,46.55904346,43.91561131,40.61775276,425.4237481,430.8872994,442.0425032,461.5079693,497.4080794,536.8060157,554.9090493,561.223779,540.480716,541.299949,539.7082086,534.8168265,24.2
STE23,YLR389C,24.36492366,23.21307961,21.89300688,20.58048512,18.6915905,18.22173173,18.60105997,21.05344245,20.8827634,19.78786175,17.58731349,13.85864756,34.30971036,31.87842459,29.66842595,27.31607578,25.05877891,27.22769445,33.55262895,41.55818926,46.12186656,45.67460153,41.23928105,31.36019294,24.2
YNR021W,YNR021W,137.1430651,134.646591,131.5433545,128.2024011,122.8118838,121.2330695,121.0034951,123.4092448,120.2779834,117.7725801,115.649699,115.1634565,61.75351848,62.63092223,63.91204913,66.02544995,69.80860888,71.2129214,73.78126048,74.71439288,71.43704677,70.48498431,71.34949581,75.5366029,24.2
IAH1,YOR126C,23.45275243,22.83386226,22.3870165,22.08334204,22.59620511,22.49560191,22.29907357,22.19703616,19.43530028,17.98068212,17.44894786,19.11569029,4.47501354,4.722868468,5.069160319,5.567706081,6.291207492,7.060888063,7.794865898,8.729147146,10.10287864,12.34913703,14.8935878,17.62982247,24.2
SVL3,YPL032C,39.29783791,38.65393417,37.72272023,36.77069404,34.67367864,34.72696665,35.66123096,38.78897465,39.66484099,39.17481416,37.32367848,33.64751579,35.53302771,36.50572493,37.69894095,39.3801184,41.79279004,42.04834212,46.53725528,50.92994434,51.59778462,50.04624836,47.20307104,43.0452344,24.2
MET12,YPL023C,39.72363296,40.1771469,40.93563384,42.04259092,44.10849485,45.93469685,46.84245984,45.5761411,42.20945476,39.94166777,37.92886312,37.44791149,4.152355976,4.25768841,4.348749259,4.437829976,4.469215434,4.325030524,4.339366968,4.7268632,6.498726857,8.161853748,8.853748517,7.576835551,24.2
PMT1,YDL095W,66.39779509,66.04971131,65.72352722,65.55882008,65.23332541,66.05874939,67.55764588,70.91359656,70.22806381,70.10696907,70.2646046,71.77137678,102.4723487,99.63483601,97.53329567,95.94037941,95.7730392,102.1079058,107.3908728,112.6467633,111.2678929,118.896731,133.4725142,158.742039,24.1954023
NGG1,YDR176W,25.85346434,24.0429122,21.72459933,19.13336202,14.90331159,13.06914002,12.61749482,15.25702841,15.93630109,15.26666506,13.53735967,9.99300216,3.264384802,3.45800985,3.727013227,4.093488469,4.619592495,5.036632276,4.812663625,4.42530449,3.675519129,4.268735667,5.222557363,6.467957674,24.15555556
RNR1,YER070W,100.7421363,100.3177643,99.86149882,99.54167331,98.7736794,99.82413939,101.6129239,104.7218316,104.5420567,104.283445,103.7188708,103.4194316,179.8760922,176.9026732,173.5653242,169.1044032,162.2970925,162.7816712,168.6698986,173.617829,168.9804979,176.7150743,186.4723613,198.3134545,24.125
OSH3,YHR073W,28.06178435,27.42340589,26.4574527,25.21618477,23.10523652,21.46629239,20.10400914,19.62651223,19.64581767,19.40480836,19.26869884,19.03983186,37.66729917,37.72778736,38.02446671,38.54317183,39.37584157,41.66879307,44.19956295,46.58936765,47.81152668,48.5014629,45.92892896,37.97234903,24.04
LYS20,YDL182W,525.7932384,531.5648779,539.5938231,551.9040728,566.3707934,595.0073146,623.1964496,644.3222333,654.1108818,648.0848928,619.5133724,559.3892855,686.2981216,680.0770846,672.8376105,663.1074479,649.3542079,641.5491112,646.0840342,655.5417947,663.3237392,665.3349978,656.6889714,629.3228895,24
DSD1,YGL196W,42.80673526,42.32473839,41.8184434,41.27314367,40.37917074,39.59595791,40.39332489,46.32243492,48.67417881,49.60357044,49.09642908,46.09898701,4.303103644,4.49932427,4.655677859,4.834161971,5.009948992,4.232405211,3.865084261,3.551206088,3.63646651,3.929660954,3.960938317,3.349436792,24
PTC7,YHR076W,55.27863208,55.73667561,56.4591988,57.20200146,59.20327265,58.64940941,57.15613204,53.92966892,52.91489207,53.53355838,55.84646574,60.52193579,38.98655154,39.30492338,38.90420025,37.6499022,34.02122816,29.38852581,27.00234488,25.39003205,26.38500262,25.53819437,23.52608896,19.5478226,24
MNN5,YJL186W,42.68225961,43.75412046,45.02816621,46.43999231,48.5730261,49.4400582,49.79240699,49.93030059,49.39335344,48.96928131,48.58150708,48.78695809,65.25325645,65.14219396,65.34874285,65.96162627,67.3940159,70.04255412,71.59665548,71.80947752,67.66065097,66.68146373,68.5390396,75.51773673,24
ARG3,YJL088W,194.2071594,187.3990991,179.8256806,172.493026,163.3234436,160.9850925,164.4833785,179.8048843,192.5333673,192.733423,181.8197605,151.0365788,293.1128814,295.3837988,297.4928307,299.7373699,301.2210609,301.1661587,302.905577,301.8961092,293.5187611,287.387663,285.1632423,291.2615632,24
BNA3,YJL060W,38.43869534,33.42455913,27.76234826,22.71397348,14.82006792,17.52864209,23.93188225,33.88689995,41.20538768,46.60215599,50.20563313,50.58367596,461.4927628,466.9414942,477.4237106,495.5558707,527.362436,564.0668301,597.7377275,618.4169686,594.8602521,577.6561204,560.5977622,552.0938232,24
BDF1,YLR399C,77.69628658,76.87287652,75.88822431,75.17284859,73.56171423,74.96365006,77.50616261,83.7498073,81.00639951,78.00418051,73.91319343,70.28592171,11.76955906,11.90887965,12.08742436,12.33184504,12.58260072,13.01474954,13.82242462,14.52809968,14.45449246,15.56579369,17.65075217,21.26860859,24
SPE3,YPR069C,297.8582939,300.7547142,303.9504013,307.8583746,312.5061305,318.9889275,321.6141046,309.6539427,315.358993,320.580083,325.6738185,328.6809261,842.0836811,835.2577208,824.3308551,805.9924922,773.4858068,751.4473072,715.0392003,677.8805785,636.5660539,604.8911935,602.0411129,648.3501332,24
ENO1,YGR254W,2947.939944,2907.420747,2857.428958,2797.262446,2700.878628,2634.997419,2616.814579,2741.234313,2708.470693,2654.822056,2579.402384,2481.944056,4016.410232,4345.710032,4633.337493,4926.9619,5153.96682,4646.092432,4207.925,4183.999393,6023.133198,7525.123234,8427.95797,7978.850304,23.98850575
PAM17,YKR065C,68.79484861,69.42726929,70.68682596,71.67620485,75.80358976,72.20935745,66.50878542,58.64011143,50.80008268,46.34880582,44.69969478,47.56768073,28.61188439,29.46271392,29.9341978,29.7997741,27.94132737,27.03922172,26.80430814,26.09799513,23.61229435,20.41604554,18.22286052,18.54745128,23.91111111
FCY2,YER056C,615.3408473,611.3903347,603.5492004,592.8062166,570.6181285,558.634238,547.16616,534.7763528,533.4708402,523.066202,507.1354824,480.816351,60.4437732,60.41656205,60.43030155,60.54089832,60.90506228,60.5173058,61.64148673,62.57365787,61.30710947,59.88486325,60.18963303,63.78261007,23.84883721
AIM7,YDR063W,103.3006289,98.05297395,91.68607707,84.33200294,73.45215318,66.4418631,62.70653272,68.21186264,58.35080542,57.1014208,64.39619164,87.81413183,68.8575181,70.36918398,71.13033861,71.02685576,68.70874466,62.91367624,64.90741767,68.15179299,72.155158,68.52686704,60.9056684,47.80059696,23.8
GTB1,YDR221W,14.3470468,14.04586628,13.75722484,13.55065406,13.34500367,13.63128944,14.04485902,14.67929225,14.15741228,13.6380159,12.91141356,12.11993304,7.719539254,7.680048059,7.661483955,7.683048354,7.843705928,7.777325309,7.424728541,7.700955574,10.23162917,12.81521492,14.89108805,15.56957606,23.8
ADE8,YDR408C,255.4268444,255.8580046,256.96538,258.2667435,261.6881127,262.14775,261.1372433,256.2239702,251.7205758,249.1328037,247.2799813,246.6125601,97.97006862,98.65705905,99.59546972,101.0569472,103.440365,105.3539961,104.2432047,100.5387632,92.3838066,85.20173162,80.22335147,80.23797295,23.8
SAM2,YDR502C,561.0750592,562.1452278,562.2973906,562.5953265,562.3838535,563.5688801,561.3113233,550.9520569,553.2592771,541.5416779,517.6100256,474.6198216,1498.044804,1509.804677,1529.276968,1558.112141,1590.556498,1710.368723,1712.704631,1691.865145,1636.165167,1609.351518,1681.25814,1940.885364,23.8
FSH1,YHR049W,173.2208241,178.4748785,182.1527529,185.139465,182.7133639,184.9550467,194.1617246,215.8947372,280.1389053,301.1172678,288.9747975,210.3707854,181.0195206,166.4533147,149.3935114,126.4721899,94.71777415,80.37453339,73.77025111,72.19125253,67.27849503,65.90381908,68.68404504,76.34438846,23.8
LSM1,YJL124C,158.6549778,159.4600298,160.5408567,161.3989524,164.2670692,162.4784715,158.272751,147.4985099,146.1948263,147.3873851,152.0369038,160.7857411,2.307171776,2.275493506,2.260325936,2.258482435,2.310300193,2.498293862,2.552136961,2.573931017,2.445240384,2.430791013,2.858085423,4.076430531,23.8
ADD66,YKL206C,40.37977632,40.06513293,39.71129146,39.37999363,38.73673621,38.83589353,39.24784949,40.60224098,39.40110642,38.43185295,37.33022282,36.49438568,13.00922974,12.83377853,12.61733538,12.11083518,10.38916545,13.15753796,16.97635641,20.71254468,20.64364412,17.80428974,15.24617174,15.00038105,23.8
YJU3,YKL094W,99.33475182,99.31851708,100.8448118,103.3731928,111.1274801,113.3191633,116.993078,125.3596527,131.633266,133.0801135,129.1846722,115.4361079,37.65362174,38.65761081,39.29650602,39.63093899,39.08188303,35.8071302,33.59322758,31.87648867,33.2204001,32.2804182,29.21980227,22.42836972,23.8
DPB4,YDR121W,62.54490048,64.340078,66.49997358,68.81601625,72.46557684,74.13574944,73.1452518,63.95434859,64.07836982,64.64186552,65.57357927,65.90164739,5.889603908,5.854871843,5.847154609,5.879399833,5.977834199,6.152053259,6.369065957,7.020018251,8.905117711,9.325984469,8.378921493,5.168868552,23.77906977
SUM1,YDR310C,28.79968571,29.04896157,29.57423085,30.4242436,32.09027909,33.71774837,34.73554493,33.83966428,32.72649634,33.15011437,34.63272536,38.23500381,4.962635544,5.017483437,5.082310566,5.171263343,5.291337492,5.339543626,5.449283335,5.637414668,6.127014577,6.310206769,6.116271327,5.283158299,23.7
YGR054W,YGR054W,88.7322998,86.24085351,82.7199775,78.88093495,71.85639612,70.65960439,70.39984668,69.81750491,72.12524882,71.04454784,67.40309699,59.17341796,87.52525403,85.39172965,83.24396416,80.79853955,77.89893809,78.1304535,79.91038428,82.13316683,80.79454943,83.1484654,86.595796,91.4712742,23.7
YOR131C,YOR131C,47.11323044,46.08818927,45.12176134,43.89158974,43.31216232,40.13604344,37.91085416,39.91224602,39.93280573,36.93511277,30.91666482,19.34025046,39.03991289,39.05588124,39.01251047,38.92977317,38.79676332,39.01011675,37.79271906,35.79782233,33.33933412,30.91446965,31.59272218,38.110011,23.7
IOC2,YLR095C,22.6703965,22.00739271,21.15869368,20.22811154,18.63955049,18.03729919,18.03446315,19.73321243,19.32287871,18.82538333,18.20022356,17.65384849,6.610013235,6.659170499,6.788568131,7.017256483,7.377073507,8.32625289,8.451332405,8.333694274,7.905974736,8.105486324,9.012521657,11.1412667,23.68
ANB1,YJR047C,41.34644092,44.98033953,48.62371805,52.55116869,55.81814281,60.36916896,65.76218498,73.52300673,84.36273704,86.99694688,82.81401336,67.4350327,24.94630612,26.89154292,28.66248177,30.38620579,31.05690658,30.68906584,34.11617274,37.37483956,37.68283843,37.20253911,40.34860473,50.5633737,23.66666667
ODC2,YOR222W,407.3710316,405.6084125,403.1217587,399.6977355,393.9478344,388.152302,385.053133,390.2621436,394.0230629,397.312684,401.5432135,405.776484,200.7478255,203.8709995,208.0100004,214.1730494,224.2278017,228.615977,232.7551203,232.2522711,222.0101073,215.6327636,209.6618495,205.3483801,23.64
ILV6,YCL009C,679.6074978,680.2133233,682.0278072,684.2461451,690.9501459,690.2052307,688.4881663,686.7941873,685.3453966,687.1844302,691.7819065,700.1168002,417.581359,420.0777834,429.978269,447.7858746,478.6186983,566.0678042,580.2343407,562.8794728,465.2847955,419.7773152,437.3734767,576.9144032,23.6
RGA2,YDR379W,15.9151739,15.87110415,15.75243603,15.56264294,15.19737876,14.65217731,14.60670581,16.89427028,16.45733965,14.74176267,11.75272644,7.215263796,2.734634055,3.120311363,3.5330637,4.072366861,4.734839229,4.775995555,4.495933113,4.058037996,3.897966141,4.148042112,4.662617443,5.53905953,23.6
AAT2,YLR027C,303.9465333,300.2188642,296.0394678,291.5253286,285.5177377,280.7434487,280.1395233,293.3199593,293.2933599,291.7392949,288.3824329,282.7715838,1278.415573,1302.939905,1328.658198,1360.587846,1401.00512,1398.437808,1381.314718,1350.266739,1327.55466,1310.876581,1299.750378,1297.663725,23.6
RKR1,YMR247C,10.3501185,10.50773616,10.69780424,10.92999777,11.25190783,11.4952853,11.7383505,12.14215136,12.36475711,12.23748273,11.73279637,10.68017049,4.073206904,4.283777913,4.53926051,4.901079227,5.457480298,5.558530805,5.517830351,5.63679234,6.597810134,7.278954206,7.466888703,6.689515108,23.6
RRP6,YOR001W,59.30265874,59.72097422,59.7932748,59.76427504,58.5339228,59.07658277,59.20837803,57.30286229,59.99530973,58.43241091,52.929436,40.37759935,8.978192091,8.949080281,8.933711543,8.936698445,8.984374833,8.940899758,9.292512011,9.629429496,9.571415829,9.826104363,10.03999278,10.12049615,23.6
WTM1,YOR230W,178.1505823,168.0928836,158.0532713,148.6408643,139.9168916,136.3158208,134.4762433,136.1294546,113.0236555,105.5544255,109.4406178,136.3540946,1058.870024,1034.180394,1002.406974,959.298908,897.0759497,847.6725346,785.3541172,723.6370702,649.7414662,634.3976494,744.8878746,1061.207067,23.6
PRO1,YDR300C,67.71461224,68.55506582,69.29977238,70.02238997,70.61821022,71.29909986,70.90146198,66.91257348,68.30561632,68.57735848,68.18677731,66.13558093,24.73294362,25.35535805,26.53187655,28.47181263,31.60378631,36.96084011,39.42022532,39.93581473,35.24226427,32.56204051,32.19237132,36.81059491,23.57777778
PHO84,YML123C,578.5039746,576.1103977,572.9268678,571.0538742,565.5592097,576.214216,583.2451961,573.5633851,556.8883351,539.0346646,515.9568999,491.0324959,118.0699129,120.8559848,122.4424902,122.6315061,118.8558266,110.960383,105.8018277,100.3279713,96.05431172,92.23198807,90.8187693,93.28351166,23.53333333
SIR3,YLR442C,12.52937331,12.49454696,12.41600364,12.264761,12.0949118,11.54825877,10.97748214,10.79417759,10.28008943,9.850402189,9.572850783,9.624370342,1.257591809,1.288082888,1.345303479,1.444219874,1.628540628,1.785884831,1.923105236,2.053802943,2.162022529,2.280558803,2.22775301,1.879231461,23.52325581
HMG1,YML075C,26.81345535,26.59791777,26.42648223,26.23630588,26.23048548,25.60851164,25.50620874,27.47957387,27.87797976,28.58809268,29.68837587,31.41681757,1.330086559,1.272644434,1.201491613,1.087026488,0.917639315,0.937554531,1.038716779,1.183483142,1.310227944,1.207499311,0.962972717,0.540839026,23.51764706
RIM1,YCR028C-A,308.6151392,309.2520063,310.2029421,310.4317903,312.6512091,307.5622961,299.6300856,286.2072168,276.6847268,279.4371025,294.6698179,329.3653455,179.9814196,168.9986903,160.7267678,154.219711,154.3158362,175.5762438,191.0117098,201.5689093,178.7090261,147.6027426,109.3718656,66.8866908,23.51162791
KTR1,YOR099W,125.7588046,127.4290463,130.4768847,134.7924664,143.6781723,149.4390336,152.9563136,150.1370886,149.0812917,150.6849862,153.6575146,159.3886823,58.79714821,60.0169458,61.13654075,62.36754354,63.40799922,62.26147477,59.21455456,55.59348936,53.58558255,54.95478158,58.9731817,66.55078969,23.5
ALE1,YOR175C,48.36305285,48.90380039,49.81768327,50.38675464,53.43760746,49.13810223,45.41245227,46.39060496,52.22984504,55.03147115,56.49939434,53.37717868,11.64151823,11.92737262,12.44756796,13.32452673,14.82183147,16.43743706,17.44520618,18.50436951,20.05382104,21.3723717,20.98516328,17.5967577,23.5
YPT31,YER031C,123.1285447,123.6871112,123.9636016,123.6077643,122.8310394,118.9260136,116.3422067,120.3763413,123.471879,125.2037971,127.0491588,128.4083168,34.49589498,32.5244254,30.35565473,27.60685209,24.24019962,22.65981192,22.87964853,23.90299109,23.98833841,23.23805242,21.51650043,18.1372323,23.48888889
ANP1,YEL036C,82.26500384,82.73975765,82.7696847,82.35505575,80.79095159,79.17403756,77.11979401,73.92980796,75.54335592,79.32736462,86.59972446,98.81152618,14.19587448,14.08929973,14.13672638,14.42243752,15.23100156,15.96717236,16.84302367,17.42715551,16.65928272,15.50155062,13.93432175,11.99810934,23.42352941
FMC1,YIL098C,31.46265918,30.28589565,29.15659189,27.79198669,26.79124623,24.4623658,21.94974069,19.29571344,14.88310231,11.44240202,8.343896531,5.781092503,3.190094879,3.093821351,2.996115342,2.880622193,2.682133118,2.960066275,3.469869011,4.043937943,4.438688574,4.727221478,5.400518994,6.847011027,23.4
VTC2,YFL004W,62.8689639,63.00778781,63.04725569,62.95945638,62.63656419,62.00994598,61.00854254,59.48783319,58.3004103,58.39242598,59.82094142,63.49852848,99.1591817,100.7614026,103.0345793,106.5589403,112.1238975,117.1549702,119.7221582,119.6962616,114.6837532,110.1671046,108.5485897,113.3515686,23.4
BNA6,YFR047C,118.3510713,117.9195804,118.2321981,118.6628662,121.6488815,120.145421,118.7194058,119.3613703,115.4075632,114.5465539,115.7788446,120.5047746,55.67039954,56.32874101,57.25035562,58.75812363,61.51762157,62.31503937,64.27895374,66.58043188,69.83390932,68.19023393,63.47671991,54.59947352,23.4
CWH41,YGL027C,23.13345967,22.946067,22.70464195,22.46877341,22.04122536,22.01802715,22.23611925,23.23413936,23.00406691,22.82740606,22.68956197,22.88635275,27.32292531,27.6026956,27.8270007,27.97769952,27.59293465,28.21442474,28.59745794,29.37377969,31.73084497,32.83474236,31.97819955,27.91633861,23.4
YCK1,YHR135C,67.97057059,67.37744223,67.01472864,66.70153691,67.22468109,66.22833799,65.91129096,68.59681157,67.5863624,67.77334187,68.86562175,71.62520746,3.422468985,3.314608894,3.202780983,3.060363928,2.844843477,2.759629398,3.899739524,5.262421669,5.930695137,5.559314632,4.528054635,2.648368972,23.4
PUT1,YLR142W,157.940977,165.6845725,175.7267822,186.1695617,204.1987566,204.7933985,204.4688631,209.4375088,220.4396525,247.3913903,292.6433524,364.4206459,18.6372753,18.46023031,18.16120964,17.66436855,16.74874343,16.05454814,15.81325889,15.66520273,15.47072362,15.09388323,15.02959573,15.54466404,23.4
ANT1,YPR128C,28.64809084,28.1901105,27.58856678,26.97428858,25.68585182,25.73173028,25.99014864,26.60734435,25.45366889,25.28085806,25.80445061,27.85249849,2.390885619,2.473925549,2.561689264,2.671334234,2.809744095,2.749714743,2.813647493,2.926877435,3.160581319,3.274968247,3.301907341,3.163829407,23.4
APL6,YGR261C,25.85325243,25.02285114,23.94818857,22.67727055,20.77171753,19.42728456,18.5233939,18.85283122,17.95978305,17.81103475,18.62866019,21.15357923,6.114328557,5.892533795,5.669156938,5.437429592,5.31962441,4.686971591,5.747160185,7.89427002,12.0194685,13.17138869,11.02263472,3.271398081,23.28
YCR051W,YCR051W,137.1894188,139.9406102,142.8354349,145.7046284,149.0166245,150.7753336,150.3466313,143.4308765,146.0899303,149.6593673,154.9647018,161.9867663,43.61356717,40.81065189,36.89811495,31.02130789,21.81669045,14.38919993,12.74528878,17.1631044,35.42969751,40.72380436,33.90745774,6.115194466,23.2
TMA108,YIL137C,20.49846724,19.95267189,19.61689583,19.47603249,20.14392305,20.35278853,20.48342458,20.72719344,18.40036068,16.37951007,14.05137927,11.80314995,54.6271943,54.67445642,55.19520046,56.36803067,58.83051948,61.83939382,64.42214225,66.49915327,66.49643518,69.02334196,70.2029178,68.67006063,23.2
HAT2,YEL056W,26.54204898,25.16126457,23.48566924,21.49289864,18.81645827,16.22176095,14.42837502,15.51476446,13.67282584,11.83630396,10.05908935,8.554544266,18.13321556,17.58738292,16.86230779,15.72655938,13.70503977,13.4793094,13.20697685,13.66314689,15.12166858,14.36784756,12.83072919,10.34720325,23.2
YJL055W,YJL055W,166.8181809,167.1515253,168.8144896,171.1955833,178.1641216,179.7631801,179.100163,173.5176758,165.1850312,162.696736,163.9563919,172.1747571,100.2460758,90.41881429,79.68613215,66.59785789,53.12414454,41.68261715,29.34106485,19.3249883,13.42081347,13.97584535,16.66815179,19.14445488,23.2
YMR099C,YMR099C,97.59449036,96.64255669,95.75542927,94.95933457,94.60714746,93.95807947,93.11069988,92.4594446,88.67918975,87.26679597,87.60008048,91.50201194,309.7384998,320.0496805,327.6374631,333.5581405,333.6756098,308.5142034,292.6690042,276.1463614,273.1883857,264.5104955,253.0205324,235.9153919,23.2
MCK1,YNL307C,104.0394602,103.0329704,101.8312349,100.5320347,99.1105809,97.50246355,96.89928389,99.53937617,101.8537003,102.4510153,102.0513254,99.63991378,164.0111375,165.981004,168.4137406,171.7192956,175.5737268,180.2817043,183.5706614,183.4152807,174.2705064,173.8025577,177.4236548,188.1790283,23.2
SER1,YOR184W,427.2164379,420.9666647,413.4939433,406.1099045,394.3854602,393.8023259,397.1133198,407.2633571,405.2831851,399.1101062,388.0204754,371.1380973,1667.606332,1637.171815,1600.573227,1550.348668,1478.780977,1453.668522,1418.114905,1391.855844,1379.532635,1345.984986,1308.911065,1270.134221,23.2
CPA1,YOR303W,576.285654,582.1540548,590.9755066,601.5809129,622.970934,630.7942382,629.0292009,600.583208,592.986792,632.0409392,718.6519526,880.9714506,361.6828341,359.3811051,355.9715699,351.0102906,343.1208604,335.9180686,337.8838869,339.113614,330.9352049,317.5122984,314.6679648,333.6553,23.2
MRI1,YPR118W,77.60056579,77.38362273,77.08078499,76.95615863,76.30518326,77.54163736,78.65139954,78.63189179,79.03739971,79.72891407,80.44311253,81.33308546,76.79711018,76.72573101,76.29165833,75.38330283,73.57579262,70.36959363,67.45067924,64.6189299,62.38138662,60.49733434,58.95565633,57.73691441,23.2
ROT2,YBR229C,9.024182004,8.248549602,7.348829598,6.438674685,5.122361027,4.748400679,4.861617061,6.170098854,5.658797836,4.774644736,3.374956364,1.394701679,10.45852982,10.7267909,10.77928656,10.49839556,9.307475931,8.375775649,7.581094339,7.491658347,9.309874019,10.39290908,11.3350189,11.83378246,23.1
CCC1,YLR220W,60.46235154,62.42405013,64.94020085,67.88354553,73.0417541,75.17001588,75.60586874,73.04710523,71.70811331,74.84843376,82.58247873,98.51930156,9.931604169,9.677029865,9.391316982,9.025030664,8.502763645,8.371536596,8.807436305,9.359941096,9.471193363,9.455881833,9.23773174,8.750348567,23.03529412
CAF16,YFL028C,111.5183544,109.6707189,107.3553397,104.5695568,100.6027681,97.40543951,94.76817728,92.66114241,92.72070269,94.70123015,99.34574443,107.2772165,16.91248988,17.14955534,17.29820107,17.33161747,16.94927913,16.66436763,16.6654687,16.59188057,16.24845672,17.14338445,19.24396795,23.19167212,23
PGM1,YKL127W,50.82976101,50.19388848,49.45872064,48.74245648,47.63687967,47.36319075,48.14291894,51.81016637,53.59286616,54.10657056,53.49381772,51.01858712,69.98334894,72.37072098,75.62355034,80.13769613,85.92151725,95.99153911,104.2255413,108.0805522,97.24312834,85.68181768,76.65997689,76.22872703,23
NUP53,YMR153W,38.37207943,38.25143147,38.03884936,37.8346763,37.19522739,37.46468121,38.11943739,39.87050713,39.46027948,38.91323283,38.16110565,37.62038569,11.56789414,12.32131079,12.91153116,13.47830864,14.14905331,11.49285364,8.718910011,6.755480637,10.19548551,12.81406091,12.99476957,7.960492365,23
URE2,YNL229C,80.29889635,79.33229857,77.88760881,75.98705743,72.7043242,70.17380096,67.5819802,64.76524739,63.26906444,62.82908894,63.74630381,66.46512625,5.535906022,5.70656253,5.937108795,6.259021818,6.666375248,7.216103533,7.514337879,7.750582594,7.867636269,8.902377627,10.61104642,13.27374817,22.98850575
GLR1,YPL091W,71.60540331,70.83410723,70.63615491,70.85328675,73.02801342,74.10192877,74.18763787,69.85265694,68.37130101,70.58578865,75.82768211,85.26011816,210.5963763,208.5037123,205.8063705,202.183637,197.72855,191.2627777,181.2060627,168.8519849,154.31086,142.9655673,133.2222563,125.7715331,22.84444444
