"Feature","Feature.Systematic.Name","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","buds"
"CCH1","YGR217W",5.320586548,5.40190771,5.472094021,5.534972135,5.559452766,5.573011945,5.630256726,5.886087888,6.190424777,6.027963852,5.441856333,4.156740854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"YGR259C","YGR259C",75.00751334,75.75843738,76.60363928,77.70874747,79.65411684,80.76273385,82.1358848,86.11460347,86.71960762,82.27312441,72.94917379,57.05637786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"DUR3","YHL016C",37.09224552,37.35617779,37.8251686,38.45102277,39.7541595,40.51087874,40.7358736,39.1162224,39.32461906,40.72294396,43.23992915,47.29676372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"ECM14","YHR132C",79.97313559,81.36503685,83.38225951,85.54724737,90.38956632,90.04106794,88.77890366,86.55613839,89.72668257,89.80946672,87.18311655,78.63476146,26.12264845,26.53551043,26.81568756,26.93189685,26.37804846,26.30034821,24.81172297,22.94908307,20.70745539,18.84038832,18.24336326,20.11655724,22.2
"LCB3","YJL134W",42.90711727,42.68175694,42.35404293,42.0284198,41.23307244,41.40581521,42.12225673,44.00789951,45.30252258,45.65779541,45.20917725,43.4734781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"ENT3","YJR125C",55.74918093,54.74513673,54.33948713,54.30304372,56.66875131,56.51903781,56.04496676,55.88905402,49.93162982,47.60765165,47.86903784,53.62486858,119.3960628,120.9033547,118.2807567,110.7778377,92.57337711,61.93869889,44.12255864,34.24388068,56.25895224,64.19431173,65.55972703,53.05985044,22.2
"AIM26","YKL037W",12.04884158,12.48588351,13.09053814,13.93838102,14.92187141,16.49798643,18.1267511,19.92297125,20.26783131,19.61660187,17.38882507,12.91048108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"BUD28","YLR062C",2007.152862,2003.849722,1995.551463,1986.674547,1957.199432,1968.141215,1979.223857,1972.707161,1982.257591,1969.676783,1934.5495,1863.865299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"SPO77","YLR341W",3.922262463,3.906265109,3.830057652,3.692200116,3.37143458,3.105769465,2.937333719,3.114347379,3.170699413,3.145977559,3.139975122,3.171657746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"DCR2","YLR361C",11.16915402,10.99787628,10.92454952,10.93570919,11.27971067,11.49088783,11.86819763,12.48278754,12.9034419,12.97711774,12.66079354,11.63151629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"RAD10","YML095C",15.04429458,15.00996792,14.98368273,14.99705135,15.1335471,15.3345175,15.31767033,14.28117876,14.69210058,15.98444983,18.35410097,22.27416226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"IMP2","YMR035W",14.96050524,15.67938017,16.96206805,18.71829279,22.10785687,24.33221606,26.18168381,27.48777102,26.09097651,25.91444646,26.14405934,27.79219376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"RIM9","YMR063W",17.19131009,17.07344626,16.91093972,16.70868743,16.48670467,16.05427363,15.92376381,17.01705171,17.3673823,17.17689513,16.62887409,15.5740569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"ADD37","YMR184W",25.10423244,26.41273264,28.26766421,30.28747248,34.52713432,34.70381155,33.8187781,31.83371029,30.97262653,29.36946753,26.87721937,22.8862792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"TOS6","YNL300W",237.7028497,237.5641665,236.8837798,237.2256251,233.5654112,243.3190598,254.4484542,264.7781114,263.856602,264.047173,263.9380383,268.019753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"MPA43","YNL249C",9.882901092,9.805696393,9.634937746,9.413365773,8.88231191,8.685210672,8.535496816,8.464774635,8.75159601,9.150077812,9.767129207,10.65391176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"FRE4","YNR060W",8.09575496,7.941910133,7.700113134,7.475353283,6.877596907,7.137332327,7.858269165,9.482856955,10.78675178,11.57191682,12.03956462,11.99474438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"YOL163W","YOL163W",7.007477732,6.957558895,7.189514071,7.773231389,9.12602173,10.52155682,12.4355743,15.57788375,17.97658529,18.46004568,16.76814076,11.39765979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"SSP2","YOR242C",4.584649596,4.726034,4.866853029,5.016620989,5.173311745,5.285668367,5.453882597,5.845507286,6.393762267,6.728527236,6.963801251,7.014630793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"YPL068C","YPL068C",12.21916581,12.14363907,11.96387939,11.76558484,11.11986745,11.36501507,11.86134086,12.29115887,14.01690775,15.37929063,16.67366888,17.51247554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2
"EOS1","YNL080C",51.61259936,51.65700144,51.94076964,52.36050972,54.02386057,53.86561311,53.41336783,52.98570551,52.52768893,52.10676519,51.81792479,51.86993362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.183908045977
"PCL5","YHR071W",431.5845359,432.1910207,434.8716053,438.9860207,447.8722854,453.000765,462.7962994,484.8059673,499.7783987,519.4648732,543.4383787,572.1009333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15
"YHP1","YDR451C",49.27883037,48.7098602,48.08686624,47.45820022,46.82670446,46.44052547,46.14965858,45.83392225,45.64895088,45.3568979,45.05058231,44.68646202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.12
"DET1","YDR051C",37.97594088,38.56769309,39.59738847,40.72747063,43.84908035,43.65843873,41.72268705,35.80177057,32.12153487,29.81986559,28.5084807,28.81494607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1
"FPR1","YNL135C",933.3382183,936.1772566,940.9735152,943.1914523,955.1808523,934.0659075,903.449267,856.7805707,836.8935038,863.2005598,937.7684705,1082.446482,1172.324712,1020.467638,863.0355578,670.9819099,449.8639019,433.8560124,442.3574088,543.3487145,710.2780258,866.3807416,955.6257778,895.9846989,22.08
"TAF14","YPL129W",115.1170845,114.3095203,113.0003509,111.1420482,108.3009804,105.5719537,102.1615832,96.0127902,94.18404248,94.30163499,97.40931293,104.8572854,59.6955144,57.43812312,55.57886914,53.83365603,52.82040936,56.62914815,58.05275838,60.75492099,65.0333123,66.60704181,67.15415737,65.99054727,22.0674157303371
"SFP1","YLR403W",29.07938462,28.71212778,28.28130605,28.02448203,27.34558471,28.34439032,30.03661191,33.78812656,32.86037757,30.88410055,27.4298344,22.73450964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0615384615385
"MEC3","YLR288C",13.24952032,13.56982396,13.96542581,14.34180432,15.06282263,14.87118422,14.61621192,14.58380834,15.10271197,15.59054882,16.23660365,16.97925757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.04
"RIF1","YBR275C",7.666867835,7.615527378,7.491163909,7.313360283,6.899318027,6.677282696,6.509263597,6.502100439,6.586410801,6.833437056,7.337367743,8.235241543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YCL022C","YCL022C",7.593374229,7.832236298,8.200213428,8.648617498,9.46850449,9.806763188,10.00124808,10.13272489,9.711178025,9.370890269,8.887383218,8.309580277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"GET3","YDL100C",160.1372436,161.4502877,164.1136453,167.7601946,176.4689417,179.7779553,180.4179589,173.6244611,175.1313571,175.9259309,175.2869991,170.8673312,598.2730524,596.9520477,590.662409,577.7110197,551.721924,518.6462426,475.4180174,443.0540607,465.9031545,472.2044415,484.0254761,500.1353492,22
"YDL094C","YDL094C",9.719575874,9.941429817,10.21864396,10.5160542,11.01302326,11.13795528,11.13814885,10.86624237,11.27230392,11.56403094,11.79244719,11.7817944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"ATP22","YDR350C",21.59830191,21.93858718,22.46789842,22.97630944,24.45078954,23.66688839,23.09850587,24.51642608,24.65979483,23.8809942,22.40537347,19.86878525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"LSM6","YDR378C",222.736384,228.6658473,235.2834076,241.1712712,250.0131297,247.2895499,240.4016433,228.1727652,223.6076469,223.9668738,229.9845578,244.4234891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YDR541C","YDR541C",33.85810719,33.8244211,33.70540678,33.45437719,33.00695798,32.26159543,31.72214996,32.08558732,32.16620267,32.42716788,33.10819663,34.42205447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YIL152W","YIL152W",31.71195963,32.49567774,33.88405942,35.46466274,39.06745405,39.31431624,39.46719575,39.93315759,42.21526329,44.00384741,45.31308459,44.8548582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YCK3","YER123W",29.97285237,29.33782997,28.51775108,27.56596251,26.22719147,25.15883825,24.4489323,25.22443484,23.75968607,21.92156585,19.74166815,17.48538324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"RTR1","YER139C",16.66827958,16.45004576,16.36261084,16.35819915,16.76682448,16.82769352,16.8243184,16.64315357,16.12105352,15.18638428,13.51087556,10.57700284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NIF3","YGL221C",74.80394915,73.14728513,71.74044845,71.05806809,70.70234242,74.27793419,78.4764082,81.04821284,81.98944439,82.78731334,82.5934988,81.24221593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"SKI8","YGL213C",45.35051222,44.57784584,43.56542307,42.46507451,40.83428252,40.1149331,39.60120529,39.42068172,38.97264273,38.11374088,37.0624618,35.85438376,12.4501619,12.07008202,11.67102317,11.23467705,10.92196113,10.21810595,9.823132069,9.320213697,8.416918159,8.505259238,8.708675402,8.809603239,22
"ZUO1","YGR285C",426.6711096,427.5338063,427.0731372,425.9664515,419.735307,418.1283882,422.7570746,446.5075176,469.7684391,461.821789,425.0002051,338.9181215,1456.408956,1469.011011,1464.38381,1435.432778,1340.779953,1246.337092,1229.026437,1227.777283,1235.778217,1200.893122,1142.139219,1050.188092,22
"DAP2","YHR028C",62.15037192,61.74762339,61.73232066,61.84626559,63.57654893,62.89768936,61.7127631,60.40154806,55.97609102,52.81145972,50.1096684,48.81874966,13.79185488,13.97555203,14.22674768,14.69950421,15.69002198,15.80734648,14.59690156,12.70863042,10.86345034,9.999012642,9.958390001,11.3203901,22
"PUT2","YHR037W",50.01700936,48.56683965,47.36365799,46.10941569,46.73467391,44.04742937,40.39599485,34.97661706,30.054186,29.71685354,33.92449892,45.36818973,178.2056825,180.1459157,182.9470267,187.1928793,193.9000043,200.4526101,203.360985,202.6056347,193.3628627,185.241002,182.6779617,191.6849585,22
"CTM1","YHR109W",6.927333013,7.087462681,7.278625381,7.502825233,7.804722416,8.00891425,8.057293574,7.93317915,7.319880718,7.164466706,7.339077311,8.261585602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"FAR1","YJL157C",27.39266869,26.6955533,25.6338021,24.28521348,22.0053056,20.3637547,19.01040329,18.60323697,18.03415049,17.44824529,17.26769353,17.78839616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"VPS35","YJL154C",20.29833365,19.50187395,18.65862111,18.009573,17.09342568,17.91702457,19.22031812,20.89136554,22.00049508,20.76176558,16.89702341,8.790818929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YJL119C","YJL119C",16.84275277,16.89714861,16.87838013,16.88021692,16.75793757,16.91430819,17.14920855,17.65101747,18.57973171,19.24439092,19.96340768,20.82882799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"RAD26","YJR035W",6.618809605,6.58941402,6.62760971,6.769117256,7.109488014,7.507370655,8.070817582,9.38985937,8.863967551,8.396143186,7.812101972,7.494603002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YMR1","YJR110W",13.8329493,13.54109955,13.21477974,12.81968155,12.44689011,11.65696063,11.33639129,12.85480485,13.04072701,12.43176806,11.14244824,8.793600396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"MGM101","YJR144W",79.77832178,79.98311204,80.11633954,80.2119115,80.52307361,80.51858149,79.02614919,72.77494027,71.57404707,72.47603097,75.87227766,82.97025884,31.35435122,32.04594606,32.380154,32.12080732,29.83807366,29.79603111,29.88207112,29.94308736,29.81036702,30.24298196,31.20898769,33.24518312,22
"DCN1","YLR128W",11.87690077,11.72174878,11.60393285,11.49299552,11.51990205,11.39126176,11.24388504,11.25979372,9.852327769,9.184332986,9.061852622,10.18056893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"CHS5","YLR330W",73.08302956,71.7682626,70.78696952,69.9737559,70.40702301,68.98750706,68.68646653,73.68395537,71.2289159,65.71917866,55.9654772,40.00488418,43.22095778,44.08906583,45.13131739,46.44652299,48.05193207,50.61716569,51.15688118,50.89237561,49.97637496,48.06081527,45.30859614,41.99993872,22
"SLK19","YOR195W",13.81093021,14.34126935,14.94059206,15.56273701,16.40843941,16.78607597,16.77551683,15.79805915,16.01480028,16.1061956,16.11022783,15.87685704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"MRM1","YOR201C",74.07309958,73.39460232,72.32131884,71.10832382,68.55020857,68.11046251,68.15846382,69.08536232,69.69120714,68.26645423,64.96447625,58.73816754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"UBA3","YPR066W",8.660998292,8.291542376,7.848523262,7.27493649,6.672180395,5.56016053,4.717402766,4.8879333,5.010867095,5.930471329,7.977981894,11.65835928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"YPR099C","YPR099C",112.6301935,114.2827582,116.3403939,117.9653213,122.1464777,118.5154642,113.8453307,110.7298332,107.5645237,105.5731626,105.6535616,109.2113471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"EUG1","YDR518W",13.94362114,13.34440976,12.74499279,12.36299461,11.81896771,12.76604589,14.37632488,17.12500461,18.61244623,18.46432215,16.48354907,11.62076443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8837209302326
"YLR444C","YLR444C",36.65095077,37.32277876,38.07219247,38.74200361,39.88146562,39.27042076,38.75121907,40.00412881,40.21091022,39.20441008,37.22079226,33.84135116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.88
"YPK9","YOR291W",9.350056264,8.787020209,8.201884963,7.64938839,6.983084904,6.863334212,7.152214054,8.280004536,8.442219075,8.234781829,7.541104357,6.062412135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.88
"TOF2","YKR010C",17.20624829,17.26887054,17.27510509,17.22654092,17.02491981,16.75879252,16.60718679,17.09991059,17.07606477,17.28908335,17.86556076,19.1513286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8666666666667
"YOR1","YGR281W",15.6046701,16.26869655,17.38023863,18.67158211,21.61130938,22.03125933,21.58396935,19.38434165,18.38060116,18.44958174,19.32155662,21.32808013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.85
"APA1","YCL050C",197.5413179,189.3264299,178.73694,167.5664443,149.412472,146.8685973,146.3826255,144.3861584,134.3426951,124.9198514,116.8569949,114.8461899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"RNQ1","YCL028W",86.35701251,87.69399895,89.45881669,91.3994887,95.1527604,95.64419616,93.95569977,88.1488992,83.64665077,82.62773752,84.53550595,91.74358219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"AAD4","YDL243C",7.787137314,8.223832364,8.962987666,9.907051143,11.70454429,12.59606335,13.45548957,14.48803059,14.94942511,16.06093211,17.60701157,19.87239037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"ARO1","YDR127W",78.91723776,77.93854335,76.7255426,75.41019878,73.16896524,72.46033639,72.72818067,75.46468549,75.26712681,74.93515223,74.43081058,73.96940614,1303.759086,1323.228862,1347.404914,1391.120041,1487.078043,1405.039577,1298.205158,1247.024044,1500.080929,1787.285527,1951.61768,1821.343363,21.8
"CWC15","YDR163W",46.88061536,49.38241842,52.45087054,55.54312466,61.05819231,61.15672345,60.09262052,58.00833743,59.5135455,60.4452011,61.60192258,62.68052575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"SPR28","YDR218C",0.829808642,1.014822943,1.296023411,1.685514417,2.283238515,2.90568726,3.656465573,4.721274242,5.417045847,5.729674526,5.586768646,4.746652358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"PPN1","YDR452W",51.73302579,49.56925558,47.296647,44.83531521,42.35693452,39.7196767,37.50691888,37.11494804,30.73861168,28.26853606,29.05711505,36.14882693,21.998667,23.03511423,23.72319742,24.10618234,23.6307358,20.59737357,18.1813765,16.73139648,20.13173868,21.09206535,19.3278333,12.45388395,21.8
"DIG2","YDR480W",22.39325287,23.20017448,24.11516532,24.79270766,26.0468596,24.48514475,23.07640782,23.69801767,25.04196602,25.2314112,24.74060563,22.53527051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"YER010C","YER010C",42.4817336,43.53269895,45.05284438,46.62647134,50.11866708,49.56748002,48.41764728,47.26631835,48.01427507,47.94241273,47.16912537,44.5955264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"YER087C-A","YER087C-A",16.88179312,16.56481306,16.14931753,15.61872158,14.77369498,13.99764662,13.60373879,14.69545979,13.71249402,13.87185342,15.22062783,18.8328763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"PTC2","YER089C",105.9693892,103.4236823,100.5529221,97.75011286,93.63217328,93.29014673,94.51458603,98.99734706,96.42583051,92.65993549,86.91603407,79.20365527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"AGA2","YGL032C",251.8722114,245.5484239,237.2175214,228.1636523,210.7399876,208.2896094,209.821745,221.5502727,199.9362485,186.5294274,178.0220434,185.3396034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"CPD1","YGR247W",21.68509333,20.62258132,19.49779856,18.25181695,16.78843354,15.50383447,15.00319643,16.54786024,15.7222804,14.53120874,12.75378086,9.962621583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"YHR022C","YHR022C",6.818515942,5.894137715,4.924537234,4.130646058,3.086196233,3.776754114,5.06556208,7.067505618,7.183736883,7.93746304,9.219608751,11.75157692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"PHO90","YJL198W",45.30165726,46.27061907,47.18100133,47.89365175,48.73380498,47.82962358,46.21361367,43.82489175,44.60583722,44.67025931,44.50254499,43.43886226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"IRC8","YJL051W",7.389181622,6.900067099,6.353632969,5.830778627,5.125567654,5.075015316,5.191384914,5.43567708,5.243564135,4.755258524,3.87182429,2.403580586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"YJL027C","YJL027C",2.732257807,2.731992089,2.775336117,2.911184099,3.110421706,3.592790699,4.150761833,4.678971343,5.543539161,5.988671892,5.963910639,5.052209757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"CBF1","YJR060W",49.05508716,50.17374282,51.66398892,53.3148893,56.29342428,56.9445358,57.02727482,57.12943216,55.83248684,53.97207039,51.21266009,47.54255864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"AYT1","YLL063C",7.76715716,7.866291366,8.03094671,8.29811785,8.738279063,9.260286218,9.829991926,10.40879146,11.36565987,11.91256576,12.05271003,11.43507992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"SKG3","YLR187W",5.904010381,5.940882378,5.975617721,6.101291965,6.114694306,6.795507652,7.465990786,7.826004669,7.874188484,8.59373659,9.942454962,12.5346281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"PKR1","YMR123W",166.5746716,165.8813609,164.5673184,163.1137287,159.6480018,160.3102967,159.7524241,153.4437446,150.5335282,151.8027497,157.5821277,171.263921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"GID8","YMR135C",79.27857807,80.53680752,83.49607385,87.07978061,96.43665627,96.81149868,95.96548937,94.86883929,90.79078227,91.10116409,94.20798656,101.620668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"ECM5","YMR176W",6.694579199,6.757238982,6.856129551,6.923336391,7.173530265,6.851132253,6.43865715,6.108518194,5.737970972,5.59218844,5.655838889,6.030649128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"CPT1","YNL130C",77.90847707,77.7196896,77.55473248,77.21015752,77.56268177,75.62011025,73.7924737,73.64883344,73.52674801,72.35277033,70.59439885,67.69200245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"BIO4","YNR057C",34.413056,34.31172079,34.05436604,33.54245789,32.50682159,30.54810358,30.6671619,38.58925299,41.96191884,41.13293633,36.54922456,25.76801895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"KIN4","YOR233W",21.66822552,21.60325977,21.43794541,21.2530986,20.68926627,20.70987087,21.28197586,23.10277147,25.62273185,26.07076698,24.77657223,20.28399025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"RLM1","YPL089C",48.13873225,48.61494907,49.16729124,49.83215914,50.67295457,51.36201935,51.96014409,53.06475796,52.72926681,51.95941877,50.57385437,48.72341199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"MDM36","YPR083W",11.35982815,10.89334783,10.37516963,9.816553169,9.201209708,8.681434146,8.340467454,8.523918058,7.73931406,7.284378281,7.160876902,7.73803502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"YPR109W","YPR109W",26.32852686,27.1650954,28.30111972,29.70322452,31.8714312,33.49442939,35.16324818,37.5709203,37.44571122,37.029803,36.00823418,34.74066633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8
"PAC10","YGR078C",72.11874019,70.88689817,68.93593816,66.74036804,62.12637356,61.75219665,61.62769959,60.71979372,58.878719,58.22677851,59.03953168,63.06068446,35.66002352,31.2333961,26.21640015,19.61775632,11.1146001,7.866302124,5.892042806,5.612934937,5.492585681,6.195851939,7.704366456,9.909252795,21.7777777777778
"RVS161","YCR009C",159.5089826,158.9162015,159.202595,161.0010249,164.3200008,172.5714672,181.1354175,189.741518,179.1688759,171.3758619,162.6234745,157.8857723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7764705882353
"YBR219C","YBR219C",43.19157855,44.48141137,45.98494648,47.33701864,49.64557759,48.55745271,46.94945164,46.32565767,45.61225869,42.53131305,36.96462023,27.24436416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7692307692308
"TOM71","YHR117W",26.77203699,26.2302304,25.5264065,24.75844666,23.57333842,23.03975315,22.70226628,22.71021223,22.69801422,23.42238072,25.07529243,28.22104999,47.42377477,47.83640485,48.1808238,48.70737569,50.08626027,47.09716398,44.72385135,42.38525273,42.67001734,42.9955547,43.60189982,44.00744429,21.7692307692308
"CYC8","YBR112C",44.591173,44.35464028,44.00844635,43.52672857,42.63563716,41.92207484,41.29371446,41.19246543,39.54005755,39.90696784,42.25766023,48.16339294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.76
"OXA1","YER154W",62.32108852,62.66158057,63.01588396,63.3104714,63.82135408,63.46174397,62.20003294,59.19267164,56.67842457,56.84312218,59.62497608,66.98363029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.76
"SKM1","YOL113W",18.58917619,19.29440044,20.20960346,21.05570614,22.75774995,21.87582248,21.10854319,22.71900168,22.22519098,20.04083884,16.06960082,9.402244847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7586206896552
"HTD2","YHR067W",21.43376669,21.16412507,20.77063653,20.17469653,19.48699777,18.00984877,16.55849426,15.68795719,15.42695296,15.87939983,17.42934355,20.5019076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.72
"ECM10","YEL030W",4.943074853,5.103578379,5.316109997,5.516950917,5.924252655,5.828391575,5.595743432,5.194724646,4.821205634,5.067719395,5.951029727,7.887391108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7045454545455
"PMP1","YCR024C-A",4655.044945,4606.10743,4541.794087,4462.282393,4336.326582,4239.965174,4182.454729,4244.082547,4196.798937,4154.813343,4127.874287,4132.308524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6976744186047
"RAD9","YDR217C",11.93733919,12.09268482,12.25737985,12.42999292,12.6234893,12.75408889,12.74029052,12.2690318,12.66678036,12.96766654,13.21597536,13.22255144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.68
"RBD2","YPL246C",130.9914499,128.1969658,124.6503605,120.5717583,114.1355793,110.538373,108.8383371,111.0112736,112.7860315,114.6016741,117.263764,120.3510448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6666666666667
"RPD3","YNL330C",54.57445679,54.16644844,53.33623368,51.84724897,49.80168974,45.54822888,41.38444155,39.33421117,38.55173158,37.03065485,35.74106112,34.27970947,15.57473327,14.64824174,13.72372865,12.66345477,11.42785218,12.07967313,12.88040825,13.90324788,14.50529256,13.43125285,11.62869639,9.113922624,21.6630434782609
"COQ5","YML110C",107.2467849,104.1024125,100.6757443,97.06159644,92.59118971,89.88706342,87.3821542,85.97919733,74.49345526,69.39034227,68.9840965,78.36259599,37.72142868,39.09128912,40.95889261,43.69583087,48.04579373,51.59769658,49.87836842,46.82094498,43.78732152,43.93596839,47.4612937,56.39574266,21.6571428571429
"TPC1","YGR096W",41.1492062,41.05019352,40.81760201,40.3728838,39.64806391,38.35770414,37.33925953,37.62604817,38.0536705,38.0719746,38.04777175,37.72417495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.64
"HST4","YDR191W",5.271135945,4.851434536,4.302467199,3.721599097,2.781885855,2.547010934,2.600556008,3.116231553,3.728996553,3.914628712,3.863469956,3.371945355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6279069767442
"YCL002C","YCL002C",50.48143934,50.81930558,51.01122334,50.86854784,50.75236875,48.63670759,46.25917804,44.68007721,44.39228287,44.28352777,44.99217011,46.72759532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6
