"Feature","Sum","dev","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3"
"ADE6",6.40868242426129,-0.00326388591075842,1,0.90403985699114,0.766470010951559,0.577094515261699,0.241419146230639,0.0803776201812342,-0.0737994885542025,-0.226148041528187,-0.364290470874341,-0.545810539091737,-0.735184058479253,-0.894048676117296
"ERG8",2.62644093977621,0.009645009590185,0.179378258181354,0.175781590172692,0.133544221585022,0.0669684246856226,-0.121623264330569,-0.298592530918127,-0.466364361099537,-0.494545937910592,-0.36862756663156,-0.221495112587213,-0.0711641595556352,0.0283555121182825
"VAN1",7.51827241513874,0.00270717520556412,-1,-0.913793446137408,-0.776395922037441,-0.566033580113416,-0.20044441606081,0.145350977536092,0.488957279265213,0.711771380294552,0.656379056341,0.62244562199699,0.639360045684665,0.797340689671146
"CPR1",5.898755689592,0.00304433456446798,0.999441302554377,0.643525924671448,0.354551447506781,0.0765064609066866,-0.101254034673276,0.295068753598436,0.69641091687835,0.745796975378666,-0.354960418164417,-0.715628810509008,-0.662911142198197,0.252699502552359
"ALO1",5.29172016969842,-0.00574486947592722,0.735930384835427,0.721003553413842,0.665559072673209,0.584169576857848,0.400315818031963,0.0636035832012619,-0.0752256002567916,-0.121425583505261,-0.158155620514326,-0.260314150152538,-0.506017226255951,-1
"TIF34",6.28847875885115,-0.00642709906431064,0.164663072243906,0.394739148388702,0.587505487083118,0.794048357381001,0.940709815521612,0.837666114484839,0.714220397123555,-0.105426094509662,0.268235461907056,0.37937442715963,0.101890383048073,-1
"PHO13",4.71533559176353,0.00111196040563403,0.543310593233886,0.489378778782063,0.397802924447776,0.267130390720368,0.0435953392783939,-0.1794574670725,-0.450350257620248,-0.602885873999994,-0.694241735536832,-0.575193562339268,-0.310008158711021,0.161980510021176
"LHP1",5.06550909093306,-0.00289904479445611,0.19098064097488,0.30338018037305,0.428470094609128,0.611447954599556,0.981070525231373,0.710417748999934,0.459626391515444,-0.12592515471584,0.0424839439048447,0.125035888752142,-0.0866705672568709,-1
"ENA5",1.89407884993425,-0.00812840192258039,-0.0971865926480241,-0.102942123983049,-0.117188319947654,-0.117299268433886,-0.196883516590744,0.0949629476392246,0.348881572346554,0.293835794300438,0.246900406670251,0.192150428599237,0.0858478787751848,0
"MNN1",5.04197537443972,-0.000842409103836738,-0.249406368795044,-0.294796584135132,-0.386865366506412,-0.533674718000167,-0.946236479801556,-0.8110412892752,-0.479114279598057,0.128597089461413,0.0163884560371604,-0.0574711230373599,0.13838361979222,1
"GCV3",8.65159059330133,0.00671443965383246,0.845506226426521,0.812419300709616,0.783211973869082,0.77728235663743,0.798930579710016,0.737619430351724,0.625450717230996,0.375077128376171,-0.327826173967752,-0.725141757223186,-0.971484312311812,-0.871640636487019
"SEC24",5.97002212461292,0.00152457922488224,1,0.842608881925615,0.633444774038591,0.368583670519438,-0.0686596149172475,-0.29526350605238,-0.416380101539994,-0.24646331833126,-0.190910324087166,-0.328692779253035,-0.586910239979338,-0.992104913968853
"TIM23",6.75322942282649,-0.00662903038900557,1,0.892971098782276,0.750055682575938,0.56953488039314,0.335291981071098,0.0424754212467341,-0.217669920640377,-0.432827239016615,-0.414509495378648,-0.473943038269761,-0.623950665451902,-1
"RSR1",4.62966535307064,0.00197933315165699,-0.61007627198027,-0.386927402719945,-0.171379901282534,0.0872840537727081,0.344453716701878,0.427976296981082,0.607547167454252,0.643523248676508,0.549321718100412,0.140386762170634,-0.231372074280507,-0.429416738949913
"UTP20",3.75099327482936,-0.00430936234906969,0.177278080926083,0.229789832866955,0.205875459127909,0.112643260387427,-0.208237795596114,-0.461952843298524,-0.680905987615423,-0.984462830700998,-0.196639911172127,0.1399741240438,0.275991367278604,-0.0772417818153965
"MIT1",8.81707689730348,0.00992836178094593,-0.972472024703457,-0.922682958118837,-0.854640775060854,-0.755973348669679,-0.619544631792137,-0.530459765461901,-0.228462837964475,0.469825581808271,0.868052362564791,0.999892022483235,0.93913129242733,0.655939296248512
