"Feature","Sum","dev","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","RLS","buds"
"YMR027W",6.52555828999824,-0.00530091265223508,1,0.806473866339707,0.616724441031189,0.354906526337719,0.18414221375546,-0.328700720345321,-0.678186607928838,-0.376518416907814,-0.437342323085988,-0.502277293242095,-0.575503570182642,-0.664782310841471,"19,22,4,47,32,19,22,4,47,32",24.8
"CYS4",2.58802977938271,-0.000100712473616886,0,-0.0835116508240216,-0.183985109935712,-0.247265154058497,-0.34299366742637,-0.286292257963387,-0.185723431003653,-0.104739018390102,0.258864356690792,0.413432113940008,0.359369713869029,-0.121853305281142,"12,28,29,30,16,17,43,22,14,33,27,38,30,22,31,25,41,16,28,23,23,26,14,38,21,41,30,18,30,29,22,23,23,46,41,7,14,23,9,35,11,11,7,23,20",24.6666666666667
"MRH1",6.64208882096351,0.00429453257439093,1,0.81698311844793,0.57693394031968,0.251230371013229,-0.297024945791972,-0.547947974682899,-0.679308953825355,-0.367945921900766,-0.315279819368342,-0.425877791771976,-0.584885875283998,-0.778670108557358,"34,44,31,34,36,24,26,14,18,28,15,23,28,39,12,26,23,39,44,25,31,35,21,29,18,17,35,29,32,23,19,14,21,22,19,18,23,28,18,23,20,14,9,14,13",24.6222222222222
"ARC1",1.21676346313252,0.00260669515848461,0,-0.0138638377518577,-0.0402987576403183,-0.0383481859378081,-0.0526171479802217,-0.0155750755766835,-0.0115890136312745,-0.138497361372542,-0.09798850044968,0.0352340266160972,0.235099371921122,0.537652184254913,"27,17,17,37,25",24.6
"LIA1",7.26716640630728,0.0048201798593546,0.438169367874283,0.612555119551974,0.756916464838005,0.894532880449649,0.925761823239837,0.790368469178915,0.698275657044132,0.46936555647891,0.307611818937984,0.126066366248845,-0.247542882464748,-1,"20,20,28,35,20",24.6
"PDR16",5.04249030167208,0.00248093979204511,0.458815828864499,0.411056928677105,0.302029155893812,0.133715976451781,-0.175719989724836,-0.693646297827313,-0.913604510781925,-1,-0.452748266811268,0.0205106760979658,0.317798660317694,0.162844010223886,"15,32,18,25,33",24.6
"TDH1",5.24711387283515,-0.000464846532961823,0.957581366245094,0.73691468503856,0.516343249169736,0.181018506902763,-0.130133359600621,-0.731619885452988,-1,-0.536486730323032,-0.0975310903571616,0.0547521293131873,0.110245022813687,-0.194487847618325,"10,23,17,17,2,19,22,13,11,26,21,12,22,20,26,26,12,19,14,20,17,24,40,25,28,35,16,23,21,21,18,14,17,19,33,24,26,29,17,31,38,34,11,53,44,40,19,24,41,44,21,34,20,44,26,35,33,25,43,32,23,16,18,28,23",24.6
"YHR112C",3.23022546908752,-0.00329662874683371,-0.0815214607286566,-0.0913345698631087,-0.0562240303466307,0.0135446748023062,0.290081115101734,0.0117841977475798,0,0.597325055303581,0.742422194958646,0.750965313152513,0.56838282114856,-0.0266400359342068,"28,26,15,32,22",24.6
"MGM1",3.11004709601925,-0.00555350730287134,0,0.0802671131043755,0.158215054408765,0.197271612215205,0.325095626937515,-0.118527401843157,-0.275635258485528,-0.247481845748177,0.412014337306048,0.628574058469179,0.552682990939998,-0.114281796561304,"25,24,25,18,31,22,10,37,31,42,24,34,21,26,13,13,34,44,10,40,19,37,27,30,16,25,35,36,16,16,39,20,19,29,37,14,23,33,15,17,17,19,21,27,22,28,39,45,30,37,32,38,37,26,12,12,18,24,42,21,14,48,17,13,27,34,34,31,12,37,19,28,26,33,33,1,21,29,6,11,7,8,13,18,11,9,21",24.5402298850575
"YIR035C",2.21650803464714,-0.00429422581153435,0,0.0278385245558794,0.0492210729137312,0.0436904342057675,-0.00716474435672354,-0.148496497550454,-0.0444918163077225,0.34586422821917,0.538157649917608,0.482357502285579,0.233955447698407,-0.295270116636103,"26,26,20,18,32,31,32,27,37,47,11,25,17,14,22,15,21,16,29,15,22,25,26,24,34",24.48
"YKE2",5.817757768587,0.000805410628613779,0.433053009480277,0.331550826081848,0.232247246719346,0.215794965046098,0.193076416796964,0.370996301453658,0.276059029795083,-0.48885457750286,-0.96559746861567,-0.95489082762799,-0.436712200938791,0.918924898528419,"36,42,13,42,23,18,34,22,5,23,12,26,33,18,24,37,12,15,11,40,23,33,10,18,42",24.48
"HCH1",1.63695830830868,-0.00135627890872734,-0.0298298338446955,-0.0246973603758801,-0.0273558523879757,-0.00216082508487107,-0.0412788850469375,0.125821792443428,0.31039243532718,0.399995179104326,0.00429957006810266,-0.216831343895955,-0.22339782342801,0.230897407301322,"27,29,20,30,16",24.4
"LSM12",6.06926008301191,0.000891718811522175,1,0.905409619540722,0.781154286352869,0.624102468616968,0.4812603198127,0.00411201651986826,-0.323524455743237,-0.742149009552771,-0.624775697958432,-0.395213557328023,-0.138113010010509,0.0494456415758081,"26,25,28,30,13",24.4
"NUP100",2.60436313350127,-0.00416889974062865,0,-0.055598464062804,-0.134614711462617,-0.187864401007888,-0.301956606116345,-0.319584011259619,-0.162813797677506,0.0895996177562457,0.35908777212432,0.372680788517069,0.135658200186685,-0.484904763330168,"23,24,20,33,22",24.4
"PTC3",8.29079831859003,0.00233754383546464,0.998177620934899,0.969384208910218,0.937834410494536,0.88207438163862,0.855826814137219,0.601999995657132,0.392467104865462,0.173203787151469,-0.236449387777149,-0.507663284582735,-0.760271739552175,-0.975445582888417,"22,16,30,22,32,22,16,30,22,32",24.4
"SPE2",5.18111205426334,-0.00068165887683319,0.694597907698428,0.634058305610267,0.537394073271412,0.389910783198091,0.159265371186757,-0.101445801923127,-0.252773692158271,-0.121349400423301,0.517696679862134,0.782250932808624,0.613968385750402,-0.376400720372523,"31,25,21,20,25",24.4
"MDM38",2.4499979588453,-0.00789764363466462,0.0432301281057641,-0.00370232152735861,-0.0686970906762968,-0.137687822772213,-0.271034202299001,-0.232407662277703,-0.164823692862097,-0.24474354112638,-0.104096493934731,0.0632930092126697,0.351123957743205,0.765158036307881,"13,13,24,12,12,31,9,21,7,16,6,9,10,6,25,19,26,22,30,28,21,24,34,44,30,31,28,30,37,34,33,22,46,2,32,36,46,31,48,26,20,13,14,6,12,18,16,18,20,13,20,14,22,14,20,18,22,36,11,11,26,13,13,12,31,34,31,31,37,42,43,25,41,27,36,26,32,30,34,3,29,42,39,31,27,19,19,48",24.2386363636364
"APE2",3.93684526336343,0.00122449275854225,0.520952178609633,0.479973613401146,0.435862845408335,0.341138605782326,0.257006390224923,-0.0902958948366287,-0.236955745971047,0,-0.0319735824324479,-0.237425132360335,-0.499715961312682,-0.805545313023931,"27,24,28,18,24",24.2
"IAH1",7.85180846185882,0.00388666115888663,1,0.878075609510064,0.777324155730059,0.688845452582221,0.719269458935332,0.644003439087293,0.555474071527678,0.46745658223432,-0.0969691330572394,-0.510007546278019,-0.79199738403194,-0.722385628884652,"17,25,27,27,25",24.2
"MET12",6.75199093624626,0.000385295653508354,0.242238518044351,0.268108161049667,0.32947617545994,0.428358173696174,0.641586944891249,0.866645045884647,0.960222212808416,0.743007691848399,0.00776112840131493,-0.587384780001756,-0.948805241925228,-0.728396862235121,"22,16,16,35,32",24.2
"PDI1",7.81363885362011,-0.00519366069752148,-1,-0.926640332234296,-0.795600972046693,-0.583161534825142,-0.208753443262182,0.138787666110299,0.46696306064021,0.866013216404904,0.621485126103864,0.572131741870553,0.63615456555957,0.997947194562399,"18,37,26,21,32,32,34,20,25,28,13,13,17,32,37,17,39,16,33,45,18,37,26,21,32,32,34,20,25,28,13,13,17,32,37,17,39,16,33,45,15,19,11,12,27,22,22,20,25,12,22,30,14,13,18,15,20,21,23,21",24.2
"SGM1",4.53435721678646,0.00193585279203984,0,0.0508438976500414,0.133561160315793,0.256846352204509,0.476269781365686,0.619680526597613,0.534857152525667,0.210584732416197,-0.473819128072032,-0.66939591979881,-0.385220845150754,0.723277720689353,"33,22,30,4,32",24.2
"STE23",4.5831724024859,-0.00608333627823769,0.560798891229986,0.566593733535544,0.545870446902617,0.532624211733887,0.460005323865418,0.312311255261048,0.0481309254741382,-0.0985237046757081,-0.33143620316622,-0.414415717057019,-0.413293409236121,-0.29916858034819,"20,24,19,14,31,44,36,25,27,27,17,16,25,19,19",24.2
"SVL3",4.03033492542856,0.00229075624682128,0.93900893373687,0.771452115952402,0.542421268203749,0.279557045464677,-0.219123362812851,-0.226175221097916,-0.350338977225368,-0.103985657612541,0,0.0151441376386713,-0.115507890475144,-0.467620315208367,"27,16,22,32,24",24.2
"TED1",4.4103018975266,-0.0072815609743743,0.286908020702345,0.326657124417107,0.364707991065728,0.407498560050653,0.479830937137844,0.472243477981637,0.250749532192388,-0.373825014078327,-0.523832721391321,-0.499230610946801,-0.283240310589169,0.141577596973285,"24,16,28,21,32",24.2
"YNR021W",7.17215316527118,-0.00239831216623168,1,0.822760616283966,0.588624331351798,0.283288987543083,-0.236440242550681,-0.410157773727817,-0.606942591717721,-0.565190157795584,-0.469871955239887,-0.514784873673789,-0.674091635386852,-1,"30,5,15,21,50",24.2
"PMT1",2.09381013257372,0.0106994536715144,0.0717159384415447,0.0635383133097186,0.0470224106591321,0.0471271593610607,0,0.0256462929613556,0.171005764833481,0.600833104758929,0.517877948706728,0.378204131566254,0.170839067975512,0,"13,13,5,15,19,16,15,11,13,13,6,25,19,24,21,17,16,16,7,37,19,25,22,17,17,17,7,43,20,29,25,18,23,23,11,48,24,35,28,25,23,23,12,24,35,29,25,24,24,15,27,35,30,29,25,25,19,28,39,30,29,26,26,21,29,41,30,30,27,27,22,30,43,31,32,27,27,24,35,43,31,33,29,29,26,35,4",24.1954022988506
"NGG1",5.21232549567293,0.000735991428885873,1,0.825404587420638,0.595265472694893,0.317492522345698,-0.113435734567785,-0.359259587654519,-0.317823611608097,-0.0304866493012051,0.246388008511261,0.0189941293529232,-0.387775192215908,-1,"25,25,14,16,23,27,14,36,40,28,10,29,43,17,26,24,21,29,14,12,22,15,14,36,20,12,23,29,23,34,28,12,18,34,45,24,12,20,17,31,26,43,36,33,7",24.1555555555556
