"Feature","buds","RLS","Sum","dev"
"MET7",17.1411764705882,"12,11,21,16,16,26,11,23,26,23,21,3,43,19,12,25,8,20,20,9,29,29,19,3,23,38,22,30,12,23,14,5,29,33,35,16,13,14,15,24,12,5,17,21,11,25,24,16,9,6,38,11,16,13,28,14,16,14,6,17,13,9,5,14,11,12,33,16,18,21,22,18,8,6,6,9,11,24,14,19,11,9,12,12,14",4.41495481700925,0.00162184211173451
"RIB4",12.4,"22,11,17,6,6",3.568419522897,0.00164086427037936
"LRG1",31.2,"22,36,17,38,29,48,25,46,36,22,13,42,40,31,30,16,36,26,26,59,18,24,20,27,44,49,39,32,23,17,36,21,38,23,46,26,36,32,33,31,29,39,35,27,21",6.63176539593267,0.00170905434745208
"LSM1",23.8,"15,34,17,20,33",5.70092980695339,0.00171358285139042
"TMA20",27.2,"28,34,20,28,26",5.26789110832595,0.00172341598907596
"SLC1",22.8,"18,23,13,21,39",4.8765197668875,0.00172378700307371
"AHP1",25.56,"27,20,28,25,23,18,42,20,17,13,15,29,15,8,44,15,39,31,27,17,55,25,18,38,30",7.06505763053667,0.00174164653818222
"LAP3",30.3015873015873,"43,30,39,36,42,37,39,35,34,41,46,26,40,25,17,19,26,20,28,37,46,17,43,41,41,42,27,38,33,34,31,34,14,34,15,40,43,44,46,24,43,30,42,31,8,25,30,17,19,14,39,35,25,3,7,19,18,18,20,20,53,9,37",4.41149703862481,0.0017474286342713
"BRE5",27.0697674418605,"31,36,26,23,13,45,31,33,30,25,40,31,21,15,27,34,29,26,15,21,17,17,22,15,14,15,15,10,21,16,24,31,44,30,40,13,28,24,11,3,37,20,15,24,28,14,37,18,19,19,10,17,19,48,17,15,36,38,9,27,44,13,48,38,52,38,17,13,50,28,42,30,31,19,27,52,17,29,40,52,36,47,50,22,33,31",3.20732331335027,0.00178208171170365
"CMK2",21.4,"24,11,18,40,14",1.96443251451885,0.00179844990217941
"FAA3",27.6,"26,39,29,16,28",3.90640412168155,0.00181632294330815
"SCP160",29.3295454545455,"25,40,39,12,16,42,5,36,25,15,28,32,26,38,29,41,32,25,28,16,50,55,35,32,5,22,50,48,25,42,36,9,25,31,27,34,48,44,41,43,24,38,27,35,33,27,43,29,37,43,26,35,36,7,7,41,23,47,25,13,31,29,16,44,23,16,31,29,18,25,34,22,30,8,31,35,39,22,30,34,40,34,26,9,39,19,16,3",5.46919475446583,0.00186644089653288
"MTF2",30.4,"18,18,55,10,51",2.29199499931013,0.00190812895708618
"XPT1",36,"37,29,40,36,38",6.00576038524137,0.00190838748494003
"SGM1",24.2,"33,22,30,4,32",4.53435721678646,0.00193585279203984
"YJR111C",29.6,"21,29,33,44,21",6.56995832173182,0.00193878833944164
"RSR1",21.2,"18,17,19,21,31",4.62966535307064,0.00197933315165699
"ARL1",30.8,"29,35,42,21,27",4.47782995906467,0.00207293006639548
"MIR1",25.9770114942529,"19,28,26,24,35,25,30,30,30,16,36,30,22,27,18,30,7,26,26,23,25,38,17,27,39,10,19,32,7,36,34,34,18,40,42,54,21,47,35,34,25,17,17,13,26,25,29,9,16,35,20,28,24,22,25,17,37,29,17,32,19,28,26,24,35,25,30,30,30,16,36,30,22,27,18,30,7,26,26,23,36,21,36,32,25,21,1",2.23134557165597,0.00207876122029837
"HNT1",31.2,"37,43,33,15,28",7.76678868506653,0.00214895056683509
"PBP4",22.6,"24,22,28,26,13",2.50552991947781,0.00217121369280581
"VPH1",29.5813953488372,"29,28,25,25,22,20,32,35,15,34,33,24,31,19,30,23,29,36,29,32,34,26,30,34,19,38,34,33,35,32,15,19,37,23,25,43,41,36,38,37,3,21,39,29,27,40,42,31,22,42,45,43,26,23,33,11,10,31,28,31,68,30,20,23,33,27,28,29,29,36,39,33,57,28,25,24,41,16,30,54,28,15,21,25,25,3",7.90084554024744,0.00223439524855925
"RMT2",30.5692307692308,"14,19,11,15,20,14,19,21,15,19,27,16,19,56,18,21,18,22,19,25,19,27,20,28,20,28,24,28,25,34,26,35,26,36,26,37,28,38,31,38,31,41,32,45,32,33,35,36,36,36,37,38,40,40,41,42,43,43,44,45,46,46,46,48,49",3.44440614900259,0.00224133854935431
"CRN1",30.1046511627907,"35,33,35,27,38,13,35,44,34,36,31,7,33,29,16,33,34,31,37,42,7,8,34,30,28,20,26,19,25,28,27,12,30,25,35,38,27,18,36,19,33,49,46,26,17,44,30,40,38,21,34,33,18,35,42,40,41,10,41,16,20,21,33,16,43,21,16,36,32,35,39,43,43,37,40,25,37,21,37,47,30,23,37,42,28,18,",2.75695805047709,0.00225487696332842
"SAM2",23.8,"20,20,31,26,28,56,35,9,13,34,20,16,18,13,18",8.04947879419793,0.00227681206091114
"SVL3",24.2,"27,16,22,32,24",4.03033492542856,0.00229075624682128
"ATP1",7.41964285714286,"8,13,13,23,17,6,6,5,3,15,9,22,3,8,10,1,7,8,1,24,10,12,7,13,16,12,6,12,3,2,9,6,4,2,11,13,12,17,10,2,7,7,9,8,8,5,1,1,1,8,18,10,3,1,4,3,1,2,9,1,8,3,4,11,5,3,3,8,6,8,7,2,5,6,8,3,9,1,14,9,5,1,10,2,2,6,5,5,2,3,2,1,11,9,2,8,7,5,8,11,5,4,13,6,21,13,6,8,9,12,10,8,",5.54356494983343,0.00233321324047686
"ARP8",29.56,"49,25,50,43,30,22,30,21,8,6,39,17,24,51,45,8,29,38,28,29,41,51,22,28,5",5.13415553049695,0.00233603837538915
"PTC3",24.4,"22,16,30,22,32,22,16,30,22,32",8.29079831859003,0.00233754383546464
"TKL1",32.2674418604651,"19,30,27,13,17,11,30,34,47,9,25,23,25,23,35,39,35,38,34,21,46,39,37,25,7,50,40,35,76,31,38,36,35,30,37,31,38,42,46,21,46,39,37,25,7,50,40,35,76,31,38,36,35,30,37,31,38,42,46,10,34,32,14,29,18,37,42,29,25,29,22,32,33,25,38,36,29,30,33,32,24,37,18,22,31,40,",5.95008336153155,0.00234766171480025
"VTC3",19.8,"13,18,25,19,24",5.04027451738688,0.00234900971951695
"TMA46",32.4,"48,24,35,35,20",3.16031204116828,0.00236245010197367
"YGR111W",22.2,"26,24,12,37,12",5.2262316262177,0.00240083924738783
"STO1",21.6,"32,14,22,22,18",7.23627117590673,0.00244602524492294
"ARO7",19.4,"15,30,15,13,24",5.67329458591862,0.00247889907856963
"PDR16",24.6,"15,32,18,25,33",5.04249030167208,0.00248093979204511
"URA5",32.2,"28,19,38,39,37",6.54310474049556,0.00248584733462467
"APL2",18.8,"16,26,17,16,19",6.72401625095883,0.0025712600231291
"YNR040W",28.6,"27,14,25,27,50",4.73409900359167,0.00258279397312793
"ARC1",24.6,"27,17,17,37,25",1.21676346313252,0.00260669515848461
"NIT3",27.75,"39,14,33,24,28,37,17,42,36,34,33,34,32,18,23,23,24,21,19,24",3.05305559500874,0.00261812309793824
"BUD20",32.08,"51,23,38,49,58,16,35,23,24,30,44,22,11,25,28,43,45,48,11,25,36,39,30,26,22",1.77927842646613,0.00266146311872545
"TIM21",20.56,"23,16,20,8,42,27,19,15,23,31,24,28,17,24,23,27,18,24,20,30,21,5,8,3,18",6.85487558361035,0.00268367122579248
"VAN1",27.92,"39,45,47,40,23,25,35,24,3,31,26,39,24,13,28,7,12,23,30,29,36,34,23,31,31",7.51827241513874,0.00270717520556412
"ASG1",29.4,"35,27,27,22,36",8.76919115053946,0.00271357353369952
"CHO2",21.2,"18,17,19,21,31",2.53185827170363,0.00273188280684187
"RPB4",28.8,"31,29,27,24,33",3.78884383507914,0.00273440171019335
"SHE10",25.4,"22,19,29,23,34",1.64153492248523,0.00278137073677971
"GND1",30.9230769230769,"46,34,39,43,36,53,50,40,15,36,25,35,54,28,30,19,57,62,44,5,51,9,24,40,30,50,26,18,40,43,27,7,18,23,29,27,28,34,21,24,51,9,24,40,30,50,26,18,40,43,27,7,18,23,29,27,28,34,21,24,8,44,19,32,18",4.9511457293074,0.00278583430379757
"HSM3",28.2,"37,21,27,28,28",6.12024816929797,0.00278627102424715
"ARG4",19.4942528735632,"19,21,30,14,3,11,29,20,20,21,20,31,21,21,15,19,14,24,26,22,19,11,31,20,17,16,18,21,18,14,19,38,28,20,17,28,18,29,18,17,5,24,41,1,20,16,22,23,8,15,20,13,12,18,15,18,12,23,27,25,14,22,25,32,22,19,23,23,16,16,18,19,24,19,9,16,29,21,30,17,13,6,18,16,17,21,15,",6.84984539774289,0.00279821980296022
"EGD1",22.8,"27,20,26,15,26",4.01424473668277,0.00281000589620073
"VMA10",5.30769230769231,"3,2,3,5,1,1,8,2,1,8,5,2,1,1,3,5,1,4,5,3,13,8,12,6,6,3,6,13,6,8,14,3,5,4,7,8,7,5,9",7.71820100325627,0.00287391032485738
"URA2",22.6436781609195,"21,37,20,25,29,17,40,22,30,29,23,27,18,7,39,17,27,43,22,19,24,8,29,13,30,26,28,20,23,29,28,19,21,29,17,18,19,34,38,25,37,14,34,27,31,17,13,8,26,16,20,22,31,15,18,16,8,24,30,20,25,13,23,21,12,37,25,27,33,22,14,15,19,23,19,8,17,18,12,21,35,14,11,37,17,21,14",7.65637589449319,0.00289431082074068
"RHO5",19.4,"16,14,26,25,16",7.29032758161324,0.00290483959862672
"KEL1",25.9666666666667,"10,22,28,21,20,12,44,3,42,41,38,25,34,26,19,13,35,36,17,44,26,23,27,12,25,17,19,49,24,22,25,17,26,17,15,23,20,23,21,28,31,49,48,24,15,27,23,39,14,31,10,22,28,21,20,31,49,48,24,15",5.88119434308054,0.00290804904129905
"BPT1",30.9883720930233,"23,29,42,33,20,25,53,27,37,22,32,40,28,27,45,35,31,41,25,31,31,32,18,29,40,39,25,40,34,26,21,33,45,7,20,38,26,27,14,20,49,23,39,23,31,47,45,39,28,44,37,42,37,44,17,35,41,16,20,15,39,5,30,27,31,18,21,15,25,12,24,41,28,39,27,28,40,38,28,49,45,34,51,38,23,26",5.33312870465894,0.00291721198574405
"MET2",26.2,"20,33,34,18,28,19,19,23,33,15,22,24,13,17,28,30,24,31,41,23,20,28,39,46,23,16,18,17,28,26,25,22,38,25,35,19,37,37,26,28",3.85202072863459,0.00298439966530795
"ASF1",9.04166666666667,"5,4,5,11,23,11,12,7,4,8,17,6,6,12,11,9,10,4,10,10,14,4,8,6",3.7057857289125,0.0030028314299421
"ATP3",35,"45,24,44,23,39",5.32264366489632,0.00300926353301025
"MET18",30.6,"21,31,36,37,28",4.71037735754191,0.00301140807379531
"MGR1",19.6,"15,18,15,24,26",4.7773165380002,0.00304421350750394
"CPR1",29.5647058823529,"50,15,47,37,35,45,32,22,30,45,32,46,30,19,46,45,13,52,25,33,36,40,18,23,24,11,32,32,23,22,29,27,27,34,14,31,18,30,30,27,25,20,38,26,18,25,41,22,27,25,21,15,27,19,32,37,36,15,34,33,40,28,25,25,23,30,25,18,13,36,39,35,42,44,33,24,41,43,21,32,39,25,24,27,18,",5.898755689592,0.00304433456446798
"GCN20",25.9666666666667,"31,14,5,16,19,31,26,16,11,23,17,25,18,16,11,13,27,33,25,17,22,33,34,30,45,27,47,43,25,33,45,46,41,22,24,15,15,19,26,38,33,28,21,38,44,38,19,16,14,19,16,35,40,25,24,47,27,24,13,13",6.58395951590988,0.00306569708679636
"ADK1",18.2,"24,9,18,17,23",2.41648931763114,0.00316736820860996
"MYO5",21.4,"14,17,24,25,27",3.53652627580679,0.00319550824263842
"KRE2",20.8,"18,27,19,20,20",3.10430819973811,0.00320245387349378
"PAA1",20,"13,26,17,23,21",4.05868882961775,0.00321171731706998
"BMH1",20.1,"21,23,18,6,24,4,50,17,9,29",1.13480126880223,0.00322150013658591
"UBP14",28,"15,27,32,29,37",6.92661544814741,0.00324777355996129
"IOC2",23.68,"46,5,21,35,33,20,20,6,24,35,18,30,24,29,31,20,35,15,13,21,25,21,17,25,23",5.19813194254912,0.00325268516270214
"YCK1",23.4,"15,13,19,47,23",3.43784841869844,0.00331310374891829
"YJU3",23.8,"19,21,29,21,29",6.6965023592379,0.00333794689724431
"CTP1",19.4666666666667,"13,14,21,20,15,30,28,18,25,14,32,5,13,26,20,16,19,30,19,17,13,14,21,20,15,30,28,18,25,14,32,5,13,26,20,16,19,30,19,17,18,4,27,18,19",6.72845032508446,0.00334048500539144
"TOM70",16.5647058823529,"9,14,12,24,17,14,13,20,27,13,17,30,16,14,30,22,18,30,16,11,12,5,24,16,10,7,19,10,9,10,8,23,32,20,8,6,10,8,9,24,13,14,13,17,15,22,19,30,10,14,14,15,12,22,21,9,26,14,19,26,13,10,12,23,19,19,15,27,18,12,19,15,16,31,17,14,21,22,17,14,12,8,6,24,22",6.6660363914704,0.00335561664184267
"FET5",27.32,"36,25,28,28,25,26,26,25,26,29,26,26,28,31,27,29,34,39,35,17,14,30,16,25,32",6.24632928563823,0.00344711376123976
"KAP114",18.8,"20,18,11,27,18",5.10767848944247,0.00348452076670847
"PRS3",28.2,"16,53,29,25,18",8.02143467548291,0.00352081031904474
"APL3",19,"22,27,14,18,14,22,27,14,18,14",4.72570622100613,0.00363767502544213
"PHO85",12.5230769230769,"17,12,10,9,10,8,12,18,12,17,11,11,12,14,10,12,16,12,10,14,16,14,22,6,15,13,15,13,14,19,13,11,18,8,5,13,14,18,8,12,18,16,6,13,21,12,16,12,17,12,3,10,6,14,17,13,18,13,11,10,9,8,6,11,8",6.55526359354817,0.00364022881137794
"TRP2",28.6,"33,31,34,21,24",4.02351461141538,0.00364169375823977
"DPH1",31,"30,34,27,44,20",2.74825897364428,0.00366703046880038
"PNP1",26.4,"20,19,43,27,23",5.25569650827887,0.0036686730205964
"MNN2",26.7764705882353,"10,11,11,12,14,21,14,23,15,23,15,26,15,28,15,29,15,30,16,31,16,31,16,32,17,32,17,32,18,33,18,34,19,34,19,35,20,42,22,42,22,43,22,47,22,48,23,52,24,53,24,25,25,25,25,25,26,26,26,27,27,27,28,28,28,29,30,30,30,30,31,31,31,31,31,31,31,32,32,32,32,32,33,33,33,",6.95968824250136,0.00368049299078694
"BEM2",15.2,"18,15,14,10,19",6.36947301461564,0.00368872351518111
"YCK2",32,"19,37,39,25,40",3.4214700070326,0.00369289857194803
"YJL055W",23.2,"30,18,16,23,29",5.0489076764347,0.00369835951996833
"EHT1",19.8666666666667,"23,12,22,14,32,20,12,34,11,14,10,40,15,18,15,29,9,30,35,5,23,12,22,14,32,20,12,34,11,14,10,40,15,18,15,29,9,30,35,5,13,8,33,16,24",3.14743824515707,0.00370088893592305
"MSH6",30.65,"15,54,19,34,50,38,32,27,18,38,30,28,33,26,40,24,15,34,36,22",2.743750958247,0.00373929450430538
"MTC1",20.2,"24,20,19,19,19",1.68168296015563,0.00374083068744693
"TRX2",29.5333333333333,"17,30,47,2,32,31,20,31,35,20,41,19,24,29,26,31,24,48,25,37,37,30,47,23,41,38,30,29,33,22,30,27,21,34,41,41,39,22,30,39,18,17,19,21,31",2.82969814371813,0.00376994618141796
"ADD66",23.8,"39,19,20,19,22",4.55341971501247,0.00382097467748669
"SNF1",32.632183908046,"46,32,30,29,41,12,19,37,33,5,12,38,52,43,36,27,32,24,39,21,16,36,51,37,21,28,1,23,29,3,22,48,37,15,30,62,4,31,26,31,42,43,35,42,36,16,21,26,37,44,37,28,24,16,59,43,27,50,21,30,28,31,23,48,30,23,48,43,51,53,43,48,57,17,41,36,27,49,52,45,45,31,42,36,21,32,3",4.30149814094589,0.00382247718381246
"PPA2",26.3555555555556,"22,31,16,23,13,35,35,34,35,19,37,40,19,22,27,20,41,17,9,23,22,31,16,23,13,35,35,34,35,19,37,40,19,22,27,20,41,17,9,23,22,31,34,30,33",2.65899976455345,0.00385993543604782
"IAH1",24.2,"17,25,27,27,25",7.85180846185882,0.00388666115888663
"PFK2",28.2,"17,32,23,19,37,32,25,26,21,29,26,29,23,14,36,12,15,4,28,34,22,27,41,38,38,31,30,27,34,17,27,29,30,11,38,32,21,38,45,44,34,25,25,32,51",7.09899624955842,0.00390646101306398
"PRE9",20.1022727272727,"11,48,21,20,35,18,16,12,22,19,9,40,28,31,27,30,11,28,17,23,30,17,18,7,27,20,32,28,13,20,13,17,13,29,29,19,24,10,24,24,16,21,9,6,11,18,12,13,15,4,13,16,36,10,16,22,30,18,38,5,45,20,22,20,24,17,32,21,13,6,26,11,20,17,9,25,22,10,16,18,27,14,25,7,12,14,26,41,",4.53899949618884,0.00393692338722115
"RVS167",NA,"",2.58976937637232,0.0039576245612322
"AIM9",28.1818181818182,"32,26,26,23,14,12,31,42,21,36,33,43,45,53,51,34,23,37,30,11,32,29,32,32,16,26,11,14,29,29,26,28,33,17,28,23,39,26,24,20,21,31,32,19",2.16045532958696,0.00403731487010649
"SBP1",21.2,"18,17,19,21,31",4.00590102734904,0.00406706826237821
"QDR2",34.6,"38,50,41,44,47,39,16,46,38,20,41,28,46,42,42,32,45,27,45,39,45,40,37,30,18,46,42,40,40,53,41,50,39,44,25,53,36,33,11,41,26,29,44,40,32,47,27,35,28,15,21,25,24,34,18,27,36,3,19,15,35,9,64,44,22",3.46820716785636,0.00408612351033008
"HMF1",29,"29,24,29,38,25",3.92686270428728,0.00415593808274643
"YGR012W",18.2,"7,9,15,12,15,12,11,13,3,5,14,14,2,14,15,14,12,15,14,15,8,12,16,13,12,7,14,11,10,15,13,4,14,7,12,13,15,12,9,16,27,28,32,23,25,32,17,31,26,28,26,29,25,41,42,29,27,29,30,19,37,36,21,27,32",7.25930491754851,0.00421483579812941
"YLR225C",19,"20,24,18,13,20",5.17614479791257,0.00422395703473787
"GCV1",32.8,"38,25,36,43,22",2.28069374702265,0.00422811218863652
"PET123",28.7790697674419,"18,20,32,18,39,38,23,31,29,39,26,36,31,17,10,27,25,37,30,19,32,34,27,15,25,32,48,28,20,21,32,31,30,30,24,31,31,30,30,19,35,41,17,31,15,29,39,20,38,37,30,35,13,4,41,30,26,31,31,25,26,27,32,21,33,48,28,31,37,47,41,36,11,17,32,30,36,28,34,30,30,29,36,42,27,3",6.00443806603583,0.00422923410234502
"MRH1",24.6222222222222,"34,44,31,34,36,24,26,14,18,28,15,23,28,39,12,26,23,39,44,25,31,35,21,29,18,17,35,29,32,23,19,14,21,22,19,18,23,28,18,23,20,14,9,14,13",6.64208882096351,0.00429453257439093
"SUR7",20.6,"23,25,12,26,17,23,25,12,26,17",5.29410688845048,0.0042969133112889
"RPL16B",35.0967741935484,"3,46,16,44,30,30,16,27,30,31,40,57,29,31,18,53,44,62,33,40,52,4,16,20,32,33,39,44,29,54,29,31,34,22,65,37,34,39,37,43,46,30,45,42,46,45,49,31,40,44,36,36,34,48,24,24,20,25,42,36,26,33",3.40683519002425,0.00444152453003392
"SSP120",26,"16,46,16,32,20",5.01163908018719,0.00447154180473745
"UBP1",25.3555555555556,"9,30,38,13,25,11,15,38,34,36,21,33,27,19,7,17,27,20,20,3,30,25,2,34,17,31,32,38,58,19,11,43,19,31,23,12,23,17,24,27,42,23,36,52,29",4.45967809349305,0.0044853673047142
"RPL31A",34.2758620689655,"44,40,61,25,34,44,50,12,26,34,43,9,56,27,15,7,12,20,42,45,48,39,41,12,20,19,12,60,61,50,17,53,34,33,5,39,34,18,32,23,18,23,65,33,59,48,9,61,52,43,53,46,22,23,17,43,42,30,14,45,16,9,56,24,62,44,21,64,36,27,32,19,29,16,59,43,30,52,26,55,22,23,37,38,36,32,32",4.65436716363099,0.00450191974090826
"YPR1",30.8,"18,35,39,29,33",2.80945997122295,0.00451381690247058
"PEX19",28.6976744186047,"16,9,41,14,9,20,10,42,16,13,22,14,51,17,16,22,26,53,17,19,23,26,55,19,19,23,31,20,19,27,33,20,20,28,33,20,21,30,34,21,22,31,36,21,23,33,39,21,23,34,40,24,23,34,41,25,24,35,43,26,25,35,45,26,25,37,46,28,25,38,47,28,25,39,51,29,26,40,52,31,26,51,33,29,33,31",5.16775369139961,0.00454693289480272
"PRD1",25.4,"19,24,33,27,24",6.93132160977141,0.00456854330787309
"STE4",20.4,"33,24,12,15,18",7.09742601870256,0.00462741275499568
"MGM101",22,"21,34,29,15,11",2.77473150289307,0.00465726944711837
"IDH2",15.1,"1,10,3,14,4,14,5,15,5,15,5,15,5,16,6,16,6,16,6,17,6,18,7,18,8,19,8,20,9,20,10,20,10,20,10,20,10,20,11,20,11,21,11,21,11,21,11,21,11,21,12,21,12,21,12,22,12,22,12,22,12,22,12,22,12,22,12,23,13,23,13,23,13,24,13,24,13,24,13,25,13,26,13,26,13,26,13,26,13,26,",4.13568741493423,0.00469276694992593
"OPI10",37.4,"65,18,47,20,37",5.70127093308631,0.00470559737289809
"GCV2",30.36,"51,57,28,30,42,18,33,43,33,30,27,28,39,22,24,25,25,27,35,23,20,13,23,39,24",6.07832713907717,0.00472675773465694
"ALG12",18.2613636363636,"3,3,9,8,4,14,8,10,14,9,10,17,10,11,19,10,12,20,12,13,20,13,13,21,14,15,22,14,16,23,14,16,23,15,16,24,16,17,24,16,17,25,17,18,25,17,18,25,18,18,26,18,19,26,18,19,26,18,19,26,19,20,26,19,20,27,20,20,27,20,21,27,20,21,28,20,21,29,20,22,30,21,22,30,21,22,31,2",5.30148539122725,0.00477111775072576
"STV1",26,"26,22,35,17,37,25,33,32,37,23,60,33,16,30,15,22,33,16,30,26,7,22,30,13,27,17,41,15,27,28,43,32,17,36,21,27,21,19,23,19,23,23,25,26,20",4.82835221113838,0.00478899599495118
"LIA1",24.6,"20,20,28,35,20",7.26716640630728,0.0048201798593546
"GET3",22,"16,9,24,29,32",7.04365701507582,0.00485029906492162
"YGR210C",25,"21,38,22,15,29",4.38419260494947,0.00486684933073847
"ATP5",27.48,"46,32,30,35,22,2,23,10,24,20,37,33,24,16,17,32,17,50,29,30,45,32,39,14,32,26,43,32,36,50,38,18,7,21,14,30,29,53,41,42,34,14,31,27,15,20,22,19,27,40,17,20,43,20,30,27,42,33,8,12,27,8,27,25,25,49,34,36,42,32,14,16,17,18,19",3.93383751150174,0.00488191025625363
"APS3",22.6,"20,30,15,36,12",3.41026786976854,0.00489582921855086
"MRPL15",27.8620689655172,"26,30,31,34,28,25,35,25,31,19,31,31,31,25,21,33,40,30,26,29,27,40,17,37,40,24,34,34,28,31,26,35,25,31,2,26,24,32,27,31,15,6,19,14,32,32,32,32,28,27,37,17,32,35,12,33,26,43,39,30,13,37,22,4,29,36,25,27,48,27,30,18,40,31,30,41,28,31,27,35,38,19,8,21,33,32,1",3.69740790695058,0.00489589320634702
"CSR1",22.2666666666667,"16,18,25,17,20,30,27,22,41,31,23,19,14,16,15",5.63401491425035,0.00498047073337772
"FUN12",16.975,"12,6,25,9,29,17,17,31,14,22,17,30,32,20,22,18,12,8,10,13,26,7,17,18,11,12,11,31,19,26,7,8,11,8,7,17,30,23,10,16",5.55125461456945,0.00502290895465498
"MNN10",10.1441441441441,"3,5,4,5,7,3,6,4,1,5,6,5,2,7,6,1,10,4,8,6,5,7,5,7,14,8,8,8,6,8,1,6,6,4,6,9,2,1,4,1,4,1,6,6,5,3,7,3,11,8,6,7,1,4,3,6,8,2,6,3,10,6,2,8,1,6,6,2,6,3,2,6,6,6,4,1,12,4,21,3,29,11,10,6,12,24,31,16,19,19,19,22,22,27,12,3,22,25,26,39,32,25,21,28,36,27,34,3,22,43,32",7.12003194292581,0.00511030144217105
"ERG5",25.9333333333333,"32,34,23,39,49,33,19,45,10,23,25,27,34,27,31,22,29,27,35,19,18,17,18,20,11,26,24,12,18,35,24,12,26,13,25,23,19,19,19,31,36,41,29,32,36",5.25507648635604,0.00511180228493116
"VIP1",26.56,"26,38,43,42,25,25,25,33,34,28,7,18,25,13,26,13,25,19,26,36,23,26,24,32,32",5.32654889752923,0.00515064751279208
"ODC2",23.64,"23,16,15,10,31,33,34,20,29,33,26,29,30,20,23,43,31,21,9,13,40,14,32,9,7",7.05247364039378,0.00516415521785036
"DAL3",29,"28,14,38,36,29",5.57682802782635,0.00527863031467381
"LHS1",32.6,"34,20,23,35,51",7.34230855568224,0.00532964652079736
"SEC28",30.3953488372093,"37,34,13,33,40,38,37,11,39,30,48,40,37,26,32,24,28,39,45,31,26,27,28,8,21,15,53,35,19,37,28,19,28,19,28,33,16,32,17,40,30,25,42,25,14,19,37,30,42,43,37,32,28,37,11,48,48,48,22,24,29,49,36,26,18,31,24,42,10,39,13,9,24,26,44,41,47,44,37,24,24,27,28,30,32,27",6.1497114419613,0.00534013547318901
"RTG2",27.5172413793103,"39,13,38,44,63,38,57,35,31,28,64,51,29,51,21,35,10,49,56,48,52,56,44,2,32,31,54,47,27,20,32,39,45,52,25,24,32,38,37,31,18,16,19,20,29,14,9,20,30,21,16,14,20,14,17,14,15,16,9,39,37,14,18,4,9,11,15,11,16,17,19,21,14,27,16,16,23,9,22,40,24,15,25,27,20,21,13,",6.26398857186415,0.00538050752000472
"RAD27",17.48,"8,28,20,23,24,24,20,23,17,12,28,12,10,11,4,22,16,15,15,22,15,17,23,22,6",6.85665288184138,0.00545140138385717
"RTN1",29.0232558139535,"18,15,34,36,36,30,22,44,28,42,41,27,21,46,45,24,32,16,44,41,33,33,19,7,18,19,21,41,16,14,39,32,41,34,27,26,40,42,43,17,16,16,22,30,28,34,30,29,37,38,39,39,41,28,44,34,21,34,21,19,4,23,28,22,33,21,24,38,33,26,20,22,46,37,15,39,34,23,24,40,25,30,12,19,32,22",1.75115932743517,0.00558780957650662
"AAP1",15.8,"19,19,6,22,13",3.94678494533745,0.00558917900429877
"SMY1",22.52,"36,28,24,30,23,24,31,16,14,30,21,24,23,21,27,13,34,8,9,16,11,48,14,28,10",7.44479527945211,0.00559125969413778
"SHM1",28.5333333333333,"32,29,20,15,22,61,32,44,27,13,28,27,31,26,21",7.23562076246311,0.00564244879037663
"AVT7",27.2,"35,27,24,43,32,39,18,34,27,20,37,17,25,22,27,37,39,17,21,20,33,17,20,23,26",5.93053612462605,0.00583625258574832
"NBP2",31,"37,30,36,24,28",3.84969542898917,0.00583744415394986
"PYC2",26.093023255814,"22,23,25,21,43,15,19,18,20,25,19,33,18,25,29,26,35,17,13,29,25,14,27,18,21,21,21,26,23,19,27,31,17,27,13,12,33,13,28,22,19,50,45,31,13,12,42,5,29,19,42,29,36,31,29,23,26,36,31,19,45,36,40,50,33,26,14,38,37,33,30,29,24,24,34,25,24,16,29,38,20,18,38,41,21,1",4.07470626680209,0.00585588471120039
"HIS5",19,"25,13,11,24,22",7.40029558130645,0.00587227500822057
"PRO1",23.5777777777778,"2,29,18,22,31,22,24,10,9,6,5,12,18,20,3,16,25,21,14,8,30,15,11,63,51,33,8,25,33,17,17,32,33,48,16,27,36,31,25,30,30,15,11,58,51",4.44015019937099,0.0058938919978173
"SIR3",23.5232558139535,"22,31,13,20,18,24,13,19,13,19,21,37,22,21,19,23,19,30,43,17,32,32,19,24,33,24,30,19,26,15,16,5,30,26,25,15,26,23,36,17,18,23,23,19,20,18,25,15,18,17,19,17,22,30,18,25,17,32,16,15,35,39,29,33,53,10,22,23,23,28,20,21,27,22,24,36,33,20,26,34,27,33,33,19,25,4",7.83492321445735,0.00591781530776475
"SKI8",22,"23,16,5,32,34",1.0134497404292,0.00597190252892488
"NUP188",25,"26,24,34,17,24",4.432799251483,0.0060538054719471
"RPL34B",36.2093023255814,"27,46,33,39,37,39,52,35,43,48,26,20,39,33,53,24,38,47,17,42,7,27,48,11,34,22,38,39,24,26,31,28,37,34,36,58,40,38,43,42,53,8,36,22,17,41,22,21,43,39,63,19,51,59,52,39,22,44,43,39,32,61,32,51,20,67,13,42,56,34,27,15,14,34,33,35,19,58,37,60,24,43,45,38,56,34",5.7459999799576,0.00620913484807377
