"ORF","H7.8","H10.7","H14","H17.8","H22","H26.8","H32.2","H38.4","H45.4","H53.3","H62.2","H72.3"
"YGL066W",1,0.922867523524425,0.818802740555091,0.684412937686329,0.478552586269714,0.269441499448983,0.118206818671751,0.208825246368474,0.0642271815408286,0,0.0324611503963821,0.242968333448026
"YBR121C-A",0.812729937804212,0.848549276518502,0.872962912413499,0.906260231170715,0.905169719680553,1,0.989343961828498,0.662916104715123,0.587293873887857,0.468611743403301,0.283688899140849,0
"YLR117C",0,0.0927541054577058,0.210663234578369,0.334576535554604,0.552585712646795,0.583181385141897,0.553086227911588,0.404995520695077,0.497832701146292,0.620331788886335,0.792553103120217,1
"YER112W",1,0.932133817396644,0.858942296578624,0.781850273806163,0.686362724370739,0.648679225740182,0.558876249526158,0.254033649785716,0,0.0279199801649443,0.305470583849857,0.989075634273286
"YDL207W",1,0.925603540007444,0.812375415055341,0.67127081730819,0.422217726931151,0.270122517845657,0.132641364477926,0,0.0153652444299129,0.121483998463045,0.366371016875424,0.796813675008523
"YOR296W",0.604401935248535,0.3340927939173,0.108130711452789,0,0.0631017817098866,0.573582926783821,0.954519396788342,0.49507446194477,0.118974856249658,0.0976103145552547,0.30300108842111,1
"YIL051C",0.721896779680853,0.651552367445542,0.569817164481279,0.470819297252379,0.344911255335574,0.207002794142086,0.121655646959899,0.242529971386094,0,0.00755525441890896,0.267355465894425,1
"YDR298C",0.83467790983867,0.830002405110229,0.850966234566706,0.870411308644815,1,0.924332399544925,0.756693451434512,0.38468962173797,0.0436143688214419,0,0.219312325836403,0.869408501123419
"YMR013C",1,0.940778845220498,0.855339949515016,0.757226973817864,0.586862425303994,0.503969720687677,0.478750561674826,0.632774800969902,0.651565090130683,0.548056816347386,0.344313856347892,0
"YJR109C",0.653872993798587,0.582085634050748,0.509335592727139,0.4173007292788,0.355541654550595,0.122539060721221,0,0.251669426446441,0.603967456034866,0.830557721378882,1,0.945378626746508
"YDL086C-A",0.940240292037579,0.776317384966109,0.618756187952425,0.458683369668196,0.313405666419671,0.174404140228632,0.125140765047496,0.34135177827056,0.00953360875157027,0,0.255054865657402,1
"YDL203C",0,0.121933826411121,0.238033521358639,0.321997675720311,0.393934194253079,0.25873111733384,0.0948153691087307,0.0170405148229169,0.0848268511983807,0.236614135724532,0.527034934587992,1
"YJL012C",1,0.964568179390445,0.906194192471496,0.849107055593165,0.71837638607023,0.76346042714374,0.762408867255208,0.591265085178487,0.361194047913463,0.182684248131486,0.031616094214198,0
"YMR207C",0.262801998928307,0.188824751373398,0.112061061278892,0.0744570511682902,0,0.213260627264917,0.439224090818163,0.63889239857208,0.37246673590515,0.333852483596485,0.454517060096822,1
"YAL056W",0.752592152040761,0.780417918975744,0.79394354653438,0.764560495138303,0.735315453339067,0.455380822832415,0.166574357367727,0,0.107988071904571,0.271550031581744,0.574054889018658,1
"YGR219W",0,0.026705807321011,0.0661941120759712,0.0955885960301719,0.188673309539107,0.096767273817985,0.0563774998330737,0.190990563931638,0.495038624774767,0.709449978878965,0.909814494956575,1
"YKL027W",1,0.915731318598575,0.782569338246638,0.614861620561001,0.315123668499962,0.134297403627979,0.00451408041980602,0,0.0265245966117725,0.0245341941423287,0.0628527019592176,0.157316496261125
"YMR167W",1,0.931192364026855,0.832904338011259,0.721112021640595,0.533701413713828,0.452447679102518,0.388316297062003,0.420432750751485,0.0929609802386009,0,0.146354381523057,0.799704734650129
"YIL139C",0.0134726754242178,0.00170378502022496,0,0.0102152162939503,0.0493364415942425,0.1029192906119,0.153973205643722,0.156543849057506,0.151204899485485,0.277709245475072,0.532231296143196,1
"YKL119C",1,0.886375220617989,0.760599011387576,0.640532873848574,0.474664470879028,0.48989331610801,0.514946760890861,0.473113090265929,0.177881450285592,0.0363650723144589,0,0.208223813257098
"YKL196C",0,0.0733723174569327,0.191361360746316,0.334506358331845,0.6457788930851,0.732493376039187,0.718480750376882,0.469784023791356,0.405360358168193,0.472914819975388,0.653369805717916,1
"YGR040W",1,0.957378545076018,0.88293600702154,0.787300503136265,0.605398341681096,0.497372431086528,0.416182340059622,0.441780637100322,0.369057112672028,0.254863173140954,0.124749724588482,0
"YIL118W",0.450478022255504,0.509641341742364,0.53437743641562,0.508516290694076,0.387491264638231,0.150127860790598,0,0.207886119717917,0.61079700715916,0.831179666055034,1,0.985582121109664
"YCR042C",1,0.809473477071908,0.578333216881164,0.377526082964525,0,0.189553127330685,0.436314860985543,0.621573802479565,0.461250426044139,0.455764936402556,0.542500010304851,0.909227264873584
"YML005W",0.0149569038792398,0.0714748964609912,0.147823649410405,0.217005216360235,0.378584835735847,0.300848411723319,0.185061439129078,0,0.224606219403325,0.45279094620118,0.73899069051981,1
"YBR095C",0,0.187030089654377,0.405486541639786,0.613655647239871,0.93606593296249,0.904131355425893,0.727137064711548,0.25647977472176,0.422911419237874,0.608449018116889,0.839423152018787,1
"YNL259C",0.776153445206067,0.837973499592901,0.899438708956689,0.912954589535913,1,0.688746830649961,0.373574885046847,0.278295057197613,0.175049174930352,0.0513037761286177,0,0.0531138415206803
"YDR068W",0.708188206968264,0.645777064701136,0.591527342593235,0.54574006430944,0.538962867572971,0.520252699970273,0.469134697369003,0.344766712618601,0.0164872221667952,0,0.252114906251344,1
"YPR069C",0,0.0939705694570771,0.197650458937768,0.324439542836968,0.475229905900119,0.685555778068817,0.770726216562387,0.382694402069919,0.567787299489626,0.737178737771785,0.902438325822152,1
"YJR030C",0.933890883850389,0.855072332659651,0.74710008782986,0.62694587746956,0.415418700953102,0.347416332379984,0.412890427647608,0.82225547789487,1,0.918711205636799,0.623306361024325,0
"YOL098C",1,0.880359861873483,0.714907822922992,0.537316694861432,0.23203029408128,0.152246896616945,0.093372807453849,0,0.0706417522671164,0.19203748772532,0.411348415287305,0.765908720564293
"YNL139C",0.423879704224519,0.467417674591673,0.544001520805166,0.64529861866779,0.858345944711517,0.961963272779785,1,0.900990505505567,0.738099349123411,0.563156885798808,0.318465750864659,0
"YDL101C",0,0.0635189979839486,0.181328793646451,0.342018524077414,0.673220743640666,0.879604823544204,1,0.845276329489768,0.815753412113747,0.722039569711697,0.500640766547477,0.0665136407717508
"YOL056W",1,0.933940147061773,0.822171670020054,0.666480656346114,0.387194852935804,0.13918261942996,0,0.292404968141745,0.114932281013473,0.0955165434674829,0.301079521290806,0.962405716719398
"YBR079C",1,0.96651457066378,0.912489331506884,0.852060437063311,0.718486844512135,0.701378546744817,0.735345041608709,0.887319471452004,0.994461519206416,0.896623517685321,0.60519412351655,0
"YKL080W",1,0.9152192323496,0.78936203847827,0.63728738451301,0.355008163623283,0.225863380386999,0.127528923366157,0.0801623057018171,0,0.00256328191797826,0.110793137384073,0.394997260338013
"YOR301W",1,0.786908463493388,0.551394360320923,0.336759208142379,0,0.091681257220246,0.333078852354358,0.762636470751618,0.773920801051754,0.758689518638493,0.663377968841208,0.494347294603953
"YPL112C",0,0.0397575702291109,0.0858749686268658,0.134485550109384,0.206982345361298,0.236956306593816,0.250722548039652,0.195725455484972,0.352879781629591,0.525409336154628,0.746047461612588,1
"YPR162C",1,0.990452892741462,0.95347793175142,0.889719400790911,0.773889363552422,0.641335370171269,0.463837904735589,0.20448692596461,0.027426264757457,0,0.16564770655754,0.664202420549188
"YIR021W-A",0.619998962867623,0.629339170627035,0.635247234514172,0.625649304911725,0.647957643452768,0.5315071507316,0.374873252592262,0.201682279667917,0,0.018119362395925,0.289064739041936,1
"YDR414C",0.633500428403303,0.494117329159821,0.334911812113144,0.193751688581985,0,0.0593113950354452,0.228336322034537,0.523376175031473,0.851543220312553,0.992394712912338,1,0.769831556252965
"YPL034W",0.0146983521675229,0,0.0179336411471655,0.0747434091128112,0.271865930803072,0.408342721909778,0.470744112843026,0.278360423035557,0.232820558371684,0.328404299769163,0.553822949714404,1
"YMR296C",1,0.932082431987534,0.803996572130549,0.63738780165504,0.264586962866952,0.0744133559835162,0,0.316028080106543,0.454997932464125,0.556345793397603,0.678915834498065,0.839723433849679
"YNL235C",0,0.0484282639506446,0.132180268906281,0.256455243314168,0.469565819721941,0.67935028108258,0.822386822707939,0.770793124133605,0.705648840318166,0.750292783599381,0.831338968946247,1
"YLR115W",1,0.898918920396097,0.778551017894614,0.651484577522884,0.465578946727039,0.396342168599526,0.348643403213628,0.319637590432449,0.194796214359759,0.104510071389173,0.0311241564755451,0
"YDR463W",0.2526544848557,0.36327681817064,0.509162689915588,0.66227273082687,1,0.94507380043127,0.795083430359654,0.613654750901007,0.594010911540864,0.481696547577976,0.301297384034734,0
"YNL246W",1,0.902234211737698,0.76875036895263,0.610668421906913,0.360875171305552,0.204185839610064,0.0835735056113642,0,0.122425388454149,0.200301278797537,0.29149873531113,0.337813853576201
"YLR016C",0.482208229446881,0.459749184494111,0.434313112322029,0.403525553096187,0.363027445500435,0.3508116869579,0.297745844879287,0.0330007956323368,0,0.134210775425585,0.445529702764617,1
"YNL126W",0.0174184579538174,0.0109762300045701,0.0053208177248757,0.00638741978609954,0,0.0500268270509934,0.106655559902103,0.0490445381503818,0.426764893558355,0.715575083552717,0.956592080168343,1
"YPL009C",1,0.851116221315248,0.651127281922942,0.438454902291686,0.0415888054504731,0,0.0278720120445118,0.104602422925499,0.0684787202042539,0.135198898389146,0.314973611064846,0.707054492113368
"YER124C",1,0.882455134753365,0.746740184095907,0.615828706374449,0.409673612404721,0.414924186842499,0.478456452174588,0.655540457541315,0.436315751757484,0.264981661031325,0.0906020130324217,0
"YGR098C",0,0.207391395372644,0.43307459200729,0.606194443670252,0.925036505735674,0.582543134279495,0.245596629914981,0.314344968883361,0.677375222736018,0.847877919462775,0.997146274125425,1
"YNR013C",1,0.885339184616668,0.718782492157731,0.525276347841939,0.164207605617144,0.0263328628628572,0,0.251519328506201,0.306890872755368,0.344985326758527,0.415468959953092,0.562595303768733
"YBR215W",1,0.872687007031227,0.719394233909527,0.56269059171668,0.308930000331224,0.280018194017185,0.283119934339167,0.290506415434045,0.0791658494016496,0,0.0210680494311591,0.260902529051419
"YMR108W",1,0.94039334322713,0.852690830170889,0.757000790149178,0.574093623985951,0.544874150821146,0.554807486913463,0.622696803583537,0.690204225604856,0.609673198829493,0.403695341420596,0
"YHL027W",0.0779333415319209,0.0329600333230366,0,0.00698554449540009,0.0217626328824115,0.212582302100998,0.47302934074575,0.878871862366675,0.955109151080455,1,0.966004343203591,0.872608823259811
"YJR082C",0.100282536948788,0.245045506671433,0.425400195061995,0.616388187614781,0.944174553562315,1,0.981753860074909,0.893152601623844,0.95236352620695,0.83927792571769,0.559502102370768,0
"YLR022C",0.700090646688015,0.668397088950453,0.610097051334714,0.523849541373917,0.37244195215575,0.224403259391421,0.0926346720744899,0,0.0614693412182268,0.207628525442282,0.504042118742088,1
"YHR047C",0.337187807428055,0.298400372930265,0.254316198881367,0.207172912378008,0.147102390410184,0.111216202205449,0.0837626859210117,0.0676416276284972,0,0.108998950935768,0.40114311990357,1
"YHL026C",0,0.0149634949611645,0.0343796200733221,0.0675750354406783,0.111951685543732,0.18639157403687,0.28096432104868,0.377649462577445,0.708765796296776,0.905322880298413,1,0.862536233923072
"YNL314W",0,0.0261554309989763,0.0697184120612086,0.124178993028171,0.210065538919631,0.285518579023701,0.330220644524999,0.241128156040604,0.244341578874024,0.37741872843249,0.615579895954971,1
"YEL015W",1,0.915435100611971,0.822630848455262,0.726855189564824,0.615040154823556,0.548819252698214,0.530787657597574,0.642191588608741,0.549900154863254,0.41874309550096,0.236969720597187,0
"YPL028W",0,0.0514794671570114,0.138883493442428,0.266203801130629,0.496373806140207,0.687780473090467,0.839545261486971,0.881585072269553,0.969907734738497,1,0.923327043789865,0.67292062951651
"YML094W",0.83754651386914,0.944831539001214,1,0.995089459300594,0.848976584078317,0.63825656906903,0.387122204390784,0.142669554978447,0.239462800346248,0.203758920276663,0.14401904887754,0
"YJL201W",1,0.969920822972607,0.875999726989649,0.727737191986973,0.369943606609178,0.129048359342812,0,0.270926184516845,0.395906105900021,0.368072691390289,0.261811533764469,0.0256894386181317
"YKL019W",0.225014792818559,0.184587318221695,0.152130265971053,0.115454385508644,0.0737131924356038,0,0.0505430764039224,0.451888362227389,0.771418229584224,0.951822995882748,1,0.750264960238369
"YBR227C",0.677692413084765,0.714201660254426,0.737420778311991,0.72399456047232,0.694571402647144,0.50988103269035,0.285419627351382,0.0052657177954935,0,0.123216869704637,0.439004686652552,1
"YBL010C",0.641857829941889,0.635979420433055,0.631407025599134,0.637821458087133,0.686829131606207,0.723907332195398,0.790279462406316,1,0.877242850434905,0.64778754049722,0.333426400632453,0
"YBR288C",0.733147666709327,0.70444824333302,0.634240883489684,0.532886182061633,0.314333578489956,0.198532225970589,0.100942536765271,0,0.0873464567970846,0.230705381605133,0.51503969485315,1
"YNL327W",1,0.893096725105921,0.749549909969188,0.600811262072269,0.299724263552869,0.294496085631492,0.364816626190105,0.608454626391079,0.412731467938304,0.253232114030515,0.0842484792955144,0
"YOL112W",0.270546256441227,0.346575883053695,0.453947299190084,0.572258131665623,0.787080733236466,0.828718480675339,0.865475739420211,0.987683584600833,1,0.868500625191688,0.566697367833644,0
"YDR404C",1,0.954239721921633,0.887232076955297,0.780733104611663,0.644157462592629,0.375555441811735,0.163758688092884,0.2490172093453,0.0828018711732254,0,0.0470089575178001,0.328472851399131
"YFL047W",0.565259128639977,0.51033365899698,0.419042491471975,0.310894022837619,0.116514800680581,0,0.0253053076108231,0.462843190318108,0.926578273792047,1,0.797063440106526,0.100481715506484
"YEL048C",1,0.967521949530432,0.902491039368595,0.813819145252449,0.614847232075048,0.505063040833658,0.466209711278664,0.629039796167775,0.831397549164168,0.802721455157277,0.580499004285195,0
"YIR032C",0.100389600580225,0.119049209252383,0.140287200957153,0.163024492104711,0.194788747431779,0.215142025179395,0.189121022839941,0.00690278638525166,0,0.147465399738095,0.455711408872337,1
"YHR201C",1,0.833022229383097,0.628597455907522,0.414733111223004,0.0861424222102287,0,0.00277892838234565,0.160737026231818,0.0783781835002838,0.0535950224610135,0.0977697099840815,0.297021905604436
"YHR114W",1,0.843323349418549,0.657699271780207,0.45930076847962,0.187652495096906,0.047688713308779,0,0.175671030643926,0.092430619076362,0.0707225309854328,0.12592797477708,0.334577493929273
"YFL008W",0,0.139940546876032,0.294958629790958,0.473231520434101,0.704402373200593,0.893263713815201,1,0.956016857041632,0.966362000006253,0.896995487297716,0.748948081764986,0.541422444307834
"YAR014C",0.993970106532859,1,0.995396016073499,0.985208031203336,0.96733602638022,0.934325026586085,0.795899586652397,0.421408918644537,0.10110748566918,0,0.103576459813941,0.590145657780554
"YOR321W",0,0.000798294337378022,0.0605050618688242,0.17408551234737,0.472384167393351,0.685925767283029,0.847287570622591,0.845185655228307,0.62593657078409,0.602852375888401,0.683313881854795,1
"YDR303C",0.13899807504538,0.131584207492609,0.108747730772897,0.0925705397050018,0,0.0753957917883993,0.20536840514389,0.474128948858807,0.532610290680652,0.624890264615318,0.754485819598621,1
"YHL011C",0.678704619251411,0.733092186953942,0.778168876060469,0.827765102735643,0.835722475097706,0.937569184303276,1,0.919622346280309,0.974090281188454,0.8554869200872,0.56258684872385,0
"YLL028W",0.216506559159644,0.174340621074763,0.127196190995595,0.0813384110227177,0,0.0132627089321728,0.0985537151189901,0.365864830796502,0.301437605437916,0.362561972139993,0.547745713077965,1
"YHR165C",0.908282517028489,0.997872800520259,1,0.932877951480526,0.606460687836199,0.33143533614244,0.0712714920768907,0,0.666612245850007,0.871483691166419,0.789451065691224,0.0720482850407758
"YLR053C",0,0.00134050994574463,0.00488959262310806,0.0115671927763297,0.024898268573385,0.0369704939858909,0.0525404866716227,0.0561820350248924,0.155683838730266,0.331571315341671,0.602494455041205,1
"YAL043C",1,0.875616617095234,0.716733171019829,0.552435342349062,0.280752733995091,0.218107103873784,0.248120081349007,0.535826485872608,0.441266661689657,0.310743881348516,0.143734117119095,0
"YDR261C",0.467983725709991,0.343852327214229,0.217005253917736,0.11919940843613,0,0.0922664001945567,0.335147400646284,0.963423704885826,1,0.999231559651147,0.945177569090208,0.918594790951023
"YOR067C",1,0.996943657758274,0.955947988770258,0.870183161127499,0.696123978704721,0.460743495625023,0.226597999871891,0.0798056510985606,0.118603591281207,0.0899345745894879,0.0663614705954019,0
"YML014W",0.994487445541274,1,0.976609827310354,0.925814202566774,0.79543697851472,0.666868614971381,0.594322174845928,0.739872610515996,0.908948818834193,0.834614679860585,0.577326041786355,0
"YLL053C",0,0.0201916623425973,0.0510899786688454,0.0862883448941122,0.161726894657385,0.181550614304168,0.176566085798354,0.074240133314587,0.154817197517164,0.321688963619983,0.594550931172773,1
"YOR306C",0.712849006465734,0.634009135869885,0.525621397271358,0.397925433295797,0.168720687247313,0.0863468403614159,0.0415307048036666,0,0.0405835664735046,0.190867062860856,0.489014872937205,1
"YGL021W",1,0.950293534332279,0.876303904877199,0.762929651435358,0.60848409533563,0.340457432765085,0.0959270142322827,0,0.00216023265599825,0.020666242623461,0.111639374789038,0.260063081315239
"YFR044C",0.355953541212892,0.276712595543253,0.194945059807982,0.117135959394388,0.024923981063078,0,0.0185932727690351,0.146583835502724,0.0139770859840523,0.0954855502567261,0.370231253925291,1
"YJR057W",0,0.0710493534383382,0.149405571157257,0.212474897957894,0.320616791566992,0.254515705853976,0.169041703978678,0.0504566612484437,0.240728560298535,0.431726781008355,0.695542502357343,1
"YOR266W",1,0.966585794948807,0.917970975183868,0.845285254876902,0.760845294936964,0.602458705084362,0.409468733871794,0.140937312070477,0.0262702689425444,0,0.0952790043605078,0.356889031228215
"YAL046C",0,0.157787286787801,0.353393866361529,0.549968728020323,0.89369612385558,0.870137965624697,0.819036744290387,0.92296806581631,0.986842896495208,1,0.988933970913439,0.941601509512746
"YNL101W",1,0.983277806047331,0.952898544425271,0.884228807115627,0.843008100356707,0.544421988321233,0.24346128770188,0,0.359053121927049,0.567103907699014,0.741883031864326,0.666074863878243
"YIR023C-A",0.0371674661212716,0.0895368522076554,0.130566395111452,0.161435303881728,0.16355183742625,0.125817102102681,0.107299059303004,0.339604011565826,0.0456287832794705,0,0.212157473297986,1
"YGL097W",0.924896441800999,0.969467671844808,0.979564135297851,0.97658957538941,0.885912604170874,0.904297990814864,0.75159737037056,0.0534082770956667,0,0.102655415404798,0.407585876716099,1
"YNR027W",0.972088034542284,1,0.970898587634186,0.872755307213924,0.608249822490908,0.302892902187115,0.0592872660652733,0.162481615204091,0.0465716960632727,0,0.116189586283982,0.540799327279806
"YHR045W",0.435769816738149,0.492471841992862,0.544641532867073,0.584680703465322,0.63053461235265,0.636428752738261,0.536656951242553,0,0.213400843789489,0.427695412435819,0.718222415822415,1
"YOR199W",0.931865590803893,0.977090978728346,1,0.997089375674544,0.921751367645352,0.831601404694653,0.760016495555832,0.810389879550226,0.894029627754811,0.78797149970627,0.526542889578188,0
"YKL184W",0.471440949597432,0.488906466190473,0.477832520176879,0.433927011154921,0.309123930487212,0.187553130888046,0.081732981597234,0,0.161443324974132,0.33660769372361,0.613906373734926,1
"YPL232W",0,0.0992372920161105,0.239831649188641,0.414223508900896,0.714406581152182,0.891140432158763,1,0.973283181827811,0.962349199650848,0.964023786370584,0.933103297808161,0.871703077670094
"YOL030W",1,0.868037432137279,0.69654878747825,0.506427780819657,0.195367232662462,0.0839432884772704,0.0254009640186539,0,0.0696816049911711,0.086591367666148,0.0836253503501817,0.012704880850822
"YHR164C",0.0571877630736038,0.0333855088740422,0.0114112891015548,0,0.0025689906975934,0.0258959102818646,0.0907530783341092,0.285536963729071,0.346649290581027,0.465035006640187,0.658314341033895,1
"YMR265C",1,0.828325133308799,0.648363220438482,0.477349537458161,0.276615429699731,0.268749287128681,0.298103808526645,0.289271059720952,0.00969517288201777,0,0.218480154157732,0.866819467627301
"YMR308C",0.977276496823989,0.965971437528099,0.93377711405398,0.895504100687727,0.775844750040363,0.784360858666453,0.833902357474411,1,0.999099761616956,0.841522369278575,0.525822435496566,0
"YLR439W",0.120125160247375,0.0476189903088995,0,0.00500777785574494,0.0556584079457153,0.308515640344164,0.61628993001151,1,0.827525508158896,0.657678167280003,0.394621694808724,0.125612751250644
"YDL064W",0.16016857018477,0.311686903462587,0.486226823711523,0.650576725306545,0.910443626710391,0.908175699183629,0.716757729858713,0.0150218632590006,0,0.14547972903957,0.476213958823254,1
"YPL008W",1,0.838076882265821,0.627921002591445,0.415345703239384,0.00708385788616739,0.0379030421183991,0.176940330396372,0.433844321553606,0.420735025122857,0.350117731155417,0.205726103802585,0
"YDR076W",1,0.894240510877102,0.759833453147316,0.592411350930895,0.359910136166738,0.125566574694077,0,0.184876775285206,0.29316270289551,0.32405016438752,0.345052030807101,0.30937987055716
"YNL294C",0.670189627939919,0.676105401652776,0.69030984102356,0.676641693107221,0.726382357433196,0.493602673294642,0.232122606494603,0,0.0219608896184229,0.174626711220406,0.499644537325153,1
"YMR055C",0.288937810504178,0.402491315120333,0.488759598359863,0.516218725536514,0.436480544627118,0.203796325634941,0.0923246791822468,0.460283860556502,0.926382320550048,1,0.786906833114155,0
"YDR140W",0,0.239911550496629,0.496081032792025,0.700123246765733,1,0.731897919057246,0.380467354018864,0.049481895877987,0.491800168410949,0.763017760726167,0.98801825488826,0.908253536848159
"YGR097W",1,0.944160735248261,0.864036212236371,0.765054609889388,0.61102710461664,0.472510420838829,0.381220550570068,0.490762679533821,0.457382857352794,0.350941351461342,0.200139724990815,0
"YBR145W",1,0.963848237926703,0.937462918118062,0.900184149964119,0.899550706673663,0.777863764809792,0.681668308755693,0.70695870443395,0.639042236351717,0.520054934037792,0.330792765249689,0
"YKL023C-A",0.958267209652104,1,0.989668013670102,0.943069517782198,0.792064001741984,0.676998328878926,0.49512346598437,0.132891995605555,0.210663787028782,0.160954874132598,0.100763989469713,0
"YMR153C-A",0,0.109705862803452,0.173388449086557,0.21074651325576,0.0204439762870447,0.0624260898764799,0.237590973554599,1,0.702703611106857,0.549617753458225,0.525672292296286,0.982684832829406
"YLR313C",0.536271321350261,0.614621718401656,0.647718988825545,0.630037220840738,0.496469246662748,0.20416894245363,0,0.341390285359346,0.831962497675495,1,0.977771446251474,0.561560475567726
"YML111W",0.754363806445854,0.706649712049746,0.615642745747583,0.531384078615701,0.279072624474577,0.445164041801367,0.687479569743658,1,0.972766870531557,0.778317318715083,0.434718314020656,0
"YDR117C",1,0.72670085387654,0.493984381530398,0.356883403371238,0.392824603014321,0.738993303630452,0.996846032586726,0.67575452302027,0.135781866943625,0,0.139955592692515,0.879648130851859
"YGR188C",0,0.0299675323154605,0.0705320979545782,0.131992898452159,0.200982945972156,0.351414757521186,0.51552923521575,0.662785050856837,0.77974663973538,0.879659865595243,0.952740315895017,1
"YLR143W",1,0.921305363172146,0.802572038030151,0.665292294881455,0.395108648766964,0.302297462530794,0.33162831287536,0.718476758235474,0.777204291119962,0.666608895937653,0.418599255166657,0
"YBL046W",0.279715666833557,0.456170263436055,0.616704053912104,0.702118704933989,0.809153981542003,0.369322788182267,0,0.186814850805316,0.840900266023909,1,0.863278338859201,0.0425007400209764
"YBL018C",0,0.0414987161031232,0.0817734885324539,0.113646007886822,0.15112963075173,0.115628841798253,0.0816436756638919,0.0512296388672341,0.310800264874812,0.536858586807814,0.788658513918168,1
"YLR288C",0,0.0858783390170448,0.191945287834954,0.292858163132001,0.486174276753677,0.434793067527746,0.366431066960548,0.357743168101184,0.496869223160425,0.627665796028929,0.80088304611806,1
"YBL089W",0,0.125474820114864,0.25681317459467,0.372665151276054,0.497661471288009,0.419144603898123,0.365252679446057,0.564806838118814,0.877700269503619,1,0.962084578958457,0.582892844863837
"YOR006C",1,0.924429306373195,0.819779475030269,0.691022108676383,0.501318787312402,0.339968817099415,0.190910193366237,0.0814556515264328,0,0.00283226499486656,0.129624592523159,0.450035029169148
"YDR390C",0.183862351361092,0.186117555370066,0.188096472903,0.199441376787213,0.215496473731107,0.27381712810342,0.26324777613094,0.000119017879444431,0,0.153048412998809,0.462764291385075,1
"YGL108C",1,0.793176819649549,0.569182038037181,0.348248049529424,0.0718960165257043,0,0.0326484210629834,0.266797763485502,0.0316643990435214,0.0366144563717071,0.256177539254918,0.903790750762067
"YLR234W",0,0.0525528565289893,0.118613775630001,0.20904886707231,0.307307437460242,0.47878011941369,0.651514985736757,0.804431315386584,0.932944263906031,1,0.977465345222817,0.824151651254893
"YPL032C",0.93900893373687,0.832000633769968,0.677245171991037,0.519030989051415,0.170534716986876,0.179390480674038,0.334652873672175,0.854442578572951,1,0.918564010800014,0.610929701788429,0
"YJR093C",0.397676495638266,0.451285443248277,0.509954101308751,0.545476803893592,0.636317012146232,0.492489617851577,0.299159844060516,0,0.195655582476739,0.401928733182854,0.695628469664308,1
"YOL066C",0.890250101210161,0.708167548429003,0.49726334196976,0.315296924521012,0,0.143046424278586,0.43596025161712,1,0.965221936549189,0.945251149503179,0.896088473600811,0.934268580211852
"YOR195W",0,0.178256523471979,0.379699665538404,0.588813772942674,0.873069560128039,1,0.99645088313253,0.667909776628894,0.740760368661736,0.771479979522079,0.772835284547538,0.694395164692704
"YJL065C",1,0.863854546284218,0.72266029334784,0.588659143549578,0.404393318956368,0.420749223517201,0.517692844829775,0.697517715483118,0.612319738795232,0.499693625204659,0.305130921374924,0
"YKR022C",0,0.0832929265066835,0.197841842767283,0.317611773232565,0.546657405270737,0.556479945674598,0.500271341006027,0.327602224084172,0.301300421215387,0.400348553268123,0.619890778388932,1
"YOL092W",1,0.962554300974148,0.879258499845362,0.755047821903263,0.500339556645096,0.307640118450662,0.136787696385237,0,0.195292295789306,0.253397755233284,0.251818936822158,0.0590874796594612
"YBR176W",0.477452039417861,0.361120156629878,0.238633444670667,0.140438813329202,0,0.12131928301714,0.362644044783263,0.76741287179797,0.946613427235571,1,0.93185175882703,0.700067143301799
"YFL041W",0,0.118465504153733,0.288242744423713,0.485622878821361,0.857252210844297,0.971792934075182,1,0.885020836798418,0.898225844805717,0.804097354238636,0.561478552476816,0.0584310154170203
"YLL052C",0,0.159434842191335,0.343271239695967,0.510922148126866,0.808988443831598,0.704801670766742,0.474531437084372,0.0231384301185988,0.287829475424628,0.518452416793005,0.79789176876293,1
"YLR190W",1,0.931845525943427,0.845030550101944,0.738904491866482,0.594442531037569,0.453913428745825,0.319187104894824,0.200742200546657,0.13735936178758,0.0764701747462744,0.0347805161416283,0
"YBR210W",0.703194484132612,0.673687553518812,0.6789295741579,0.715853148621016,0.902642845368306,1,0.952835521518898,0.426923792921991,0.145012107005251,0.0224230945279973,0,0.135648250334697
"YLR265C",0.439465123244683,0.343994866957746,0.254433628827396,0.18002393645641,0.111405769068652,0.114840097944647,0.250954360094588,0.715242699701295,0.990080466740505,1,0.737113315413851,0
"YGL159W",0.995573090835366,1,0.993430612126507,0.960553792302354,0.936350704005001,0.762570959935596,0.587863433807507,0.501144423366172,0.500988190413204,0.401266466132415,0.253689292813338,0
"YBR002C",0.936365174360667,0.823886177336467,0.650654410868213,0.455320756246417,0.0657678603333997,0,0.0181855143693312,0.113911543727117,0.353696012361447,0.537559081050976,0.754236232128434,1
"YHL001W",0.796386842387863,0.8465225422543,0.873239939680154,0.895372286757548,0.839422206152968,0.909984106469951,0.950049390708641,0.853463700904025,1,0.910684137319119,0.620764132681629,0
"YDR190C",1,0.983854249870996,0.943862946608695,0.890881467117556,0.750106295363944,0.716592524770099,0.727337470082073,0.864405753184315,0.890090875986086,0.761570483979721,0.487592253809066,0
"YNL070W",0.455150455987072,0.577925577019246,0.709098644900209,0.829219420477118,0.983725985576091,0.981970767392516,0.807071999098124,0.21362360003865,0,0.0421531559843337,0.331784410390934,1
"YOR335W-A",0,0.133874000178708,0.233888512398868,0.310517377568731,0.268505746541894,0.272107042133127,0.273985093848837,0.279424232022615,0.829411065721006,1,0.893460169238112,0.219999028534077
