"ORF","Feature","AvgLife","Slope","GroupRank","H10.7","H14","H17.8","H22","H26.8","H32.2","H38.4","H45.4","H53.3","H62.2","H7.8","H72.3"
"YDL044C","MTF2",30.4,-0.769031963524345,4,0.232844325266608,0.225726710595146,0.212174511965873,0.181570114420331,0.185299936989518,0.210770516168874,0.23998849018947,0.227274953258375,0.183388950445052,0.127430651503166,0.238066605991816,0.0688371705290094
"YDR226W","ADK1",18.2,-0.764859802923337,4,1.3917366039181,1.30441778717332,1.19115541982027,1.04887994389185,0.914954550441228,0.809600877257654,0.756397584430146,0.817817991647565,0.867180561357609,0.895974930912377,1.46488453014946,0.8628258342222
"YLR220W","CCC1",23.0352941176471,-0.764168628063224,4,0.15502085886525,0.144614843487969,0.132948722603352,0.116409631035956,0.111368030164636,0.116491437130202,0.128135688149842,0.132079801375547,0.126333730152859,0.111860674105005,0.164260964319748,0.088818621614678
"YNR029C","YNR029C",30.6,-0.760548815416128,4,0.593350872113752,0.584483186351087,0.556437831837553,0.485482368822877,0.365226354634907,0.330496240146116,0.327934319720736,0.350980384821493,0.350898005828184,0.362392321115972,0.589859994113807,0.382360137339072
"YIL094C","LYS12",26.593023255814,-0.759354296066697,4,1.79602944411462,1.81539559002561,1.84401855566162,1.90172227037226,1.93510822329699,1.91922941796939,1.84399195831203,1.72558206743475,1.60634771991532,1.53091437404843,1.78352726577949,1.55199570773021
"YKL106W","AAT1",26.2083333333333,-0.75915156565849,4,0.145661658840427,0.148284756435107,0.152695170214925,0.158913927999878,0.168948423251258,0.172275376235343,0.166488959281215,0.138468932423804,0.111147763002132,0.0862656266375727,0.143799708959106,0.0696118640779608
"YNL010W","YNL010W",18.8,-0.759001545272522,4,1.03477059103185,0.957159090284439,0.8667962847194,0.772610288078797,0.613783598084717,0.54976507536285,0.569271965196648,0.802235888331749,0.815122604710222,0.658512477037721,1.1008344030421,0.209657477734456
"YLR429W","CRN1",30.1046511627907,-0.758904197367024,4,2.59141632659703,2.70207925923449,2.8273385942242,3.03192428454549,2.85223527727726,2.75656233068437,2.54221652030464,2.58099101263694,2.40226173588299,2.07416423008722,2.48871441079754,1.46720867534718
"YFL041W","FET5",27.32,-0.757569741804691,4,0.8728193612684,0.822089489794726,0.768047061846599,0.691766945545906,0.642424957982756,0.614391143962115,0.603294552344182,0.576871204396078,0.580135669275544,0.603141784164697,0.912781087195787,0.662502713133181
"YLR398C","SKI2",31.52,-0.755696768823423,4,0.632089766586266,0.580823338633457,0.524472940161453,0.511205906047331,0.576273499148889,0.611997546742356,0.611659696095993,0.568744424442735,0.542819796004489,0.455485868005,0.694094170664377,0.268035737490647
"YDR050C","TPI1",33.9,-0.749477722914616,4,1.16049257925893,1.03290146379018,0.854456063214014,0.597310083915188,0.515035591039485,0.424034451572364,0.384405114675353,0.417850169665779,0.448757781426666,0.481913958988323,1.26752246767101,0.498135625811053
"YBL087C","RPL23A",35.1279069767442,-0.747786911966883,4,0.712233372960249,0.699172783825601,0.673628514865175,0.624960399254203,0.576992101533502,0.548562225870919,0.506050188356412,0.439478847869425,0.425112707532285,0.459949584429229,0.718464221796883,0.600539183320485
"YML123C","PHO84",23.5333333333333,-0.743633958854636,4,0.209779211211067,0.213713995767332,0.214745948920838,0.210156292323569,0.192567937268663,0.181401970230475,0.174920460242608,0.172483971499873,0.171105856686309,0.176020069346106,0.204095249270566,0.189974212376766
"YDL047W","SIT4",21.5227272727273,-0.736884582679104,4,0.282705813442009,0.224300509731468,0.146974559147571,0.0444666330336937,0.00993844585737425,-0.00222682224066913,0.00745338440201842,NA,NA,NA,0.3353470020522,NA
"YDL047W","SIT4",21.5227272727273,-0.736884582679104,5,NA,NA,NA,NA,NA,NA,NA,0.0110128954794713,0.0101332928662473,0.0121769031363101,NA,0.0184933121562358
"YDL100C","GET3",22,-0.735941682207585,5,3.69743563919335,3.59910602144184,3.44367161159695,3.12645340695665,2.88492680726356,2.63509253900555,2.55179516695416,2.66030688173089,2.68410938105771,2.76133129430704,3.73600193777783,2.92703904068468
"YDL066W","IDP1",14.9550561797753,-0.734406468678378,5,6.4788915778264,6.44614320299247,6.4290356446856,6.40473274770231,6.49203355062273,6.58153189480142,6.65786486825979,6.29370448946988,6.05651242070689,5.95390743371994,6.51059619501989,6.13045868726564
"YGR270W","YTA7",22.55,-0.734259622667345,5,0.31373366091603,0.327572660534598,0.33681561740833,0.33106578440736,0.346425781091016,0.342045240484517,0.320833504072511,0.277083090065666,0.237589095227912,0.222184191104343,0.297781932343258,0.263901868667642
"YGR285C","ZUO1",22,-0.732926485550959,5,3.43601135010408,3.42888297681487,3.36982589343659,3.19434636695931,2.98075214975322,2.90716941440393,2.74973485239255,2.63061141222588,2.60033881164494,2.68738510074663,3.41342294622518,3.09864839139326
"YJL024C","APS3",22.6,-0.732100027273947,5,0.333860253365263,0.321871474128171,0.315526480949688,0.31496118679811,0.309192127760202,0.276246579905225,0.231626097335408,0.15994507416649,0.141947923997355,0.174635510033848,0.346269308517421,0.281753645907438
"YOR099W","KTR1",23.5,-0.728373420895307,5,0.470983245520845,0.468562235299905,0.462693095583864,0.441319639615154,0.416634618614129,0.387133771508468,0.370284850188576,0.359438678984829,0.364699781749059,0.383796274809719,0.467539019609924,0.417537736868536
"YNL168C","FMP41",22.4,-0.726507096141652,5,0.495069623399843,0.50082697650133,0.505303938015703,0.504978692584145,0.484877079521421,0.464171042349149,0.437510503059694,0.45820684361125,0.455685347135174,0.458485094330601,0.48666108889666,0.463417512606961
"YIR004W","DJP1",27.1,-0.724199603815782,5,0.194274591634372,0.195171481095022,0.194466353943271,0.187537202654167,0.17380387317101,0.172238809549757,0.176682132183791,0.186900783734688,0.183319857854581,0.176805377300498,0.19089083247733,0.167114533415321
"YJR025C","BNA1",33,-0.721813937589952,5,1.9249127960196,1.96419255267483,1.96840384309994,1.86780738451395,1.54131429445,1.31530753019799,1.13446448793234,1.43801641400849,1.51875903902483,1.51389219929207,1.8406022595121,1.30205998878037
"YNL315C","ATP11",18.8103448275862,-0.720208310642924,5,0.299422917224936,0.296248651322211,0.286787341271516,0.264154390723916,0.222480566032947,0.219504016470366,0.24632879803842,0.293077964783514,0.273879048529172,0.219135477248554,0.298445521006501,0.116154919792813
"YGL241W","KAP114",18.8,-0.72000032112353,5,0.206086665100299,0.211828277938354,0.218514988496053,0.229096058847954,0.233575811617011,0.230039917794744,0.213499841593447,0.197643964136248,0.18969678169935,0.177159584284379,0.201398731990349,0.155946902536599
"YGR078C","PAC10",21.7777777777778,-0.719650036451648,5,0.440608869993105,0.380300911973546,0.293941386541985,0.178903088384288,0.127384976579615,0.0956070540552202,0.0924399539774985,0.0932864330998777,0.106408977064323,0.130495046907865,0.494462651816325,0.157138364098879
"YML075C","HMG1",23.5176470588235,-0.699383361514849,5,0.0478475211858661,0.045465438893567,0.0414321472303249,0.0349836954294908,0.0366110512075039,0.0407240758353489,0.043067739972927,0.0469986690312455,0.0422378409261544,0.0324360187710059,0.0496051904403287,0.0172149526219501
"YEL046C","GLY1",18.6,-0.697485158245849,5,0.733595290979556,0.734077958934947,0.73189608340756,0.745386671752457,0.70810864487725,0.661186724717418,0.626166786087496,0.574832602873884,0.561815447085813,0.591804435962922,0.734936364060145,0.696355707508973
"YDL182W","LYS20",24,-0.697036290778804,5,1.27938679336135,1.24693349274183,1.20149040491009,1.14651782095231,1.07822054529076,1.03672611519961,1.0174129664012,1.01408454996903,1.0266170453773,1.06000774261899,1.30526235690748,1.12501777530024
"YOR115C","TRS33",25.3,-0.691064437668013,5,0.625059112491163,0.612149854454923,0.591674566651377,0.555344666315494,0.550741510724741,0.554032245022648,0.585958142698024,0.597832139903934,0.591302021887335,0.558041334255118,0.635532074728771,0.494654261367421
"YJR133W","XPT1",36,-0.687455171066441,5,1.03439624726036,0.995013965189323,0.92753392611262,0.769384727766596,0.618885945183839,0.585668902467808,0.616428428338383,0.61984588182701,0.626072625122156,0.659081570517794,1.04315580988631,0.732266350497411
"YNL016W","PUB1",20.08,-0.685989483405765,5,1.48168393477134,1.47731729695545,1.43838369883665,1.33845420121348,1.13434794291981,1.05411511906603,1.03822443905634,1.24920376848613,1.30290781699708,1.25134856411382,1.46561223161504,0.965511116859861
"YIL015W","BAR1",20,-0.681363186801211,5,0.302376589991218,0.322312740282457,0.350336991513416,0.413865895115671,0.400650786086828,0.313763484379192,0.183779777383055,0.123893688521931,0.111758848096981,0.143517355786329,0.286984444111716,0.228397637715824
"YPL112C","PEX25",22.6,-0.674258503713704,5,0.0448604555216247,0.0425507806639292,0.0410814798698045,0.0416928425263684,0.0411492474022598,0.0424481159318909,0.0455914184026936,0.0439270307774197,0.0416127215623376,0.0390836374292229,0.0476398415011687,0.0365592689230054
"YJR125C","ENT3",22.2,-0.664458846204903,5,2.20847662316177,2.17669990916604,2.0399931589691,1.63358773521562,1.0958908942898,0.787270671939997,0.612711760477208,1.12671972540871,1.3484032399233,1.36956433611911,2.14166487844757,0.989463505366786
"YBR121C","GRS1",28.2982456140351,-0.66251097369342,5,7.09339023575903,7.11089560686032,7.07646151331744,6.94984586799227,6.72664406035803,6.58124237436923,6.58717125802581,6.2290743453908,6.04142668874968,6.15210393013937,7.05562932546168,6.94789373107557
"YKL128C","PMU1",21,-0.657319908181311,5,0.197216328914912,0.18676482820154,0.169661648016684,0.139934666003257,0.134604735555218,0.130677061244823,0.121919077216095,0.0998306215439708,0.0879908098725023,0.102151407435531,0.20504891326733,0.165546494959087
"YDL226C","GCS1",21,-0.651493632287591,5,2.24548313287214,2.16809058047545,2.04240743850673,1.84283485571664,1.73291825438532,1.60721608275928,1.503405757482,1.60387091634378,1.62495790913567,1.70753022841994,2.30387869728971,1.8652476782552
"YGR038W","ORM1",32.2,-0.642927158867605,5,0.223560213308356,0.229372732773538,0.236138297527749,0.243791247115963,0.239212773532737,0.235635016418582,0.215323682464772,0.209209893264974,0.20937483989827,0.210073224309283,0.217494497498783,0.208901297630177
"YOR209C","NPT1",18.0666666666667,-0.639965897879321,5,1.29743051905538,1.3005500113699,1.29601660749607,1.28299381725835,1.19160306177621,1.1135316258862,1.0749951041531,1.02704251280679,1.037348047999,1.09519550522386,1.28846980311741,1.2344777707055
"YJL034W","KAR2",14.8833333333333,-0.617925829563352,5,12.5375181180747,12.8553816029261,12.8974308060265,13.2448691550586,11.5612629844054,9.9450744563788,8.26576188572791,8.58063213192303,8.78358481938862,9.725149954427,12.2676301300978,11.5143501995036
"YGR234W","YHB1",29.4,-0.616014325559969,5,3.04531239342363,2.91294486911651,2.71248264507212,2.39315175051548,2.05547752188045,1.88823582263201,1.84086087221438,1.79677280374174,1.73748308276035,1.90038890622151,3.12711168811919,2.59652452823663
"YCR088W","ABP1",28.1882352941176,-0.615454907279319,5,16.1352396801363,14.73182617997,12.2698565885699,8.1552374511578,6.81690700700024,6.46220917371366,6.60293707866237,7.787521685513,8.39351097079253,8.96390043208964,17.1172558902656,8.98380875784368
"YML028W","TSA1",13.2795698924731,-0.613274671626606,5,2.79883642896324,2.61854216854771,2.35179595114855,1.96865036497212,1.8357147802817,1.75614313829139,1.80531915935505,2.0170039879587,2.05953400744338,2.06429673182881,2.93760900955239,1.98156189937314
"YIR029W","DAL2",26.6,-0.612677045272593,5,0.732173762098181,0.685765335612573,0.637666633303243,0.582679131536991,0.582747300304223,0.535930440751749,0.469811336767396,0.392798063265721,0.39910083286795,0.472101725910289,0.77514688453659,0.657118629955113
"YFL048C","EMP47",26.4651162790698,-0.60752896362828,5,0.625725196900042,0.586257543167184,0.526991476587,0.422856171978217,0.420460470987406,0.394845988460553,0.391740953245316,0.400688109720644,0.400626817989715,0.422818805080132,0.655779957423729,0.491123390524772
"YGL252C","RTG2",27.5172413793103,-0.605358327146501,5,0.904991400462466,0.904100836777972,0.90012119863012,0.858837476989019,0.808289242756717,0.856545073007161,0.910194143039408,0.936384517558475,0.886567802727307,0.805553573854266,0.894121911100678,0.695766984425973
"YDR337W","MRPS28",31.7384615384615,-0.598390086543197,5,0.215065910092266,0.209689414486188,NA,NA,NA,NA,NA,NA,NA,NA,0.219368369084343,NA
"YDR337W","MRPS28",31.7384615384615,-0.598390086543197,6,NA,NA,0.206067498972595,0.199770963352225,0.191468612059027,0.188486499803238,0.195874268202592,0.215326790102036,0.215453887592516,0.196478944186667,NA,0.150329628493023
"YER178W","PDA1",15.3010752688172,-0.595284869253904,6,2.40511692340443,2.38332918478376,2.34561299932745,2.24772271216692,2.24376089540711,2.26208510805677,2.21437369060582,2.26902028590056,2.19053195551163,2.19711712624696,2.40982266349241,2.3354671600299
"YPL178W","CBC2",31.8,-0.593151861007462,6,0.477603958023972,0.410353014677599,0.322429548142369,0.206115402946559,0.15906173087073,0.143698036145137,0.198826010244191,0.318538043802089,0.343066785901103,0.269122404327971,0.536930534436105,0.0853051951578163
"YBL027W","RPL19B",20.6091954022989,-0.592566524557631,6,1.52716375547581,1.55990363937589,1.60260811727012,1.67907905837012,1.62288343303069,1.58053687706025,1.54158105341582,1.49522988981682,1.47980345895945,1.46794366943606,1.49833846590093,1.44893568328769
"YER048C","CAJ1",22.8,-0.592384872955101,6,1.78561778906504,1.58436328754737,1.32179275039137,0.928986988524349,0.890390022906471,0.897734983422795,1.01670541052653,1.2327685194237,1.26420173250489,1.15002731402382,1.9502635829576,0.870820348993074
"YKR006C","MRPL13",25.8941176470588,-0.57517718506148,6,0.319904150526252,0.328905218995618,0.330597607865547,0.315096778725074,0.252819513199296,0.199439164608761,0.15822844320015,0.206112502850253,0.246465197254583,0.268762667142277,0.305501957100872,0.234832781386891
"YAL012W","CYS3",16.8266666666667,-0.568029756795043,6,11.3716230372799,12.1190354645944,12.9424414616111,14.7838291647736,15.2827192638467,13.9937968515958,10.6768150534276,9.77620260946088,9.23509329349193,9.12002022479482,10.8435806451345,9.84359512261623
"YPR167C","MET16",29.8850574712644,-0.559243286758522,6,0.809351731142331,0.849705205150383,0.895258412664783,1.01773022777622,1.07177799774917,1.08207139168163,0.950090280409777,0.781291784487672,0.676167877443488,0.616325611434678,0.784625857888889,0.626042027042015
"YHR117W","TOM71",21.7692307692308,-0.550771737134007,6,1.8237127208002,1.8874894827049,1.96730337564723,2.12469949642372,2.04416964337137,1.97001703699513,1.86635211951077,1.87990089910165,1.83566116587315,1.73883913584333,1.77139209794585,1.55938366239363
"YPL137C","GIP3",26.6,-0.530297931776205,6,0.401108069802527,0.410028735929298,0.415757913552087,0.446509956233402,0.469057958942092,0.4619994122704,0.404773846638657,0.34985850584137,0.32927064387191,0.336891669783738,0.400883595442686,0.394464322194095
"YER090W","TRP2",28.6,-0.527143948615342,6,3.32148015650842,3.36032937486863,3.39452088413488,3.43237485246913,3.39768953402837,3.36397915511763,3.26455207520718,3.1835781013257,3.16998125401104,3.20747840898836,3.28512975635632,3.3290492169551
"YPL265W","DIP5",25.7111111111111,-0.526789651665568,6,0.0695260818139695,0.0660601018244909,0.0639799861458863,0.0618608359733437,0.0659561857654334,0.0725895647364675,0.0780377236143822,0.0667043125018696,0.0614463830725233,0.0577830880474378,0.0738163430239234,0.0585756833484144
"YOR280C","FSH3",24.8,-0.521930476437831,6,2.10318641966775,2.06079890821802,1.98726946134499,1.84527830478454,1.83170435097382,1.96853940247539,2.25716827575512,2.31264464001776,2.06059795965247,1.70083994475134,2.13598048722079,1.33888310555608
"YCR028C-A","RIM1",23.5116279069767,-0.520551849815166,6,0.546475647230102,0.518134246928537,0.496790972506272,0.493571851662479,0.570864003898949,0.637491757269651,0.704276123969492,0.645894076506719,0.528214547314811,0.371167520241645,0.583190507330756,0.203077499542222
"YOL147C","PEX11",29.6,-0.519949746971533,6,0.641254284129619,0.621432520057053,0.605387445437463,0.578969925687102,0.596910893833204,0.627627465764069,0.638933997676987,0.63620991416023,0.632827084542434,0.60049572364755,0.659573257537855,0.529591359985034
"YMR267W","PPA2",26.3555555555556,-0.517523142766806,6,0.139975788086329,0.127922791069255,0.105156309057233,0.0605556409311699,0.0518502193780019,0.058015885848739,0.0768929507983752,0.0929243400979832,0.0906466826522269,0.0835696595657176,0.147836535296953,0.0726956023742704
"YPL271W","ATP15",22.56,-0.503255683399384,6,0.0337022151774248,0.0317094800663421,0.0276347454482755,0.0192118798041657,0.0140688611558032,0.0132338096677722,0.0161144059257606,0.0224037921364006,0.0230709259057814,0.0221517284561584,0.0337072199735643,0.0195495157341546
"YDR298C","ATP5",27.48,-0.499644715142521,6,2.20109712780327,2.14616285903368,2.06810525749727,1.91392955486084,1.72497581506359,1.77411918462981,2.00911646402342,2.45335190096934,2.31047074471038,1.81401933823158,2.22280829850492,0.986851068844111
"YNR013C","PHO91",27.72,-0.4945161156794,6,0.320898996969439,0.334991689354545,0.352792171174468,0.392326924336024,0.408506414357023,0.403677541809489,0.362122418873851,0.326411110744243,0.291714987120196,0.27222645555345,0.311538798818831,0.280473153049539
"YML035C","AMD1",28.0666666666667,-0.494466891626564,6,0.513356591577661,0.548267728265615,0.577505592081666,0.605752509659991,0.554381107926337,0.50172282483075,0.416126049546435,0.42308932190776,0.438957765435222,0.472796943107101,0.479522067744612,0.497329564841034
"YHR028C","DAP2",22,-0.490290173411542,6,0.22633344026425,0.230458656468723,0.237678121221547,0.246789456868369,0.251318397239132,0.236529703529026,0.210402395769325,0.194073043366293,0.189334146320014,0.198731907812824,0.221911059482522,0.231886112996365
"YPL262W","FUM1",30.2823529411765,-0.488530470976277,6,4.73394821359265,4.5964062741783,4.41276158752383,4.05936973310759,3.9819781764405,4.07539086734013,4.14222031991076,4.30470764460584,4.24077884605576,4.22137899011715,4.81926452614066,4.28261696233304
"YGL161C","YIP5",21.6,-0.48179116892017,6,0.185881201553481,0.180993301552549,0.175696338317226,0.167201540778209,0.15874242797631,0.148684971287106,0.13414845819966,0.139265028877925,0.149388876594083,0.164120296634347,0.188248685233894,0.1727434245259
"YGR200C","ELP2",25.76,-0.459390695198279,6,0.572005488684401,0.583958496014749,0.592955194284586,0.595221064154956,0.578122763171748,0.555489988169585,0.509667544869141,0.468964535293723,0.465287748193834,0.491241835747585,0.559434017520024,0.60088430948967
"YOR288C","MPD1",33.0888888888889,-0.449413947660147,6,0.942880188686094,1.06184408081724,1.20328090130186,1.37874499209171,1.41544705504082,1.31158958749134,1.08464635957615,1.06073593706999,0.958667280205241,0.821621676376347,0.839154906713196,0.669477442864263
"YDR144C","MKC7",19,-0.443621773905037,6,0.428953409548971,0.430782668629093,0.431843504895734,0.433148146995366,0.44168688195918,0.439122728654201,0.414674429019907,0.396190536974516,0.397752595729315,0.409176755294784,0.428112296167521,0.435306253022788
"YDR500C","RPL37B",29.2790697674419,-0.436273488384569,6,0.0798796400910651,0.079197678923637,0.0787629262851025,0.0801109224285153,0.0765172795133444,0.0761945023407278,0.0779877719457222,0.0812793511446928,0.0818836471890525,0.0789701999460879,0.0806517256301569,0.0703371438518428
"YCR051W","YCR051W",23.2,-0.434002125713409,6,0.291628368860721,0.258326058767088,0.212905439110951,0.146404406375478,0.0954347079620721,0.0847726927420688,0.119661155385884,0.242519778312195,0.272109959401118,0.218807621001081,0.317907660455808,0.0377511978643653
"YMR038C","CCS1",28.8,-0.433489413225932,6,0.962616876784621,0.918674801069025,0.84520238157324,0.737194877737903,0.616091263338081,0.490868062054385,0.412244450258358,0.425369141886271,0.464431213775554,0.609063662113336,0.99306365002595,0.934738181524437
"YPR024W","YME1",16.6923076923077,-0.427907048343713,6,0.40492538280725,0.349933531028424,0.278663912781956,0.180763200575822,0.174516784362096,0.155566104649152,0.142159823148613,0.141201181091536,0.164615158263792,0.214772730989578,0.452058051851279,0.334573506981203
"YPL208W","RKM1",30.5692307692308,-0.411388528469536,6,0.322580327986139,0.314762382216445,0.303888642972038,0.285035111454639,0.286927571173117,0.280046914826214,0.26620864099396,0.233663703293333,0.220346631373426,0.248897112179431,0.328725544542346,0.342127290893231
"YHR112C","YHR112C",24.6,-0.403660832682007,6,1.58502364738998,1.51041838874343,1.41095831633743,1.2633816801307,1.27004398905648,1.23241510231508,1.18036352416531,1.23045665133871,1.26465036015796,1.33707003834562,1.64645902542067,1.48415876125973
"YMR153W","NUP53",23,-0.394900432652973,6,0.322113717486976,0.339430118871503,0.35624220842085,0.380399699177642,0.306765018914197,0.228726093771973,0.169435533262052,0.258373373031163,0.32929828693444,0.340523927403555,0.301466438927363,0.211600498479632
"YNL233W","BNI4",20,-0.3787920838051,6,0.713331833874515,0.671508280979016,0.625381547371331,0.568456407949379,0.636188421148649,0.686656348268171,0.752689386107792,0.718192220782891,0.682744768853444,0.627304361737816,0.760049161594723,NA
"YNL233W","BNI4",20,-0.3787920838051,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551930408221863
"YJL060W","BNA3",24,-0.378363488629359,7,13.9700120616071,17.1968057647296,21.8172250283001,35.5843467686348,32.1797220345892,24.9766283009352,18.2494406249162,14.4364677920196,12.3954805980211,11.1660331172085,12.0059424160466,10.9144662328728
"YNL277W","MET2",26.2,-0.371963333857286,7,1.04713384195386,1.33705632100176,1.70006529946346,2.91992450854966,1.87383104707127,1.138969906436,0.655161709972592,0.539129314553634,0.54105459739832,0.661980509836397,0.870058471696304,1.25587723243577
"YJR121W","ATP2",14.9894736842105,-0.353562124848524,7,8.13868042643134,8.01174983328412,7.78465993568724,7.08665868592341,6.81037628623559,6.79462141667341,6.79346264705126,7.81626247140557,8.02775285675187,7.7748259193998,8.12116805388117,6.64783068460101
"YJR001W","AVT1",28.36,-0.345513737984403,7,0.0932409203349887,0.0979295906489062,0.101991074045621,0.105157546473446,0.0916504753942583,0.0938725020332947,0.0912277890669386,0.114151728416683,0.114196353676708,0.095671134128578,0.088318250775676,0.0427564764994671
"YDR162C","NBP2",31,-0.330617570654324,7,0.0879935926059142,0.077873029921502,0.0636167294072999,0.0414843011979877,0.0306127228174097,0.0318105208027922,0.0431739003704917,0.0704169270726422,0.0795822380020245,0.0717745981036872,0.0960506534529293,0.0332856576222303
"YLR250W","SSP120",26,-0.327224427584896,7,1.26829516671023,1.1941367103719,1.03493242309937,0.69791304123778,0.614192817467562,0.623416637357947,0.806474130253424,1.16375445227778,1.19969703163239,1.02201734819699,1.28356880964549,0.614505170779115
"YER057C","HMF1",29,-0.320523522895502,7,0.655440069611573,0.600105268236259,0.525383274229204,0.430841799561857,0.365351371794457,0.361675346257628,0.425153024586636,0.612372322529043,0.659693949608218,0.581284522691802,0.702271261534461,0.314863868722469
"YLR083C","EMP70",18.32,-0.314326054742588,7,0.180103063100604,0.157494821805927,0.124819144042052,0.0737586312950199,0.0430762634492955,0.0394658203298732,0.0516287525072356,0.063088919907718,0.0721297236198295,0.0968198212699718,0.198258496151982,0.159335976828316
"YJR134C","SGM1",24.2,-0.305405382759117,7,0.257600397928417,0.246463993053696,0.227951312491548,0.196911722257122,0.162596308605193,0.149920645626424,0.158906137280116,0.231815854308578,0.259552936829962,0.241822918805868,0.26392530143399,0.153809377185317
"YNL201C","PSY2",20.6,-0.291709582986145,7,0.125465895239629,0.127124983749055,0.128972229324681,0.136428123344114,0.134417661274878,0.140075324591389,0.149500524624886,0.145477794925696,0.140339955863083,0.123078742031151,0.125329318068771,0.0923087067123555
"YBR009C","HHF1",22.68,-0.284964867214741,7,0.937887730116352,0.955284199170117,0.975732297808261,0.99431641316151,0.987390543251858,1.00890587128319,1.03392366641415,1.06113831989115,1.01519093741426,0.920584340831487,0.918744794348699,0.774003434338193
"YJL128C","PBS2",17.8,-0.28248572819421,7,0.396126875611795,0.400894984296232,0.387199736564761,0.34081331705676,0.272231826451553,0.226934049465717,0.214016984417878,0.316623964240143,0.361757882231661,0.374970976306596,0.385466529946415,0.313693350184623
"YLR056W","ERG3",26.2,-0.281664266684126,7,0.300046890275844,0.299447642872554,0.300876635546864,0.310287139852258,0.307750505211154,0.293990251706289,0.272605883028748,0.253551698575654,0.256191597796965,0.274957299702053,0.302332938236698,0.326597053437661
"YNR006W","VPS27",28.5294117647059,-0.278629078763249,7,1.19500737047779,1.18548960504807,1.18597967977425,1.21080049577602,1.48485119102584,1.57125988649802,1.33641576724633,1.01361854234706,0.866206341520921,0.862173816275772,1.22444531118331,1.36240967227203
"YIL043C","CBR1",19.4,-0.276884946652428,7,0.604210524343451,0.617619887660863,0.637284600268187,0.65897887999433,0.70931394786473,0.708155523874819,0.68598217103127,0.617586634007045,0.580514363962917,0.56663303465326,0.593721411587041,0.601057441050986
"YGR124W","ASN2",28.8,-0.270122391456685,7,1.19681472930727,1.18352889693254,1.16707292876801,1.14486493284635,1.10875110730908,1.09212067419953,1.0888360284425,1.09915643418718,1.12825147035593,1.16062341764395,1.20648248606225,1.18592462919567
"YGL223C","COG1",29.2,-0.255673205368914,7,0.110203215031608,0.110630584747406,0.110985751004034,0.114289607719071,0.117420649568567,0.116656581527574,0.111998800893462,0.114508915827081,0.115334624066999,0.112215019095492,0.110458053923519,0.101644858508101
"YKL068W","NUP100",24.4,-0.254347683607497,7,0.909191763028972,0.925383436872488,0.93563336715578,0.961088109919811,0.965621568868163,0.921341711620224,0.85364457610364,0.778237771539626,0.768823976506249,0.82817426438571,0.898505024291637,1.01098749949161
"YMR015C","ERG5",25.9333333333333,-0.252250614563426,7,0.733728344831575,0.739902533571862,0.748664099735095,0.775128914929976,0.829003151601803,0.864183024893192,0.867533650701639,0.795593601494453,0.736190443761958,0.689561835961897,0.735609127950602,0.680692765374218
"YBL051C","PIN4",17.8,-0.249678182820346,7,0.328596622157238,0.31662694572604,0.298650878965937,0.267928166906301,0.230010052826383,0.238879027830343,0.267961737030603,0.328987706294803,0.332186106688896,0.305990194704472,0.33665883669988,0.239545452410083
"YGL246C","RAI1",35.3111111111111,-0.242457388417326,7,0.292456363261161,0.301954480553615,0.314250917208556,0.335169279476424,0.338378887518481,0.312624699814087,0.262075730122446,0.221650661711508,0.215198010028557,0.23911446731189,0.284850313001263,0.35899876317073
"YML048W","GSF2",21.6,-0.242034422192793,7,1.61538149844688,1.56336305064069,1.47679870934321,1.30423044076772,1.21729946326844,1.16863691859266,1.14852323767972,1.16255794647548,1.18147673904968,1.30040123743206,1.63239387788177,1.7092532270741
"YFL007W","BLM10",28.702380952381,-0.231768665263399,7,0.41384965355805,0.423162492452894,0.440700904001791,0.444854258130471,0.479103425127894,0.488912376994799,0.561415282076773,0.56767928761809,0.485626219571466,0.369262501841712,0.401869117089543,0.260358538010985
"YBR164C","ARL1",30.8,-0.21154068625437,7,0.366813363129477,0.375208515087156,0.388957577804364,0.41724298174303,0.426794937928202,0.444046259171624,0.458258308818834,0.424221988073082,0.3978199556309,0.35968664103037,0.361775955979982,0.312908260328921
"YER007C-A","TMA20",27.2,-0.197609906805413,7,0.56765357685451,0.542544881414443,0.508223338509159,0.462714640216042,0.484435159988217,0.480906726769777,0.47329514418393,0.4538573941094,0.42798825816191,0.461330573551586,0.59177299712776,0.622079929196374
"YGR282C","BGL2",28.6,-0.194195113278241,7,0.717734849593407,0.694629421990261,0.648766135762345,0.563164567064554,0.464659263682719,0.445908245513279,0.474068723368857,0.659811154978769,0.748638895084481,0.729318585494819,0.729002412090131,0.469602436179144
"YEL036C","ANP1",23.4235294117647,-0.193137603207435,7,0.170284517747799,0.170795943360649,0.175125101776159,0.188523606421851,0.201671821370733,0.218400786545358,0.235725696993952,0.220526114005871,0.195412398915011,0.16090492015868,0.172562740136864,0.121424188086556
"YNR052C","POP2",11.4,-0.187230934780484,7,0.495604216920868,0.512785191692832,0.53618449106526,0.568456614661519,0.596773584668837,0.627116919840637,0.64376730270817,0.603331759532237,0.546277546078726,0.48008667364745,0.482480364241104,0.413581020496896
