Name	RLS
atg5	"13,32,37,21,13,25,21,36,25,18,31,17,36,32,10,15,29,35,22,15,28,35,52,42,46,34,19,17,14,32,33,35,36,37,11,12,13,32,35,32,29,15,14,20,27"
atg6	"4,1,1,1,5,4,2,3,4,5,4,2,2,2,3,3,4,2,2,3,2,1,1,1,2"
atg7	"37,49,35,14,28"
atg8	"7,3,7,13,8,14,8,16,13,17,13,18,13,18,13,19,13,22,14,23,14,24,16,25,16,25,17,26,17,27,17,27,17,27,17,27,17,28,17,28,18,29,18,29,19,29,19,29,21,30,21,31,21,31,21,32,21,32,22,32,22,32,23,33,23,33,23,33,24,33,24,33,24,33,24,33,24,34,24,34,24,34,24,35,24,35,24"
atg9	"30,28,15,37,19"
ath1	"36,43,48,38,26,17,44,30,19,35,38,24,12,27,34,21,24,39,30,18,54,53,17,28,24"
ato2	"12,12,19,17,24,24,25,27,27,31,28,32,28,33,30,35,30,36,31,36,31,36,32,38,32,38,35,46,37,47,39,50,41,52,41,53,45,59,45,61,46,48,48,50,53"
ato3	"32,37,26,36,28"
atp1	"8,13,13,23,17,6,6,5,3,15,9,22,3,8,10,1,7,8,1,24,10,12,7,13,16,12,6,12,3,2,9,6,4,2,11,13,12,17,10,2,7,7,9,8,8,5,1,1,1,8,18,10,3,1,4,3,1,2,9,1,8,3,4,11,5,3,3,8,6,8,7,2,5,6,8,3,9,1,14,9,5,1,10,2,2,6,5,5,2,3,2,1,11,9,2,8,7,5,8,11,5,4,13,6,21,13,6,8,9,12,10,8,"
atp10	"22,52,15,11,37,19,16,33,37,32,30,30,23,22,28,17,37,26,21,19,19,13,33,19,32"
atp11	"9,13,3,8,16,40,49,15,40,29,23,39,32,26,29,43,38,37,43,28,41,27,27,34,25,18,31,39,22,42,8,9,13,10,13,7,13,6,9,6,8,5,4,8,4,6,4,9,3,3,9,8,7,11,7,14,7,14"
atp12	"7,4,3,3,3,4,4,10,9,4,4,6,10,10,7,4,14,6,11,10,23,11,5,11"
atp14	"29,24,27,33,29,24,29,25,28,13,14,30,18,10,30,9,11,20,36,32,50,28,28,57,26,27,32,30,18,30,32,32,12,39,25,31,36,37,13,24,43,28,7,27,19"
atp15	"25,22,20,30,20,16,20,30,32,27,29,18,27,16,25,6,20,13,17,18,19,26,23,39,26"
atp17	"4,18,10,21,12,22,13,23,16,24,18,24,21,24,22,26,23,28,24,30,24,31,25,33,27,34,28,35,29,36,31,37,33,45,35,46,35,55,36,56,37,38,38,38,39,39,39,39,40,43,44,47,48,52,53"
atp18	"23,7,32,43,32,11,49,25,36,23,25,16,20,23,15,23,17,23,17,6,13,7,10,2"
atp2	"27,39,37,34,35,29,28,25,30,21,26,30,24,30,18,17,31,46,27,15,19,20,10,10,23,11,10,14,17,8,18,9,14,4,15,25,11,13,10,13,11,15,10,11,6,10,9,17,4,11,10,25,14,17,10,13,28,9,7,18,9,6,6,10,7,19,6,6,6,1,17,6,6,4,6,11,9,4,9,13,16,2,15,1,22,6,15,8,11,9,9,18,16,5,12,"
atp20	"41,24,27,21,6"
atp22	"15,20,26,20,29"
atp23	"22,17,16,18,4"
atp25	"31,14,21,42,44"
atp3	"45,24,44,23,39"
atp4	"23,39,35,26,11,14,17,39,36,30,35,14,33,31,34,34,37,41,11,13,3,23,25,36,30,17,17,34,44,38,39,23,27,13,28,30,23,42,17,17,22,23,14,17,49,34,42,57"
atp5	"46,32,30,35,22,2,23,10,24,20,37,33,24,16,17,32,17,50,29,30,45,32,39,14,32,26,43,32,36,50,38,18,7,21,14,30,29,53,41,42,34,14,31,27,15,20,22,19,27,40,17,20,43,20,30,27,42,33,8,12,27,8,27,25,25,49,34,36,42,32,14,16,17,18,19"
atp7	"53,27,36,33,28,7,34,30,24,45,3,22,36,26,40,14,33,23,35,36,1,27,42,25,11,24,23,44,29,14,32,34,29,28,25,40,32,29,18,24,27,34,35,32,51"
atr1	"36,33,25,36,21,33,25,21,26,7,29,31,18,17,13,15,34,41,19,34,21,29,32,54,39"
atx1	"28,25,33,13,27"
atx2	"24,27,14,12,19"
aua1	"16,29,22,25,27"
aus1	"23,22,29,36,26,15,29,30,34,32,44,41,46,27,32,48,44,20,54,47,39,21,32,35,23"
avl9	"28,29,43,38,38"
avo2	"30,20,16,33,18,22,27,36,11,29,30,42,22,15,30,15,18,10,17,34,15,24,15,17,29,14,14,29,16,31,18,32,16,24,28,14,17,24,22,19,22,12,20,18,26,33,33,30,27,21,24,19,27,29,39,34,27,24,33,40,59,30,51,24,35,37,32,31,39,29,30,20,31,39,21,39,20,41,45,44,29,21,30,29,35,"
avt1	"36,26,33,37,44,23,28,39,16,28,42,41,37,25,25,18,38,25,10,32,18,36,16,21,15"
avt2	"21,30,31,30,14"
avt3	"40,44,30,24,36,42,23,41,43,45,24,5,20,22,17,16,37,25,38,34,17,15,27,20,21"
avt4	"21,28,20,25,21,20,7,21,19,20,35,38,16,15,23,24,25,22,19,14,18,20,17,29,12"
avt5	"39,16,21,24,35,32,17,19,17,26,25,46,38,31,34,37,36,32,41,31,38,18,23,15,37,38,18,23,15,37"
avt6	"34,43,39,30,25,41,26,24,35,21,10,50,34,31,41,32,35,40,53,23,18,38,39,36,25"
avt7	"35,27,24,43,32,39,18,34,27,20,37,17,25,22,27,37,39,17,21,20,33,17,20,23,26"
axl1	"20,36,18,37,29"
axl2	"4,38,33,30,32"
ayr1	"40,34,9,17,34,38,20,39,20,15,34,23,21,23,22,38,15,43,24,14,51,20,35,19,11"
ayt1	"17,19,10,29,34"
azf1	"22,17,36,35,33,16,33,29,35,34,26,16,21,21,32,15,34,40,26,18,25,44,31,31,24,13,29,20,24,22,24,28,41,24,38,25,44,31,31,24,22,15,33,27,17"
azr1	"24,15,14,18,19,24,15,14,18,19"
bag7	"35,39,25,10,59,34,16,18,46,49,12,21,16,27,25,14,24,20,20,31,28,22,27,18,25,21,18,23,20,19,30,23,23,24,27,34,38,44,39,22,12,21,16,27,25,35,39,25,10,59,34,16,18,42,49"
bap2	"36,27,24,20,23,22,23,39,15,39,32,28,33,23,21,25,38,33,34,35,31,23,21,25,34"
bap3	"43,13,28,47,13,26,8,19,28,21,43,29,27,6,33,35,2,50,34,1,37,16,33,7,6"
bar1	"19,20,18,24,19"
bas1	"57,52,39,39,60,24,36,33,19,28,21,4,22,20,30,20,15,26,25,25,18,30,31,24,19,22,34,28,12,12,23,25,14,27,21,21,9,34,25,32,11,18,27,40,31,29,16,7,27,30,8,35,34,29,11,36,33,52,27,22,24,36,33,19,28,31,39,41,31,32,57,52,39,39,60"
bat2	"28,27,20,31,19"
bbc1	"31,33,31,23,24,17,40,21,13,17,35,38,17,36,33,33,28,47,37,19,14,11,22,37,35"
bch1	"37,45,34,35,62,15,31,23,31,28,28,25,20,26,17,25,12,36,22,23,23,23,23,21,17"
bch2	"28,35,52,15,43"
bck1	"12,21,22,13,17,15,12,21,13,15,19,17,13,26,22,24,21,20,19,17,18,25,27,32,21,14,25,23,39,27,19,17,34,36,28,11,33,21,23,36,31,34,33,39,31,28,15,11,15,45,24,19,31,21,11,27,21,27,37,35,17,14,16,17,38"
bck2	"15,34,24,28,39"
bcs1	"22,3,11,33,15,6,1,19,11,28,12,26,6,7,17,5,25,5,7,20,11,27,31,6,9,24,20,18,7,17,19,2,4,1,2,2,15,22,2,14,17,20,10,17,30,20,5,15,6,11,29,1,12,5,20,13,16,26,10,14,35,10,21,26,29,20,12,32,32,29,19,35,21,35,31,23,39,36,35,14,17,28,28,22,21,30,9,17,16,9,18,21,30"
bdf1	"39,35,8,22,16"
bdf2	"28,23,35,47,24"
bem1	"8,4,7,9,5"
bem2	"18,15,14,10,19"
bem3	"28,32,20,25,13"
bem4	"17,19,28,16,15,29,14,10,36,26,14,16,16,18,14,23,13,23,14,17,15,28,11,5,19,31,8,15,25,18,10,23,10,17,24,24,38,23,22,25,19,16,17,30"
ber1	"28,30,34,20,23"
bfa1	"33,13,31,42,21"
bfr1	"12,23,11,11,24"
bgl2	"25,18,36,45,19"
bik1	"12,19,3,26,28"
bim1	"38,21,4,5,11"
bio2	"32,36,22,20,17"
bio3	"21,25,37,68,45,26,32,30,44,22,26,20,25,17,16,25,40,23,30,26,26,32,30,44,22,26,20,25,17,16,21,25,37,68,45"
bio4	"29,33,25,8,14"
bio5	"25,11,20,23,25"
bit2	"30,17,16,29,31"
bit61	"32,18,22,15,20,40,26,30,17,27,33,41,36,32,34,13,28,32,28,19,18,31,32,33,26"
blm10	"31,22,35,19,30,36,11,57,26,25,28,28,16,32,23,29,49,14,31,28,24,47,23,21,24,25,14,37,15,55,26,29,18,53,21,3,27,33,33,54,11,28,20,32,26,28,36,13,19,20,29,52,25,31,26,14,24,28,17,27,33,17,35,5,8,17,51,48,56,18,46,49,50,46,50,26,48,21,19,26,16,6,44,18"
bmh1	"21,23,18,6,24,4,50,17,9,29"
bmh2	"11,7,15,9,16,10,20,12,20,12,22,13,24,13,24,13,24,14,24,17,26,17,29,17,30,18,33,18,34,18,35,18,40,20,42,20,46,20,47,21,21,22,22,22,22,22,23,23,24,25,25,26,26,27,27,28,28,28,28,28,28,29,29,29,29,30,30,30,30,30,30,30,31,32,32,33,33,34,34,34,34,36,36,37,37,38"
bna1	"29,36,23,32,45"
bna2	"29,20,24,38,37,24,36,26,35,29,52,27,35,21,21,22,19,35,34,32,35,22,36,46,39,21,24,21,25,27,41,31,29,42,30,11,28,16,22,8,26,26,29,15,26,29,26,35,17,3,35,20,29,22,30,25,23,28,16,22,21,31,21,19,33,40,44,31,22,35,44,39,27,33,29,23,33,31,39,34,20,53,39,24"
bna3	"20,13,40,27,20"
bna4	"39,34,39,22,29"
bna5	"6,31,29,23,33"
bna6	"22,18,15,29,33,22,18,15,29,33"
bna7	"23,21,18,22,22"
bni1	"32,4,39,21,35"
bni4	"27,18,22,21,12"
bni5	"19,12,25,17,15,5,17,6,5,8,11,14,16,19,15,28,24,31,28"
bnr1	"16,20,38,22,29"
bns1	"18,26,33,16,21,18,26,33,16,21"
boi1	"24,22,18,13,28,17,17,18,30,8,13,26,18,28,33,32,61,44,7,17,37,21,20,36,44,37,21,20,36,44"
boi2	"13,10,14,17,14,18,14,20,15,20,16,20,16,21,17,21,17,24,17,25,19,26,20,29,20,29,21,30,21,30,21,31,21,31,22,32,22,33,22,34,22,36,23,36,23,37,23,38,24,38,24,39,24,39,26,39,26,39,26,40,26,40,26,40,26,42,26,42,27,42,27,42,27,47,27,48,28,49,28,49,28,51,28,52,28,"
bop2	"36,26,21,29,30"
bop3	"31,49,29,20,24"
bor1	"21,17,19,41,30"
bph1	"17,33,20,39,17"
bpt1	"23,29,42,33,20,25,53,27,37,22,32,40,28,27,45,35,31,41,25,31,31,32,18,29,40,39,25,40,34,26,21,33,45,7,20,38,26,27,14,20,49,23,39,23,31,47,45,39,28,44,37,42,37,44,17,35,41,16,20,15,39,5,30,27,31,18,21,15,25,12,24,41,28,39,27,28,40,38,28,49,45,34,51,38,23,26"
bre1	"14,13,15,26,16,11,20,21,22,21,16,19,25,14,17,22,11,19,6,17,15,13,11,14,22,21,20,8,21,15,27,26,26,17,19,16,20,12,24,17,12,12,28,14,16,27,17,21,15,22,15,11,10,14,20,20,17,16,19,17,11,15,20,27,19"
bre2	"11,18,29,29,16"
bre4	"25,18,27,26,27"
bre5	"31,36,26,23,13,45,31,33,30,25,40,31,21,15,27,34,29,26,15,21,17,17,22,15,14,15,15,10,21,16,24,31,44,30,40,13,28,24,11,3,37,20,15,24,28,14,37,18,19,19,10,17,19,48,17,15,36,38,9,27,44,13,48,38,52,38,17,13,50,28,42,30,31,19,27,52,17,29,40,52,36,47,50,22,33,31"
bro1	"34,25,38,21,21"
brr1	"35,25,33,13,42,12,28,25,23,35,34,26,11,52,23,32,29,28,30,15,26,35,23,24,33,46,18,22,14,29,29,16,18,33,20,21,46,12,32,10,23,25,31,42,24,19,26,27,28,21,31,38,29,29,21,30,23,26,19,22,42,19,23,26,37,24,20,27,35,43,34,29,34,18,30,19,40,27,30,18,22,27,24,9,20,2"
bsc1	"44,22,43,35,19,37,26,32,38,28,25,22,22,23,52,15,28,39,13,47,36,47,25,34,35,20,24,41,24,26,23,26,22,32,41,32,23,41,35,13,52,26,39,33,54,17,19,31,15,29,34,43,23,9,31,20,31,21,31,45,29,31,24,31,30,34,33,20,32,46,45,35,16,20,29,22,41,45,16,27,35,15,36,43,22,3"
bsc2	"22,34,32,41,28,21,25,24,26,27,16,34,22,39,25,24,19,26,42,37,44,25,41,19,19,42,19,34,25,35,44,19,29,21,30,44,25,41,19,19,40,34,38,45,33"
bsc4	"22,26,21,10,30"
bsc5	"25,20,37,28,27,17,28,29,33,23,28,43,23,24,30,30,29,19,20,23,46,30,28,40,37"
bsc6	"24,26,39,27,31"
bsd2	"25,34,41,36,39,37,41,9,42,20,28,36,23,35,28,35,16,12,53,31,13,27,38,44,11"
bsp1	"9,21,19,9,25"
bst1	"7,4,10,7,7,12,9,7,14,9,9,19,12,12,19,19,12,20,20,12,20,20,15,22,29,17,24,29,20,25,31,20,25,31,21,26,31,22,26,32,25,26,32,25,28,32,26,31,32,26,34,32,27,34,33,28,35,33,28,35,33,28,36,33,29,36,34,29,36,34,29,38,35,31,38,36,31,39,36,31,39,36,32,40,36,32,40,37"
btn2	"44,37,23,24,29,26,24,38,28,6,10,22,32,31,20,24,17,30,27,22,18,17,19,21,31"
bts1	"35,21,33,31,30"
btt1	"3,27,29,24,41"
bub1	"10,4,14,10,7,4,26,31,4,3,3,10,9,3,3,4,3,3,3,9,5,6,3"
bub2	"17,3,35,11,32,49,8,10,50,29,21,19,19,16,20"
bub3	"3,3,4,10,18"
bud13	"24,28,31,13,15"
bud16	"32,39,22,22,25"
bud17	"32,21,23,56,11"
bud19	"15,27,23,23,39"
bud2	"27,26,20,17,25"
bud20	"51,23,38,49,58,16,35,23,24,30,44,22,11,25,28,43,45,48,11,25,36,39,30,26,22"
bud21	"20,13,37,23,32"
bud22	"18,12,24,17,23,32,25,26,26,22,19,14,26,24,10,11,30,12,31,18,22,24,12,24,35,16,19,18,4,18,22,32,7,29,18,16,26,17,24,15,35,14,22,29,41,35,14,22,29,41,41,13,39,21,36,47,26,30,43,43,53,27,38,28,14,48,38,30,33,54,11,19,25,10,14,27,20,22,29,16,18,21,29,24,11,24"
bud23	"15,18,15,18,15"
bud25	"8,22,33,29,23"
bud26	"13,17,22,31,36"
bud27	"46,26,31,13,17"
bud28	"5,13,25,17,51"
bud3	"20,24,27,29,21"
bud30	"26,26,14,23,15"
bud31	"35,12,34,25,32"
bud32	"10,15,6,15,7"
bud4	"13,31,32,41,25"
bud6	"22,48,24,28,8,30,39,29,35,7,31,36,35,36,39,39,24,32,29,30,43,28,17,37,44"
bud7	"39,28,23,21,26"
bud8	"13,14,14,15,15,15,15,20,16,20,16,21,17,21,18,21,18,22,19,22,21,22,23,22,23,22,27,23,28,23,28,25,29,25,30,25,30,25,31,25,33,26,33,26,34,27,34,28,35,33,36,35,36,36,37,36,38,36,38,36,39,37,40,37,40,38,40,38,43,50,43,50,44,56,48,62,48,62,48,64"
bud9	"23,11,15,17,23"
bug1	"41,37,38,46,36,57,42,62,34,60,54,56,16,49,46,41,31,43,31,57,46,42,26,48,47,24,26,26,30,38,48,49,41,51,44,31,34,45,52,47,33,23,37,48,47,41,48,60,45,56,44,30,48,44,35,57,46,28,10,59,33,31,25,42,30,20,20,4,4,25,9,7,10,5,17,14,9,5,18,26,9,13,12,15,21,13,17,20"
bul1	"14,6,17,9,18,18,18,19,18,23,19,27,19,27,20,29,20,31,22,32,23,36,24,37,24,41,24,42,25,43,28,43,28,45,29,46,29,47,30,49,30,50,30,50,30,51,31,53,32,54,32,36,36,38,40,41,41,42,42,45,46,46,47,48,49"
bul2	"38,13,14,37,30"
bur2	"26,24,20,18,16"
bxi1	"22,20,23,41,24,18,22,11,35,20,18,27,20,18,29,22,17,39,18,24,23,34,11,16,17,20,38,18,30,44,23,31,32,26,19,19,34,25,36,38"
bye1	"10,20,20,39,6,34,18,30,19,9,39,29,16,28,39,22,24,27,28,22,19,18,34,15,33"
bzz1	"19,18,25,14,28"
cac2	"15,14,14,5,11"
cad1	"25,9,25,20,8,13,24,19,23,21,18,25,13,12,13,21,10,20,17,16,16,14,36,17,29,29,26,23,21,22,24,25,25,20,20,28,22,15,35,18,24,26,23,29,37,27,22,27,14,35,29,28,42,31,36,20,31,34,11,24,28,33,33,20,32,26,11,9,30,18,17,13,56,26,14,21,9,24,16,31,20,26,32,29,51,32,3"
caf120	"31,25,4,38,36"
caf130	"16,36,20,20,20,45,28,42,23,34,49,42,28,22,13,17,28,42,15,28,20,25,22,24,15"
caf16	"24,22,25,27,17"
caf20	"5,6,6,8,7,11,7,13,7,14,8,15,8,15,8,16,9,17,9,17,10,17,10,18,11,18,11,19,11,20,12,20,12,21,12,21,13,21,13,21,13,22,13,22,13,22,13,22,13,22,13,23,13,24,13,24,14,25,14,25,14,25,14,25,14,25,14,26,14,26,15,27,15,27,15,28,15,28,15,28,15,28,15,29,16,29,16,29,16,"
caf4	"37,20,19,23,38"
caf40	"6,4,11,16,13,19,18,19,19,20,20,21,22,21,23,22,23,22,24,23,26,24,26,24,26,24,29,25,29,27,32,31,33,31,33,32,34,32,37,39,40,41,41,42,42,42,43,43,43,44,44,44,44,46,47,47,48,49,50,50,50,51,52,53"
caj1	"26,26,12,26,24"
cam1	"39,37,46,46,31,17,49,30,32,27,18,26,27,14,19,31,23,25,16,18,23,18,20,14,28"
can1	"3,14,13,6,16,20,7,17,18,13,17,26,14,22,19,15,18,37,23,23,19,16,19,44,24,23,22,16,21,45,27,24,23,19,21,29,27,26,19,22,31,31,27,22,24,31,31,27,24,25,34,35,27,25,27,35,35,30,25,29,36,36,31,27,34,37,37,32,27,36,40,38,33,28,38,42,38,33,28,39,42,38,34,29,48,46,"
cap1	"24,24,42,19,28"
cap2	"27,39,31,20,18"
car1	"36,42,36,26,16,34,32,16,9,31,25,31,28,13,17,24,27,24,36,51,53,5,45,36,57,55,43,40,42,12,20,18,42,30,46,39,38,29,33,5,24,33,25,18,34"
car2	"12,13,13,13,31"
cat2	"29,36,20,33,28"
cat5	"17,31,32,24,32,21,23,23,24,6,23,12,24,25,31,19,23,22,23,17,17,31,32,24,32,21,23,23,24,6,23,12,24,25,31,19,23,22,23,17,31,10,42,36,35,25,14,29,18,14,17,5,12,3,9,9,20,10,10,11"
cat8	"45,34,25,30,31"
cax4	"18,12,12,10,9"
cbc2	"25,23,42,44,41,14,41,32,30,23,22,30,25,51,16,35,52,13,44,33,42,24,23,33,37"
cbf1	"11,26,23,32,17"
cbp1	"8,15,4,19,4"
cbp2	"31,41,32,22,21"
cbp3	"26,14,26,14,27,13,18,18,15,3,13,26,20,26,26,6,27,39,17,26,16,15,12,19,16"
cbp4	"16,24,13,17,22"
cbp6	"32,42,34,26,27,28,21,22,18,19,24,11,19,27,34,17,32,21,17,5,16,24,21,23,11,23,23,22,21,20,28,32,37,25,24,22,20,22,23,27,29,36,25,25,33,25,34,29,36,32,23,30,17,31,31,28,25,12,35,23,26,34,28,26,31,42,31,27,38,28,42,29,41,38,1,19,29,19,24,16,43,50,17,24,33,39"
cbr1	"20,21,16,14,26"
cbs1	"10,5,13,16,16,17,19,18,19,19,22,19,25,22,25,24,28,24,28,28,29,28,32,30,33,31,35,34,35,34,35,35,36,35,36,36,37,37,37,37,37,37,40,40,41,41,41,41,43,46,46,49,49,50,58"
cbs2	"18,24,32,29,29,25,27,17,33,30,8,17,19,20,23,31,37,25,16,34,22,23,38,22,30,32,24,29,29,26,21,18,20,23,36,35,49,27,27,21,31,16,12,7,16,18,32,27,22,24,25,24,34,17,15,31,11,16,15,26,26,32,27,25,21,27,16,10,23,17,28,22,33,11,11,25,31,23,30,16,13,27,14,22,5"
cbs432	
cbs5829	
cbt1	"28,29,20,12,27"
ccc1	"25,34,28,36,31,38,19,25,37,20,35,27,35,19,38,25,4,26,17,26,26,26,33,36,13,38,7,21,30,16,41,34,13,32,28,17,43,12,24,29,13,17,22,12,26,23,15,27,31,35,14,24,22,20,23,24,30,22,32,19,12,3,21,19,25,24,8,22,18,11,20,17,20,12,13,28,27,2,20,29,21,17,24,11,19"
ccc2	"18,13,14,21,23"
cce1	"25,30,30,23,16"
cch1	"20,35,40,34,37,37,18,15,31,25,32,22,12,16,33,24,14,21,38,13,20,15,27,29,18,19,23,13,21,16,11,10,36,15,15,11,21,22,5,29,18,17,19,21,31"
ccp1	"40,37,30,28,31,20,46,6,3,18,26,50,9,40,15,22,2,19,31,13,28,23,28,16,36"
ccs1	"28,38,31,15,32"
ccw12	"9,3,40,7,45,24,21,42,3,13,32,12,31,35,5,7,45,40,41,16,45,37,57,45,8,27,35,11,11,27,8,29,6"
ccw14	"31,10,11,13,41"
ccz1	"20,20,17,20,15"
cda1	"22,13,16,24,22"
cda2	"14,21,14,23,20"
cdc10	"30,39,28,31,31"
cdc26	"27,14,17,23,17,27,14,17,23,17"
cdc40	"18,16,14,17,17"
cdc50	"17,9,18,15,7"
cdc73	"15,28,18,25,15,25,22,33,17,28,27,14,29,23,13,18,14,16,24,21,13,16,12,15,13,37,23,18,31,27,22,22,14,17,23,20,25,29,37,30,17,22,20,9,26"
cdh1	"8,4,5,16,14,21,10,21,20,23,4,15,10,4,18,17,23,13,25,15,17,23,13,25,15"
cem1	"40,44,18,19,22"
cex1	"25,19,22,39,35,36,16,8,21,13,20,23,22,31,22,23,18,7,24,16,32,57,54,32,30"
cgi121	"21,43,16,49,23"
cgr1	"15,26,13,13,18,19,23,16,22,17,15,20,20,19,18,8,9,18,29,18,55,33,54,30,28,13,17,23,35,54,50,50,25,32,33,27,56,37,41,49,23,46,27,42,40"
cha1	"22,27,20,26,14,21,38,33,21,20,37,33,27,51,19,44,46,38,42,44,23,35,30,36,48,12,17,32,15,26,38,30,24,15,14,21,21,30,16,32,11,29,11,41,25,25,33,24,28,12,37,37,18,17,21,37,12,25,33,26,39,40,25,22,40"
cha4	"15,52,45,50,52,31,19,34,28,20,40,28,24,33,43,23,31,13,14,25,6,48,23,24,49"
chc1	"10,7,4,5,6"
chd1	"4,10,6,15,6,15,8,15,10,15,15,15,15,16,16,18,19,19,19,19,20,19,20,20,20,21,21,21,22,21,23,22,24,22,25,23,26,23,26,23,26,24,26,24,27,24,27,25,27,25,28,25,28,26,29,27,30,28,31,28,31,28,31,29,31,29,32,29,33,30,34,30,34,30,34,30,34,30,35,30,35,31,36,32,36,32,3"
chk1	"40,17,34,33,29"
chl1	"5,31,22,8,7"
chl4	"32,25,26,28,21,17,28,20,15,14"
cho1	"6,10,2,10,1,7,8,10,2,8,1,4,3,11,3,1,7,8,13,10,4,9,8,4,4,2,10,4,9,10,4,9,7,4,14,19,10,4,7,4,2,9,6,4,11,5,19,6,3,14,5,8,4,12,6,15,10,11,9,14,3,11,12,11,7,9,10,14,12,2,8,5,6,8,8,4,11,26,10,16"
cho2	"18,17,19,21,31"
chs1	"3,9,52,27,35,21,48,27,23,18,40,5,33,34,30,35,16,21,19"
chs3	"21,22,19,23,5"
chs5	"17,19,24,23,27"
chs6	"20,17,23,11,21"
chs7	"21,25,27,11,6"
chz1	"26,30,26,29,33"
cik1	"24,19,18,16,18,27,9,15,10,17"
cin1	"13,43,17,22,11"
cin2	"16,7,3,26,5"
cin4	"43,18,26,23,27"
cin5	"22,26,44,21,24"
cin8	"23,44,16,30,34,27,39,36,24,19,30,17,24,17,36,24,14,13,12,4,42,34,18,14,29"
cis1	"6,11,34,27,3"
cis3	"29,33,17,21,21"
cit1	"23,25,53,20,33,38,29,47,31,43,29,25,25,32,25,41,29,34,22,27,27,21,17,25,39,33,20,40,31,35,33,23,23,27,24,28,24,15,17,27,20,37,22,12,24"
cit2	"24,26,9,29,19,7,26,37,29,38,30,23,28,22,20,48,17,36,31,38,40,27,16,41,19,24,48,35,29,9,35,16,30,13,30,37,28,28,19,18,24,17,35,25,41"
cit3	"28,30,23,36,31,37,38,39,37,32,25,30,38,22,24,11,25,47,28,22,29,36,12,36,33,26,31,20,44,39,26,46,33,38,16,45,36,18,32,39,26,18,33,34,22,23,22,9,23,19,38,27,36,29,38,31,26,27,44,16,59,35,18,41,9"
cka1	"12,18,23,17,20"
cka2	"4,11,9,13,15,17,18,19,20,22,22,22,22,25,22,26,22,28,22,28,23,37,23,38,25,39,25,41,27,42,27,46,28,50,29,53,30,60,31,62,31,31,32,32,32,32,33,33,34,34,35,35,35,37,37,39,39,40,40,41,41,41,43,44,44,44,44,45,45,46,48,49,49,49,49,52,52,53,56,57,60,60,62,71,77"
ckb1	"51,16,25,23,28,51,16,25,23,28"
ckb2	"33,21,4,21,22"
cki1	"39,25,26,34,27"
cla4	"17,6,3,17,23,7,13,15,9,14,5,19,11,15,12,6,4,15,7,13,1,4,2,8,5"
clb1	"22,21,25,20,21,22,15,33,27,17,27,52,19,12,46,22,21,25,20,21,17,19,21,27,27"
clb2	"16,4,30,18,37,47,20,24,46,10,31,32,37,18,37,24,13,25,30,31,43,22,29,12,18,34,33,29,25,46,9,23,29,24,21,20,19,29,24,1,35,14,20,35,39,32,34,27,29,50,26,27,32,26,12,26,15,24,8,30,29,30,3,26,39,13,16,20,9,28,29,16,31,14,29,18,15,14,4,14,25,33,32,21,23,22,8,11"
clb3	"31,22,18,43,21"
clb4	"15,13,32,15,18"
clb5	"13,14,12,12,11"
clb6	"16,15,14,28,32,21,19,16,14,23,31,39,25,46,14,16,15,14,28,32,29,30,4,24,27"
clc1	"7,4,8,9,7"
cld1	"26,46,25,22,16"
clg1	"23,17,26,23,15"
cli8324	"26,8,29,33,11,37,26,20,18,14,54,34,27,19,33,27,31,62,23,37"
cli8352	"26,18,18,25,39,20,31,21,16,24,26,20,30,27,17,26,15,15,12"
cln1	"30,39,25,16,23"
cln2	"51,33,53,39,17,41,35,22,29,29,29,18,44,33,39,33,37,17,34,37,39,31,47,38,24,20,37,25,24,32,17,35,35,26,35,32,30,44,31,30,18,19,28,17,32,19,28,21,33,32,29,22,21,29,22,49,12,16,5,35,6,48,21,41,52,46,35,35,28,36,36,42,30,49,33,43,25,22,41,32,35,47,30,34,30,34"
cln3	"27,7,18,14,19,9,14,23,25,7,23,8,7,13,24,24,30,20,22,26,27,29,47,34,50,27,19,20,30,31,28,51,29,39,16,16,17,16,29,18"
cln31	"29,25,20,20,12,12,16,32,36,32,38,19,36,30,20,33,24,24,10,25,40,31,16,38,27,45,29,28,36,23,33,42,34,19,38,42,30,32,32,12"
clu1	"41,32,41,11,24,25,16,21,41,32,16,37,33,24,31,27,45,47,10,46,14,41,19,35,17,47,24,16,36,22,30,34,36,18,27,29,17,35,13,23,31,19,26,35,28,31,19,26,35,28"
cmc1	"23,24,17,15,35"
cmk1	"39,23,39,32,18"
cmk2	"24,11,18,40,14"
cmp2	"17,27,29,46,19,17,27,29,46,19"
cms1	"33,5,39,34,22"
cna1	"32,15,29,18,59,15,13,17,26,23,39,6,29,27,32,15,13,17,26,23,32,15,29,18,59"
cnb1	"26,24,27,21,16"
cnm67	"9,8,8,6,4"
cnn1	"27,10,24,16,19,27,10,24,16,19"
coa1	"39,21,22,31,37,24,29,18,17,23,24,25,22,17,27,15,19,15,18,22,2,28,27,19,24,26,21,15,21,11,35,23,14,25,12,14,24,11,22,19,20,22,25,27,21,29,16,13,28,34,29,26,24,36,33,23,38,42,36,30,27,38,28,36,31,30,13,28,34,26,31,32,31,27,26,29,34,40,23,39,25,41,18,32,29,3"
cog1	"16,51,34,28,30,21,26,46,46,27,36,43,29,24,23,34,34,22,40,10,17,31,19,22,33,22,31,30,48,20,19,32,15,30,10,33,13,22,17,31,44,51,21,49,34"
