ORF,H7.8,H10.7,H14,H17.8,H22,H26.8,H32.2,H38.4,H45.4,H53.3,H62.2,H72.3
YJL140W,32.47991593,29.06774227,25.9666928,22.44188584,18.43558526,24.54148959,30.56148956,36.07176433,31.05603605,30.90082717,36.89404551,54.48763327
YJL153C,534.1845072,573.1040019,624.6281367,702.2429774,828.5804256,900.6916241,857.9011833,778.6932782,731.352942,710.4738526,692.3911212,678.2408514
YJL165C,13.365204,13.02256331,12.7589841,12.558541,12.69069422,13.00842229,12.68373035,12.12542172,10.86086429,9.530446393,7.719031943,5.208356288
YJL167W,1028.127102,1057.939972,1091.199486,1134.180484,1190.146319,1208.552419,1208.814662,1183.909312,1124.085673,1083.361563,1059.082647,1070.447791
YJL180C,9.728938662,10.17652077,10.76471606,11.62408186,12.968371,13.81710961,13.97812739,13.70016089,12.81425877,12.40098731,12.87246572,14.95799313
YJL183W,12.11161239,12.13259276,12.30472754,12.68257168,13.46910138,14.43657779,15.89302049,17.08562106,16.5231394,16.05298066,15.39862721,14.70441111
YJL184W,7.819632658,7.287873091,6.534744606,5.351425855,3.299885412,1.915145822,2.550208838,5.107928544,10.89503765,14.10048392,15.63046636,13.99111484
YJL186W,65.25325645,65.14219396,65.34874285,65.96162627,67.3940159,70.04255412,71.59665548,71.80947752,67.66065097,66.68146373,68.5390396,75.51773673
YJL190C,1722.822934,1742.17362,1761.853461,1783.541802,1802.188464,1812.344168,1843.110043,1852.461606,1792.570276,1718.197787,1642.331955,1583.745981
YJL196C,8.152164607,8.357085823,8.655807844,9.146044318,10.06192944,10.26018494,10.26519606,10.14850381,10.26882384,10.73020731,10.78330628,9.960140824
YJL200C,1584.833798,1591.102092,1595.670614,1598.240474,1595.617931,1584.40271,1561.832477,1520.048952,1435.403994,1396.030762,1408.518999,1508.889858
YJL201W,0.577557194,0.616483737,0.687255039,0.801882996,0.980188836,1.279025824,1.406510771,1.454266709,1.299325369,1.261246132,1.33441457,1.628783295
YJL207C,1.876455284,1.886662615,1.904713315,1.936646114,1.999126092,2.034522999,2.129277381,2.212662403,2.19954036,2.331670833,2.689361035,3.414882038
YJL208C,15.61711753,15.91358562,15.95649882,15.66783078,14.4701596,12.8782891,12.14226258,11.70087298,11.90425402,11.41059305,10.69115681,9.586878016
YJL217W,43.4954097,43.92342192,44.08839812,44.02944721,43.59193583,40.42038558,38.49719942,36.89065654,36.01875312,36.84314191,40.93343472,49.93705339
YJR001W,4.921426241,4.959352599,4.899323349,4.714649591,4.304990946,3.299355943,3.081801193,3.207084166,3.931519857,3.781330018,3.043551402,1.288980359
YJR005W,7.965272591,7.970105363,8.028283319,8.164760079,8.469197568,8.715448252,9.297737038,9.786621618,9.624541061,9.549105412,9.314944274,8.875590018
YJR007W,249.067504,252.3267158,256.2568836,262.0386595,271.052384,273.9188813,269.8787286,259.6031123,240.9674718,234.6825921,243.7586379,279.1469196
YJR009C,866.6228878,866.7900763,860.4846815,843.5995719,791.1543587,794.7916482,795.1559214,808.0324507,836.6690426,776.2618528,709.7960909,661.4021727
YJR010W,1287.896594,1310.072149,1338.14621,1376.211825,1422.963372,1486.354933,1508.72461,1511.329302,1470.622133,1450.277109,1457.933293,1524.874618
YJR016C,1423.568897,1447.898245,1475.595402,1510.684369,1551.872442,1582.527287,1590.874816,1584.053466,1549.741543,1528.261665,1531.161416,1582.58535
YJR019C,6.375690455,6.575621728,6.682470761,6.59970721,5.999095719,5.87209425,6.119794503,6.491982269,6.511649449,6.197168271,5.704927527,5.057401807
YJR025C,318.5469887,331.7361275,337.7381718,336.2903519,320.3531058,254.3585442,209.2869649,180.0530054,221.8303614,227.6807023,220.1456571,182.1704607
YJR032W,4.776038174,4.853437341,4.971565954,5.157263629,5.445532399,5.644274192,6.611801538,7.863007655,9.235393008,9.243074352,8.273460852,5.871678578
YJR041C,1.918087064,1.910925059,1.909748559,1.911893333,1.915719022,1.996373062,1.929828516,1.739214431,1.169481978,1.005451528,1.191996284,1.968741795
YJR042W,8.898906708,9.174124482,9.37401555,9.47868991,9.274281107,8.879675296,8.670117356,8.583389949,8.814778691,8.70086694,8.357561735,7.642961637
YJR047C,24.94630612,26.89154292,28.66248177,30.38620579,31.05690658,30.68906584,34.11617274,37.37483956,37.68283843,37.20253911,40.34860473,50.5633737
YJR064W,98.07801072,98.05866671,98.43329996,99.15291144,100.0485453,104.4767812,109.9171179,112.8184006,103.0064269,96.08628277,94.26308849,103.026278
YJR065C,328.6963931,331.2865111,332.884462,333.6931423,332.065895,323.4504426,316.7028193,310.2116993,308.4658007,303.9587523,299.3895038,294.6115523
YJR066W,6.517576583,6.545174614,6.713580239,7.065221741,7.792258764,8.957568328,9.374513771,9.449415757,8.692712951,8.564083261,8.639766324,9.146752645
YJR068W,65.92363412,65.89622674,65.53284753,64.68541703,62.73419222,60.68286071,60.5644961,60.28103009,58.11358357,54.35280289,51.14873794,49.75257838
YJR069C,51.11824899,52.43024059,55.91456235,61.9030942,70.8061795,95.49419316,109.5322312,120.3093794,118.226014,125.4752409,143.9673733,183.5234242
YJR070C,300.014741,284.3386459,269.9871831,255.2484167,245.8333501,260.8132684,269.5223435,287.4644708,322.9231006,334.8660229,345.4647253,357.1722675
YJR072C,25.79583888,25.57038036,25.38557046,25.20386633,24.98033784,25.54140378,25.84293406,25.81463881,24.14249377,23.5680033,23.98373451,26.14640916
YJR075W,44.71037914,44.8555651,45.798296,47.6346274,50.96763445,60.03503979,62.82544359,62.69292543,55.12878962,50.35529526,48.50648238,53.45491936
YJR077C,394.4117214,407.3327432,423.267296,446.7008078,483.5813128,485.7669421,493.8310589,492.7832546,475.3009807,473.8510016,477.3768015,486.9409201
YJR080C,4.949528644,5.126091467,5.420477358,5.916212627,6.790841678,7.446086351,8.21560773,8.841599089,9.148471691,8.973689606,7.565183649,4.199014668
YJR088C,15.27261746,14.87839024,14.6337476,14.53913176,14.83168482,15.93681338,17.31439351,18.70901247,19.06633474,19.01710586,18.34651764,16.86583061
YJR096W,34.36679108,34.4908293,34.61176087,34.84084581,36.16242184,32.91922202,27.88376079,23.14510198,21.3728494,25.29237967,36.35751679,57.10137985
YJR099W,6.37131818,6.519806854,6.884646566,7.574854746,8.920755147,10.15702903,11.06467319,12.2067083,13.75179151,14.76342173,15.35373811,15.18745466
YJR103W,28.46608956,27.52298895,27.78968139,29.35865612,33.62482954,45.18316831,50.37373158,53.67466379,50.09179874,48.49933383,46.82794735,46.61626771
YJR105W,1489.396884,1384.457467,1269.68877,1137.687906,1023.441828,881.5351842,679.7583341,473.4517178,357.4231133,292.8583418,262.1213782,257.8982733
YJR109C,6104.663985,6080.257193,6058.608129,6039.12013,6034.675759,6009.604542,6074.744794,6169.289241,6260.918592,6348.525413,6375.829825,6283.163695
YJR111C,6.560909761,6.764344988,7.086894781,7.589107731,8.370678373,9.470869627,9.934155184,10.07471797,9.546520557,9.436258837,9.559480803,10.21525072
YJR113C,11.45221588,11.61713612,12.17120272,13.14634339,14.84424628,19.134205,21.32258356,21.91994826,17.02410171,12.65547112,9.393495084,9.421361644
YJR117W,43.08231966,43.79617343,44.72980229,46.10496159,48.26578019,49.566725,50.15590506,50.33079706,50.64531073,51.65796488,53.24365258,55.71011536
YJR121W,3429.965116,3417.666384,3373.494069,3284.931593,3101.995677,2883.819967,2739.16892,2617.275776,2555.34194,2361.928016,2167.671205,1994.844151
YJR125C,119.3960628,120.9033547,118.2807567,110.7778377,92.57337711,61.93869889,44.12255864,34.24388068,56.25895224,64.19431173,65.55972703,53.05985044
YJR133W,70.58332581,72.27260461,72.21378582,69.79808374,61.81423958,49.5612554,45.4775984,43.40434962,44.43701743,45.64453929,49.34488438,56.16188795
YJR134C,5.830589424,5.690595581,5.43689544,5.003609729,4.298873639,3.468724074,3.094984124,3.125652705,4.402826105,4.92618715,4.757014972,3.30162016
YJR137C,2674.797256,2691.914507,2727.507482,2791.572831,2911.383134,3028.06123,3104.564797,3151.131933,3127.647718,3194.356612,3262.28434,3323.225486
YJR139C,2612.021138,2655.777442,2701.938679,2759.525431,2828.464873,2826.561187,2827.200028,2804.097735,2761.724083,2737.521741,2715.173695,2698.007279
YJR142W,3.82419998,3.987314167,4.1858211,4.459200919,4.851059135,5.051550644,5.110853999,5.107355249,5.109833568,4.990656626,4.851456417,4.721981828
YJR143C,24.78960056,23.72025654,23.11972542,23.0532972,24.50643935,27.19095218,30.33341572,32.26936745,28.10877648,25.3046531,23.29135634,23.34567784
YJR144W,31.35435122,32.04594606,32.380154,32.12080732,29.83807366,29.79603111,29.88207112,29.94308736,29.81036702,30.24298196,31.20898769,33.24518312
YJR145C,5343.800428,5388.712011,5445.569371,5531.514802,5677.001479,5676.005144,5760.168414,5777.841457,5595.955659,5510.228093,5498.474467,5622.236491
YJR148W,163.624282,160.8465891,158.0012846,154.3900441,149.1657836,153.0141496,149.7704537,146.0272569,140.7036727,140.6073689,147.6023628,166.2537834
YKL001C,793.2248632,789.4376861,781.4913966,765.2443942,732.8435115,714.2816634,710.3415324,707.5995426,682.235553,631.2497093,586.168514,561.7101906
YKL008C,12.42114944,12.42597632,12.42191133,12.4609196,12.72657969,11.86626668,11.53035436,11.54106746,12.19293763,12.82865992,14.82402326,18.89591321
YKL010C,20.36436645,20.69524437,21.24981091,22.23806172,24.15106005,24.8976988,24.71851296,24.28284843,24.60851053,24.98467056,23.84888557,19.90429521
YKL013C,89.77031699,89.78396775,90.46514199,91.74641973,93.84523238,101.0155807,109.7919453,118.58618,122.0515503,116.0567432,102.2005725,78.24230124
YKL014C,10.98441013,11.00416245,11.06274567,11.19890023,11.51896453,11.55829816,11.70366361,11.870876,12.12352428,12.48011412,12.86104727,13.20656148
YKL018W,8.630801933,8.59662902,8.5669657,8.570147856,8.709131386,8.411651094,8.282682088,8.045466401,7.576417224,6.989688704,6.337409889,5.622469196
YKL019W,4.554175247,4.464868233,4.440458056,4.475096258,4.656209119,5.278825384,5.53604148,5.675338136,5.364857686,5.29757064,5.422019071,5.932950579
YKL024C,156.4656055,149.6718953,141.7861858,131.4660138,118.0661793,109.7941447,111.505975,118.4388952,126.9411071,123.6218774,118.3366976,111.0667872
YKL027W,4.158299202,4.299316417,4.489189993,4.785583014,5.197537669,5.568726398,5.496262031,5.189121752,4.44006746,4.366329547,5.26224343,7.808398627
YKL029C,656.2928285,660.4607832,664.3444777,668.4603627,672.7940982,669.0574093,657.8926483,643.5279309,631.7221002,618.2481713,605.2716388,593.9192868
YKL033W-A,120.1296314,112.8673439,103.1247263,88.65340485,65.81642215,51.19385619,44.77466607,44.68075563,52.81240117,52.04152057,46.07135842,30.77661015
YKL035W,673.9769264,668.3364683,677.9156781,705.6463201,768.2517486,885.016639,986.1297038,1083.934956,1102.607723,1092.726211,1056.36456,994.5803401
YKL039W,3.37632076,3.469428705,3.5583945,3.66287203,3.776835993,3.605596815,3.734098077,3.805124078,3.626268324,3.642464833,3.655797026,3.638177624
YKL057C,3.669279153,3.722577447,3.798482361,3.920055872,4.143317931,4.259071209,4.262497275,4.138292781,3.785197132,3.73220931,3.994418606,4.796863961
YKL060C,25160.04727,23599.4931,21800.77774,19343.53165,15769.88454,15680.88497,15292.97446,15382.4186,14905.77551,13103.0291,12104.80237,13061.02753
YKL065C,68.34015147,66.97960385,65.81701713,64.93328889,65.62341387,65.81385103,63.45353178,60.66308976,60.07907847,59.28569006,59.27550152,60.38198875
YKL067W,298.5473738,301.3198829,301.514592,299.6132023,295.7676099,258.3968011,257.1188949,266.4953044,298.9156281,282.8540132,225.555418,100.7705754
YKL068W,25.86356463,25.57771636,25.20294407,24.59249591,23.55557415,23.49377502,22.57653729,21.42561125,19.51145437,18.86673031,19.51007534,22.2595286
YKL069W,16.20966321,16.19396581,16.46162393,17.08949623,18.4414068,20.51572455,21.49976811,21.9566529,20.72344226,21.11984459,21.52253487,21.85665041
YKL073W,55.16353866,54.82929943,54.37625305,53.60711824,52.00405408,52.44310693,52.29706962,51.52558007,47.75888936,43.3570344,39.55743253,37.71698352
YKL079W,4.075887682,4.072553505,4.119902526,4.263725608,4.666260298,4.799339689,4.430721029,3.887877898,3.520451829,4.613125532,6.36796652,8.87423441
YKL080W,576.7564282,591.7350016,607.876076,628.4976986,654.294381,659.4023677,649.3863162,629.6296809,611.5955112,595.3704902,576.8381574,556.5267733
YKL081W,1704.045844,1723.019664,1748.397783,1788.312577,1858.50191,1866.965427,1878.943209,1871.298989,1839.759967,1858.595503,1885.174905,1914.760797
YKL085W,577.7010201,517.0866535,456.0045371,388.2202793,329.4192963,306.1295278,276.2808387,268.8506046,299.1581404,336.8096317,363.7508363,356.6522894
YKL088W,14.51265191,14.72482111,14.92864366,15.07740054,14.89931418,15.70520363,16.37231735,16.80914024,16.42832099,15.16705905,13.2857079,10.85358116
YKL094W,37.65362174,38.65761081,39.29650602,39.63093899,39.08188303,35.8071302,33.59322758,31.87648867,33.2204001,32.2804182,29.21980227,22.42836972
YKL096W,238.6280363,218.044989,193.5629247,161.4720318,121.6329558,86.34108622,82.86302611,91.08995187,101.9934143,112.6709025,134.6625105,171.9883849
YKL100C,6.003274607,5.865941182,5.778752929,5.723522875,5.701863153,6.315341053,6.850291463,7.398110855,7.557666351,8.320477029,9.629743503,11.80776548
YKL103C,565.2330994,597.3108248,625.6838105,655.8720087,680.1523437,638.1843623,601.7460945,559.799126,555.4096456,535.6749181,502.3883614,444.9698212
YKL104C,219.2240172,223.1211819,229.4542782,240.0482149,258.9595463,271.9684165,276.8160521,278.0007173,275.4335577,288.2841817,307.8673838,335.9940121
YKL106W,6.867620581,7.002779175,7.168876679,7.393307752,7.707153552,8.016882793,8.026778025,7.732653242,6.784116286,5.695766307,4.653527663,3.931055082
YKL110C,11.15903675,11.61565217,12.06821548,12.59780205,13.20218809,12.98835383,12.56604694,12.02657694,12.12663091,12.80622762,13.6731772,14.62980313
YKL113C,14.43297146,15.13827028,15.86168294,16.76089196,17.94685795,17.59496143,16.43694538,14.62742603,12.9674226,11.96471878,11.41552435,11.55671456
YKL120W,86.03025067,84.86840184,83.25334733,80.8657465,76.57306891,74.27747844,76.26856539,80.45296771,87.54566586,90.9444289,88.67465193,76.74901115
YKL122C,13.74019163,13.85249258,14.19686015,14.812461,15.8590631,18.43755275,18.68892627,18.20187017,16.48508649,16.41011662,17.30527134,19.97205466
YKL127W,69.98334894,72.37072098,75.62355034,80.13769613,85.92151725,95.99153911,104.2255413,108.0805522,97.24312834,85.68181768,76.65997689,76.22872703
YKL128C,18.81472566,18.00941715,16.91307847,15.22338157,12.24201097,11.79134837,11.61595003,11.35623747,9.452440529,8.37877502,9.697070824,15.50833374
YKL129C,9.225749972,9.333207662,9.513661701,9.811670807,10.37161892,10.77971501,11.08582366,11.36817297,11.75470258,12.02102637,11.92556186,11.21031367
YKL135C,31.67160544,31.91981192,32.33536601,32.97171452,33.84585967,35.60500175,37.2356561,38.30921257,37.27472647,36.08848997,34.66409795,33.38114202
YKL140W,12.1634338,13.11329417,14.33547133,16.21776516,19.50834344,19.63885395,18.10993005,15.28778122,11.77896128,10.49026762,9.801296515,9.694838557
YKL151C,19.40106879,19.01773611,18.55826949,17.984395,17.43154211,16.33793173,15.34899992,14.36343007,14.02146318,13.75353013,13.09401405,11.49190734
YKL152C,26024.88542,24934.53511,23460.15464,21268.00596,17935.00285,15267.64669,13931.08085,13647.12629,14874.5321,14152.68116,12498.52195,9226.572167
YKL154W,3.852297923,3.905853023,4.037787981,4.284597137,4.804679682,5.423253956,5.331149603,5.120616617,5.107161089,4.790664623,4.06180239,2.740428012
YKL157W,425.4237481,430.8872994,442.0425032,461.5079693,497.4080794,536.8060157,554.9090493,561.223779,540.480716,541.299949,539.7082086,534.8168265
YKL165C,27.56101242,28.27933006,28.91183756,29.56369955,30.01186775,29.03585439,28.28188613,27.50118476,27.43506575,28.44520546,30.23121347,32.9433633
YKL172W,85.56875447,85.43200072,84.49037546,82.54468314,78.65710446,70.76771598,71.46085836,74.73691989,80.8791937,80.23297655,75.54936994,64.24867248
YKL173W,2.283754361,2.326311275,2.410095795,2.563137747,2.859342938,3.024442959,3.292993543,3.456848466,3.14380346,2.893144696,2.763273671,2.900142996
YKL175W,1.688647,1.737479563,1.789366838,1.861729692,1.977969953,1.864520587,1.847711874,1.94324098,2.480283578,2.701529694,2.347756244,0.967602832
YKL181W,100.737624,102.5105583,104.4019478,106.6001393,108.245649,111.5711092,111.7472775,108.7147223,97.10680279,91.88404355,95.53093967,115.4254071
YKL182W,5040.073456,5144.169738,5323.726409,5627.823185,6180.927316,6588.139265,6820.220755,7051.109804,7423.425434,7813.295825,7880.787311,7346.92587
YKL191W,1.804156248,1.784965719,1.773060403,1.762126872,1.739368767,1.872692975,2.052863019,2.233335422,2.257457528,2.173426823,2.051476906,1.927599523
YKL196C,335.9860823,337.9736013,335.9617084,328.8306649,309.0013113,279.6293448,291.6099829,324.0886594,388.9621424,379.5209964,332.8812362,232.1873133
YKL201C,4.996215756,5.13716087,5.264746323,5.391775876,5.496136768,5.30989688,5.29879637,5.20485789,4.895333391,5.042870965,5.540552277,6.546502312
YKL203C,0.878588808,0.888929884,0.921238482,0.985850689,1.122888821,1.265962922,1.260500452,1.210966985,1.158176796,1.267220625,1.339960799,1.316025883
YKL206C,13.00922974,12.83377853,12.61733538,12.11083518,10.38916545,13.15753796,16.97635641,20.71254468,20.64364412,17.80428974,15.24617174,15.00038105
YKL210W,700.5594772,704.9868526,717.7548458,742.2284068,788.6538586,850.8895911,893.4505858,922.1146723,905.5449902,925.1355404,960.3218686,1023.101975
YKL212W,236.3555905,240.0645885,245.5688384,254.3530093,269.7162012,278.7771412,279.094819,274.4165034,265.2597485,265.8000433,262.4014158,251.1681534
YKL213C,23.25841883,23.32785141,23.61481075,24.19590532,25.43043018,26.59063113,28.10511997,29.82463015,31.44982748,32.44961172,31.48868086,27.15895398
YKL215C,34.96452729,34.06985671,34.01109313,34.37133264,33.87998573,48.13395318,62.8281791,76.54294017,79.84426583,72.75375187,59.32895526,40.24439272
YKL216W,74.11935654,75.21971365,74.38991978,71.58129701,65.26037241,46.30944518,33.95709737,24.78215787,31.13422094,31.24003288,27.74878915,15.99541451
YKR001C,607.9371561,615.5657708,622.8099326,630.2447239,633.3658357,640.4654478,641.8686241,632.9776745,599.0232845,570.9456435,564.2994364,601.3698648
YKR002W,8.6904659,8.863343802,9.143817531,9.572788118,10.21096891,11.23716072,12.07479194,12.55710631,11.88466162,11.98092759,12.37075743,13.35708996
YKR006C,12.48759103,12.85881835,12.89568758,12.53707662,11.37582322,8.646004665,6.406508087,4.718890319,5.825958115,6.619392791,6.9893952,6.116765761
YKR008W,7.256127619,6.580206411,5.970413703,5.245916678,4.2877764,5.790846085,7.498496394,9.628377303,10.8969278,11.88560105,13.02232341,14.60823786
YKR016W,26.80571162,26.95128916,27.30808277,27.94683461,28.98420739,30.98309183,33.06521912,34.81445219,35.01668852,34.77972725,33.49722714,30.90275779
YKR018C,18.60953035,18.8503705,19.44692562,20.591859,22.7455181,24.91318462,28.23380948,31.3957758,32.38206571,30.8452338,26.77030575,19.28962548
YKR026C,8.240148929,7.913592781,7.623993368,7.338001357,7.144378055,7.268569348,8.690202229,10.27237868,10.30691642,10.88013271,13.28462676,18.88843588
YKR035W-A,29.37085663,28.12528991,26.98793975,25.65081631,24.1357621,25.73888706,29.92162358,35.6275979,42.1965718,41.13930356,31.96763198,10.00448166
YKR039W,386.9344491,386.514752,385.4220418,384.6304345,387.8739916,371.3009252,346.5079188,321.6892169,320.5923094,326.9133885,336.6000457,345.5450559
YKR043C,213.8426678,207.9664739,200.0808648,188.0316229,167.3791825,161.2318165,156.7321554,154.6124389,149.0794883,145.3702477,147.6811605,161.1642939
YKR046C,200.2673456,204.3683833,205.0408339,201.9339079,190.2625307,162.2954203,139.7079702,119.7727037,119.9766757,116.5869359,110.4035026,96.30882516
YKR049C,15.28599395,15.89599324,16.51445276,16.80570673,16.75929618,18.67932446,18.5040804,17.63709455,14.27595135,13.06571159,12.73168377,13.9952022
YKR056W,2.77826151,2.735665157,2.692376938,2.640827403,2.567285793,2.57579073,2.775206355,3.001416372,3.098805367,3.193088582,3.190103635,3.028894599
YKR059W,4332.011544,4385.728074,4453.169835,4555.099502,4726.050512,4734.287559,4778.506012,4787.831666,4756.582621,4760.503634,4767.853095,4776.03514
YKR065C,28.61188439,29.46271392,29.9341978,29.7997741,27.94132737,27.03922172,26.80430814,26.09799513,23.61229435,20.41604554,18.22286052,18.54745128
YKR066C,249.5311516,252.4786092,257.2470772,264.5943939,275.139731,288.7365824,318.1166278,364.1240062,444.4283986,508.531929,541.636018,516.2205144
YKR080W,347.4477167,338.1246884,325.0592986,304.918648,271.3197416,250.8848317,239.4829627,233.3248108,226.0257663,208.6269232,194.8872576,189.3917668
YKR081C,29.20987276,28.33624832,27.17012456,25.37636894,22.40086382,21.1346685,20.58356097,20.18728274,18.84933331,19.20514817,20.30640556,22.35322493
YKR082W,20.96150462,20.94291425,20.92681535,20.88000915,20.67382906,20.79197964,21.70080365,22.62507002,22.78225931,23.41454443,22.77257424,19.86419662
YKR084C,45.16519528,45.33913594,45.46925407,45.68877315,46.25111412,44.02238694,42.27868295,39.31927194,33.81756392,31.59242817,29.44164902,26.84511563
YKR089C,1.655095222,1.665810817,1.697600702,1.760722039,1.883532224,2.028071467,2.139736914,2.219025281,2.19380248,2.264597472,2.37910787,2.566787667
YKR095W,23.1552676,22.34722108,21.45280922,20.24568047,18.39874189,18.98193736,19.31561348,19.3497963,17.37746705,16.25790139,15.95776995,17.34007679
YKR097W,65.86548032,72.04813958,80.46376801,93.5498681,116.0646405,121.81284,118.4670717,112.2541182,112.9457137,117.6280628,115.7234653,99.50655223
YLL001W,101.2298154,105.436085,110.7984638,118.4645938,129.9871155,137.2400788,138.1506512,133.4716618,119.5993245,113.2034512,114.195897,128.7672742
YLL008W,43.81695101,43.60171525,43.3265537,42.95748693,42.44422943,41.65477762,41.03227594,40.33917038,39.48947616,39.6921043,39.73207389,39.09790863
YLL015W,12.29014146,12.11585226,11.74733845,11.03390445,9.724902832,8.672944769,7.492338708,6.422188044,6.001097587,5.83206508,5.744673274,5.645063772
YLL018C,936.5592922,944.8414234,962.8386969,998.4516993,1075.333242,1104.662402,1126.983016,1126.284977,1073.657138,1056.97879,1056.755717,1083.098606
YLL021W,68.75594008,68.79856408,68.71383691,68.47200594,67.7689506,66.87148657,66.83309786,67.27656961,68.56981659,69.78408315,70.99279572,71.96641355
YLL026W,1864.919676,1998.673188,2172.359462,2430.522361,2845.639098,3009.833787,3062.678615,3054.422217,3130.831193,3189.050478,3092.922832,2721.959269
YLL028W,2.13183984,2.084389886,2.090271951,2.178594804,2.458246064,2.71370496,2.854672549,2.917813823,2.832652668,2.724088704,2.376436193,1.643144033
YLL029W,30.17930575,30.583477,31.08347562,31.78443738,32.79012156,33.45939882,34.29338312,35.13336511,35.99374116,36.35049707,36.55531667,36.7018664
YLL034C,11.26407103,11.20089671,11.10257964,10.95204228,10.68459257,10.55105616,10.51910895,10.52281459,10.61355938,10.49740213,10.52595348,10.87089481
YLL040C,25.46704104,25.27372379,25.25613065,25.42930551,25.93372821,27.39026463,29.62735288,31.5139251,30.80941512,29.51633338,26.91872096,22.68841864
YLL041C,85.31517201,91.79330096,96.78107554,100.2460701,97.15910522,91.48701042,89.6246137,88.13158947,89.99081734,84.61769575,79.00019397,74.98504861
YLL045C,612.8303687,624.7652033,637.9509311,655.1943014,678.9432729,681.8706702,680.8397154,671.0599407,654.6853533,657.2137011,677.1836212,725.4163436
YLL048C,54.09861845,54.8278017,56.13953763,58.2951468,62.05150186,66.41058475,68.74499092,69.19751492,64.76335575,63.44796739,62.79299817,63.64258996
YLR002C,0.988008467,0.991250159,1.003305356,1.026379324,1.066803163,1.160127826,1.180841289,1.199671625,1.247079064,1.300550242,1.335882927,1.340437251
YLR003C,3.949776885,4.031240675,4.119531705,4.18290334,4.117366757,4.524542015,4.637122808,4.750814877,4.692116545,4.493513423,4.29060274,4.177148117
YLR009W,33.0404841,33.03074655,33.4437812,34.29767699,35.8748808,40.61305971,43.90551431,45.79715612,42.21004829,39.89883636,38.97566524,41.59369479
YLR027C,1278.415573,1302.939905,1328.658198,1360.587846,1401.00512,1398.437808,1381.314718,1350.266739,1327.55466,1310.876581,1299.750378,1297.663725
YLR028C,302.1763144,306.796997,313.5187378,323.5324446,338.9116334,353.8839625,361.2511026,361.2093901,341.0808946,335.851129,338.4381576,355.1876155
YLR045C,6.157845676,6.321823278,6.740674832,7.426744765,8.458897185,11.5392563,13.0776423,13.60941302,11.19995084,9.880628049,9.154504076,10.01433215
YLR052W,4.687189975,5.054065644,5.395626373,5.712985259,5.681753662,5.996490073,6.944783901,8.072740739,8.964349023,9.021573778,8.742762233,8.156861424
YLR056W,67.06313343,67.68810699,68.83547016,70.88356141,74.86284515,77.65123999,77.80719422,76.45350186,73.20839636,72.70184193,72.74091101,73.57094452
YLR058C,21478.65786,21411.47523,21279.96259,21060.88413,20664.99931,20153.5435,19946.22781,19756.48284,19446.44289,19203.99556,19281.45597,19902.79558
YLR060W,693.7854368,701.6552209,711.3182896,723.8795416,738.1814928,762.3631031,761.9085102,749.9107347,719.7390628,702.9219461,700.2179464,725.9521177
YLR071C,3.731687097,3.730641578,3.772612735,3.861228848,4.050240255,4.435088548,4.566444593,4.607705044,4.48226591,5.058244937,5.687240269,6.275705355
YLR074C,10.99040925,11.05815804,10.99730568,10.62746633,9.258663333,9.855864536,10.71251802,11.52589206,10.91097389,9.726238495,8.495686491,7.724262079
YLR075W,3538.253103,3565.623214,3605.445925,3665.436465,3752.94012,3853.744468,3992.165846,4081.611831,3991.526161,3985.662682,4025.046657,4158.851054
YLR083C,17.74746095,16.1820072,14.13903534,11.15239911,6.474489805,3.729541483,3.361693101,4.252280201,5.548269102,6.375081368,8.20214623,11.52033385
YLR088W,3.238769335,3.233584673,3.335233346,3.583177583,4.168431745,4.888534344,5.038647922,5.3172377,6.322317005,7.447077152,8.077448708,7.678014591
YLR089C,264.0651003,265.3499749,265.5495252,264.4205861,259.6783257,252.1041515,251.9285667,254.4234648,261.9867565,242.6985945,200.9137576,126.0859519
YLR095C,6.610013235,6.659170499,6.788568131,7.017256483,7.377073507,8.32625289,8.451332405,8.333694274,7.905974736,8.105486324,9.012521657,11.1412667
YLR100W,39.4365993,38.21778347,37.1117088,35.88508931,34.43347661,36.62298037,39.42089696,42.80033244,44.91225642,44.46079745,41.98092127,36.8645038
YLR106C,39.36692888,37.30390804,35.49274363,33.66151618,32.38992777,34.92334604,36.24645758,37.319593,35.65095315,35.57285065,36.20955675,38.15419714
YLR109W,4516.96123,3976.258686,3354.498878,2540.395182,1503.541744,914.0068582,561.7804644,711.363126,1827.601785,2814.865947,3567.722837,3667.5891
YLR113W,60.28944253,62.40107619,64.80607116,67.82319488,71.10816428,75.25764624,77.11931511,76.90026952,72.44272993,67.82063339,65.15015116,67.50443084
YLR114C,4.984548465,5.022093604,5.069676497,5.153802054,5.350234216,5.207762002,5.086375038,4.970333387,5.0724756,4.762793239,4.184381026,3.183827666
YLR118C,8.833159723,9.255846107,9.7314566,10.28355491,10.79339773,11.94423351,11.8603139,11.8002758,12.82481523,13.10586678,12.65662483,11.11910716
YLR129W,9.033958242,8.748050557,8.46201529,8.110532057,7.660758905,7.833578661,8.617035724,9.543877177,9.721462322,9.470258377,9.088859587,8.681945271
YLR133W,53.06065023,55.29376924,57.30003658,59.24764165,60.14061823,58.31650353,59.73800626,60.961487,60.26068601,59.96393528,60.26101067,61.67937762
YLR142W,18.6372753,18.46023031,18.16120964,17.66436855,16.74874343,16.05454814,15.81325889,15.66520273,15.47072362,15.09388323,15.02959573,15.54466404
